API_UWI_12,WellId,WellFormationId,WellApi,OBS_Number,FormationCode,FormationName,MD_Top,TVD_Top,DataSource,AgeEquivalence,WellFormationSource,Country,State,RSRegion,RSBasin,RSPlay
42-389-40470-00,840420019804445,15808567,42-389-40470,,,BONE SPRING 3,10439,10380,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-40813-00,840420020069576,15829996,42-389-40813,,,BELL CANYON,5483,5206,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-40813-00,840420020069576,15829997,42-389-40813,,,BONE SPRING,8456,8157,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-40813-00,840420020069576,15829998,42-389-40813,,,CASTILLE,3840,3638,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-40813-00,840420020069576,15829999,42-389-40813,,,CHERRY CANYON,6363,6065,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-40813-00,840420020069576,15830000,42-389-40813,,,DELAWARE,5441,5166,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-40813-00,840420020069576,15830001,42-389-40813,,,WOLFCAMP,10608,10252,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-40927-00,840420020073421,15816769,42-389-40927,,,1ST BONE SPRING,8341,8330,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-40927-00,840420020073421,15816770,42-389-40927,,,2ND BONE SPRING,9104,9090,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-40927-00,840420020073421,15816771,42-389-40927,,,3RD BONE SPRING,9587,9572,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-40927-00,840420020073421,15816772,42-389-40927,,,BONE SPRING,8032,8022,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-40927-00,840420020073421,15816773,42-389-40927,,,CHERRY CANYON,5601,5601,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-40927-00,840420020073421,15816774,42-389-40927,,,RUSTLER,899,899,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-40927-00,840420020073421,15816775,42-389-40927,,,WOLFCAMP,10220,10189,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-41061-00,840420020078323,15860652,42-389-41061,,,BELL CANYON,5599,5188,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-41061-00,840420020078323,15860653,42-389-41061,,,BONE SPRING,8601,8102,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-41061-00,840420020078323,15860654,42-389-41061,,,CASTILLE,3782,3552,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-41061-00,840420020078323,15860655,42-389-41061,,,CHERRY CANYON,6491,6022,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-41061-00,840420020078323,15860656,42-389-41061,,,DELAWARE,5548,5141,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-41061-00,840420020078323,15860657,42-389-41061,,,WOLFCAMP,10848,10286,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-39278-00,840420000631999,3668239,42-371-39278,,,BONE SPRINGS,8143,8114,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-39278-00,840420000631999,3668308,42-371-39278,,,DELAWARE,5404,5403,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-39278-00,840420000631999,3668377,42-371-39278,,,RUSTLER,1302,1301,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-01018-00,840420003198235,15376309,42-389-01018,,,BELL CANYON,5134,5134,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-01018-00,840420003198235,15376310,42-389-01018,,,LAMAR LIME,5100,5100,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34509-00,840420000645642,1678974,42-389-34509,,,BELL CANYON,5254,5254,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34509-00,840420000645642,1765526,42-389-34509,,,BONE SPRINGS,9284,9284,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34509-00,840420000645642,1849656,42-389-34509,,,CASTILLE,2800,2800,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34509-00,840420000645642,1903426,42-389-34509,,,PERMIAN,11300,11300,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34509-00,840420000645642,2017049,42-389-34509,,,DELAWARE,5700,5700,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34509-00,840420000645642,2149059,42-389-34509,,,WOLFCAMP,10251,10251,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34509-00,840420000645642,2289904,42-389-34509,,,CHERRY CANYON,6066,6066,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34509-00,840420000645642,2379657,42-389-34509,,,DELAWARE CONSOLIDATED GAS,6500,6500,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34509-00,840420000645642,2398722,42-389-34509,,,FORD-DELAWARE,2500,2500,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33919-00,840420000642548,2221522,42-389-33919,,,BONE SPRING,8210,8210,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33919-00,840420000642548,2246672,42-389-33919,,,WOLFCAMP,10550,10550,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33919-00,840420000642548,2317423,42-389-33919,,,DELAWARE,5270,5270,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34806-00,840420000645998,1523063,42-389-34806,,,WOLFCAMP,10229,10229,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34806-00,840420000645998,1686616,42-389-34806,,,FORD-DELAWARE,2500,2500,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34806-00,840420000645998,1798166,42-389-34806,,,DELAWARE CONSOLIDATED GAS,5700,5700,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34806-00,840420000645998,2063294,42-389-34806,,,BELL CANYON,5222,5222,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34806-00,840420000645998,2123975,42-389-34806,,,CASTILLE,2800,2800,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34806-00,840420000645998,2188353,42-389-34806,,,BONE SPRINGS,9233,9233,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34806-00,840420000645998,2271526,42-389-34806,,,DELAWARE,4800,4800,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34806-00,840420000645998,2334309,42-389-34806,,,CHERRY CANYON,6053,6053,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-32508-00,840420002920035,1824652,42-389-32508,,,FORD,5354,5354,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-32508-00,840420002920035,2064430,42-389-32508,,,RAMSEY,5248,5248,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-32508-00,840420002920035,2285828,42-389-32508,,,LAMAR,5188,5188,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33852-00,840420000652270,1474516,42-389-33852,,,CHERRY CANYON,6142,6142,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33852-00,840420000652270,2005172,42-389-33852,,,LAMAR,5247,5247,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33852-00,840420000652270,2202054,42-389-33852,,,BELL CANYON,5280,5280,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33001-00,840420000620906,1468977,42-389-33001,,,HOBAN,10400,10400,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33001-00,840420000620906,1506506,42-389-33001,,,WOLFCAMP,10450,10450,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33001-00,840420000620906,1660365,42-389-33001,,,BONE SPRING,8250,8250,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33001-00,840420000620906,12539737,42-389-33001,,,WOLFCAMP C,11255,11253,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33001-00,840420000620906,12539740,42-389-33001,,,WOLFCAMP A LOWER,10755,10754,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33001-00,840420000620906,12539742,42-389-33001,,,WOLFCAMP B LOWER,11022,11020,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33001-00,840420000620906,12539743,42-389-33001,,,WOLFCAMP B UPPER,10909,10907,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33001-00,840420000620906,12539744,42-389-33001,,,1ST BONE SPRING,9209,9207,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33001-00,840420000620906,12539745,42-389-33001,,,2ND BONE SPRING,9337,9336,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33001-00,840420000620906,12539746,42-389-33001,,,2ND BONE SPRING SAND,9670,9669,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33001-00,840420000620906,12539747,42-389-33001,,,3RD BONE SPRING,9936,9934,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33001-00,840420000620906,12539748,42-389-33001,,,3RD BONE SPRING SAND,10380,10378,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33001-00,840420000620906,14889364,42-389-33001,,,WOLFCAMP A,10595,10593,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33001-00,840420000620906,15425044,42-389-33001,,,AVALON LOWER,8793,8792,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33001-00,840420000620906,15425045,42-389-33001,,,AVALON MIDDLE,8387,8386,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33001-00,840420000620906,15425046,42-389-33001,,,AVALON UPPER,8250,8249,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33001-00,840420000620906,15636245,42-389-33001,,,BRUSHY CANYON BS,7753,7752,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33607-00,840420000621155,1451908,42-389-33607,,,WOLFBONE,10450,10450,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33607-00,840420000621155,1914526,42-389-33607,,,LAMAR,5175,5175,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33607-00,840420000621155,2051184,42-389-33607,,,BONE SPRING,8390,8390,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33607-00,840420000621155,12550291,42-389-33607,,,WOLFCAMP A LOWER,10622,10620,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33607-00,840420000621155,12550293,42-389-33607,,,WOLFCAMP B UPPER,10832,10830,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33607-00,840420000621155,12550294,42-389-33607,,,3RD BONE SPRING,9879,9878,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33607-00,840420000621155,14895123,42-389-33607,,,WOLFCAMP A,10488,10486,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33607-00,840420000621155,14895127,42-389-33607,,,WOLFCAMP C,11282,11280,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33607-00,840420000621155,15426671,42-389-33607,,,1ST BONE SPRING,9167,9166,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33607-00,840420000621155,15426672,42-389-33607,,,2ND BONE SPRING,9531,9529,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33607-00,840420000621155,15426673,42-389-33607,,,2ND BONE SPRING SAND,9879,9878,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33607-00,840420000621155,15426674,42-389-33607,,,3RD BONE SPRING SAND,10338,10337,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33607-00,840420000621155,15426675,42-389-33607,,,AVALON LOWER,8972,8971,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33607-00,840420000621155,15426676,42-389-33607,,,AVALON MIDDLE,8398,8398,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33607-00,840420000621155,15426677,42-389-33607,,,AVALON UPPER,8250,8250,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33607-00,840420000621155,15426678,42-389-33607,,,WOLFCAMP B LOWER,10976,10974,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30026-00,840420002949330,2496439,42-389-30026,,,ELLENBURGER,20474,20474,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30026-00,840420002949330,2530820,42-389-30026,,,RUSTLER,878,878,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30026-00,840420002949330,2582926,42-389-30026,,,BONE SPRINGS,8337,8337,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30026-00,840420002949330,2735775,42-389-30026,,,DEVONIAN,17458,17458,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30026-00,840420002949330,2868605,42-389-30026,,,SILURIAN,17942,17942,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30026-00,840420002949330,2940137,42-389-30026,,,WOLFCAMP,10090,10090,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30026-00,840420002949330,12563509,42-389-30026,,,2ND BONE SPRING SAND,9428,9428,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30026-00,840420002949330,12563510,42-389-30026,,,3RD BONE SPRING,9808,9808,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30026-00,840420002949330,12563511,42-389-30026,,,3RD BONE SPRING SAND,10091,10091,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30026-00,840420002949330,12563514,42-389-30026,,,PENN SHALE,14382,14382,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30026-00,840420002949330,12563516,42-389-30026,,,WOLFCAMP B LOWER,10731,10731,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30026-00,840420002949330,12563518,42-389-30026,,,WOLFCAMP C,11040,11040,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30026-00,840420002949330,12563519,42-389-30026,,,WOLFCAMP D,11643,11643,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30026-00,840420002949330,14902860,42-389-30026,,,WOLFCAMP A,10250,10250,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30026-00,840420002949330,14902861,42-389-30026,,,WOLFCAMP B,10587,10587,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30026-00,840420002949330,15428775,42-389-30026,,,1ST BONE SPRING,8983,8983,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30026-00,840420002949330,15428776,42-389-30026,,,2ND BONE SPRING,9189,9189,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30026-00,840420002949330,15428777,42-389-30026,,,AVALON LOWER,8696,8696,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30026-00,840420002949330,15428778,42-389-30026,,,AVALON MIDDLE,8335,8335,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30026-00,840420002949330,15428779,42-389-30026,,,AVALON UPPER,8132,8132,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30026-00,840420002949330,15428780,42-389-30026,,,PENN LOWER,15564,15564,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30026-00,840420002949330,15639049,42-389-30026,,,BRUSHY CANYON BS,7629,7629,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34221-00,840420000645887,1747457,42-389-34221,,,BONE SPRINGS,8241,8241,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34221-00,840420000645887,2165034,42-389-34221,,,LAMAR,5236,5236,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34221-00,840420000645887,2268330,42-389-34221,,,WOLFCAMP,10624,10624,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34808-00,840420000646052,1489792,42-389-34808,,,FORD-DELAWARE,2500,2500,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34808-00,840420000646052,1511327,42-389-34808,,,DELAWARE,5700,5700,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34808-00,840420000646052,1577725,42-389-34808,,,DELAWARE CONSOLIDATED GAS,6500,6500,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34808-00,840420000646052,1713277,42-389-34808,,,BONE SPRINGS,9237,9237,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34808-00,840420000646052,1720188,42-389-34808,,,BELL CANYON,5250,5250,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34808-00,840420000646052,1750204,42-389-34808,,,WOLFCAMP,10226,10226,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34808-00,840420000646052,2154202,42-389-34808,,,CHERRY CANYON,6056,6056,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34808-00,840420000646052,2296064,42-389-34808,,,CASTILLE,2800,2800,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35062-00,840420000646335,1533561,42-389-35062,,,FORD-DELAWARE,5333,5333,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35062-00,840420000646335,1544032,42-389-35062,,,WOLFCAMP,10552,10552,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35062-00,840420000646335,1561575,42-389-35062,,,DELAWARE,5207,5207,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35062-00,840420000646335,1591275,42-389-35062,,,PERMIAN,992,992,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35062-00,840420000646335,2126586,42-389-35062,,,CASTILLE,992,992,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35062-00,840420000646335,2252714,42-389-35062,,,BONE SPRINGS,8535,8235,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35062-00,840420000646335,2327666,42-389-35062,,,DELAWARE CONSOLIDATED GAS,5250,5250,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35062-00,840420000646335,2338201,42-389-35062,,,BELL CANYON,5207,5207,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35062-00,840420000646335,2395074,42-389-35062,,,CHERRY CANYON,6141,6141,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33704-00,840420000645228,1680322,42-389-33704,,,LAMAR,5250,5250,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33704-00,840420000645228,1897397,42-389-33704,,,WOLFCAMP,10420,10420,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33704-00,840420000645228,2113820,42-389-33704,,,BONE SPRING,8920,8920,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33704-00,840420000645228,12623026,42-389-33704,,,3RD BONE SPRING,9818,9817,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33704-00,840420000645228,12623027,42-389-33704,,,3RD BONE SPRING SAND,10174,10173,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33704-00,840420000645228,12623028,42-389-33704,,,WOLFCAMP A LOWER,10583,10583,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33704-00,840420000645228,14937723,42-389-33704,,,WOLFCAMP A,10472,10472,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33704-00,840420000645228,15717293,42-389-33704,,,WOLFCAMP B UPPER,10748,10747,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33671-00,840420000645223,1808174,42-389-33671,,,LAMAR,5175,5175,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33671-00,840420000645223,1951562,42-389-33671,,,RAMSEY SAND,5215,5215,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33671-00,840420000645223,2373696,42-389-33671,,,RUSTLER,1050,1050,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33130-00,840420000651539,1475978,42-389-33130,,,WOLFCAMP SHALE,10300,10300,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33130-00,840420000651539,1534737,42-389-33130,,,3RD BONE SPRING,9828,9825,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33130-00,840420000651539,1604531,42-389-33130,,,WOLFCAMP SANDS (M. WFMP),11250,11250,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33130-00,840420000651539,12693613,42-389-33130,,,WOLFCAMP A LOWER,10484,10481,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33130-00,840420000651539,14950650,42-389-33130,,,WOLFCAMP A,10361,10358,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33130-00,840420000651539,15442227,42-389-33130,,,3RD BONE SPRING SAND,10232,10229,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33130-00,840420000651539,15718001,42-389-33130,,,WOLFCAMP B UPPER,10608,10605,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-36305-00,840420002906793,1730526,42-371-36305,,,LAMAR,5230,5230,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-36305-00,840420002906793,2043296,42-371-36305,,,DELAWARE,5274,5274,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-36357-00,840420002872407,1508565,42-371-36357,,,BELL CANYON,5318,5318,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-36357-00,840420002872407,1944778,42-371-36357,,,LAMAR LIME,5262,5262,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-30947-00,840420002846591,2572188,42-371-30947,,,DEVONIAN,17454,17454,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-30947-00,840420002846591,2655934,42-371-30947,,,1ST MISSISSIPPIAN,15060,15060,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-30947-00,840420002846591,2946132,42-371-30947,,,2ND MISSISSIPPIAN,16858,16858,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34157-00,840420000642694,1744497,42-389-34157,,,FORD-DELAWARE,2500,2500,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34157-00,840420000642694,1761714,42-389-34157,,,PERMIAN,8087,8087,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34157-00,840420000642694,1811181,42-389-34157,,,DELAWARE,5700,5700,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34157-00,840420000642694,1921259,42-389-34157,,,DELAWARE CONSOLIDATED GAS,6500,6500,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34157-00,840420000642694,2090880,42-389-34157,,,BONE SPRINGS,7500,7500,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34157-00,840420000642694,2230545,42-389-34157,,,CHERRY CANYON,6032,6032,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34157-00,840420000642694,2322104,42-389-34157,,,BELL CANYON,5181,5181,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34157-00,840420000642694,2363474,42-389-34157,,,CASTILLE,2800,2800,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34157-00,840420000642694,2408647,42-389-34157,,,WOLFCAMP,10232,10232,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-38939-00,840420000648488,1469329,42-371-38939,,,AVALON,8058,8058,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-38939-00,840420000648488,2202017,42-371-38939,,,CHERRY CANYON,6038,6038,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-38939-00,840420000648488,2393002,42-371-38939,,,WOLFCAMP,10222,10222,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-38939-00,840420000648488,12792295,42-371-38939,,,3RD BONE SPRING,9826,9824,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-38939-00,840420000648488,12792296,42-371-38939,,,3RD BONE SPRING SAND,10079,10077,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-38939-00,840420000648488,12792297,42-371-38939,,,WOLFCAMP A LOWER,10419,10418,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
