ev_id,station,r,az,tt_P,tt_S,ts-tp
texnet2023bndh,PB35,2.0960985461169455,78.28350797100445,1.80619,2.865892,1.0597020000000001
texnet2023wmso,PB28,2.1355554774200627,274.502571473452,1.806462,2.677524,0.871062
texnet2023lrdw,PB35,2.6844346449888232,209.92561268187137,1.806485,2.784741,0.978256
texnet2023xjyx,WB03,2.114939397875923,94.43982589253692,1.80658,3.106277,1.2996969999999999
texnet2024aasx,WB03,0.14002585712331558,294.8898978765411,1.807014,3.087543,1.2805290000000003
texnet2023iawh,WB03,0.7183684192562091,301.87937272636475,1.807212,3.176874,1.3696620000000002
texnet2024enoz,PB35,2.380700028892412,81.72704034848452,1.807302,2.822385,1.0150830000000002
texnet2022juwo,SA02,2.8666930797765016,130.4337910696445,1.80751,3.222239,1.4147290000000001
texnet2022zlrh,PB35,2.9632859121736628,217.36142817368903,1.807583,2.877559,1.0699760000000003
texnet2023dghy,PB35,2.8635962672528548,354.73604926214676,1.808233,2.659791,0.8515579999999998
texnet2023emqq,PB35,2.4052915744223258,81.17113154571229,1.808432,2.859304,1.0508719999999998
texnet2024gkmz,PB35,2.3293471152049583,203.0348184677577,1.808456,2.862921,1.054465
texnet2021vbii,PB28,2.1463629330945686,277.09814759238077,1.808511,2.743846,0.935335
texnet2023kjku,PB37,2.8289100769138558,110.84126258706011,1.808769,2.718932,0.910163
texnet2023zpmh,WB03,0.13561174817721844,281.86695521371917,1.809163,3.108488,1.2993249999999998
texnet2023iixl,WB03,2.189388573954549,95.10339316050366,1.8095,3.111824,1.3023239999999998
texnet2022qqeh,PB35,2.6580465719606376,126.14950808890798,1.809569,2.8318,1.022231
texnet2024dcfw,SA06,2.876230567528248,72.793532626173,1.809576,2.842851,1.033275
texnet2023ctmo,WB03,2.0271496129403213,94.69589785054976,1.809628,3.047169,1.2375409999999998
texnet2023fhif,WB03,2.569506656956094,101.53946885406839,1.809898,3.189357,1.3794590000000002
texnet2023dndj,WB03,0.7244113439325106,93.31923928740127,1.810316,3.093936,1.2836199999999998
texnet2024feof,WB03,2.178893601510241,95.0988246028984,1.810335,3.125505,1.31517
texnet2023argi,PB35,2.387058642600131,80.32120628432466,1.810379,3.006722,1.196343
texnet2023iawp,WB03,0.7558698250839526,303.28974647758633,1.81045,3.16647,1.35602
texnet2023ecja,PB28,0.6439143870021998,276.2297609328708,1.810454,2.760745,0.950291
texnet2022tosy,PB28,0.8195160871002894,208.09698473529662,1.810476,2.954655,1.1441789999999998
texnet2022wfwf,PB26,2.1118615232174776,330.3978514480564,1.810557,2.893894,1.083337
texnet2023qket,WB03,2.277933306902146,91.99795504153623,1.810561,3.224521,1.41396
texnet2023npff,PB37,1.0898593753611412,171.0746563848077,1.810593,2.805817,0.9952239999999999
texnet2022xdms,PB26,2.862153988470349,315.7234707711779,1.81077,2.945932,1.135162
texnet2024bnjf,PB35,2.9312732153418577,85.02906090631333,1.810862,2.84182,1.0309579999999998
texnet2024gjun,PB35,2.476723307937919,198.5787291764236,1.811,2.801,0.9900000000000002
texnet2024eork,PB35,2.6016651487453597,204.37280204632455,1.811559,2.72329,0.9117310000000001
texnet2024doec,PB26,1.5824472303799944,192.92904537364197,1.811568,2.826557,1.0149890000000001
texnet2023aqgx,WB03,0.08450660639049118,325.9535726068092,1.811584,3.226706,1.415122
texnet2023tkey,PB35,2.537717599596628,201.71563021771132,1.811627,2.689295,0.8776679999999999
texnet2023nwer,PB37,1.2592455956776232,51.7525900241326,1.811769,2.623421,0.811652
texnet2022yldn,WB03,0.646892940460609,305.6654239168129,1.812242,3.151245,1.339003
texnet2022wzzy,PB36,2.3552426180503128,280.42717038317426,1.812289,2.720618,0.9083289999999999
texnet2023cqxj,PB36,1.866659486043484,281.38591752992426,1.812334,2.8404,1.028066
texnet2023vmft,PB36,2.787035105253023,283.6816788817731,1.812772,3.170099,1.357327
texnet2023nxgc,PB36,2.5709953199692865,6.184357286008732,1.812904,2.698625,0.8857209999999998
texnet2022usyt,PB28,1.0807114785523455,280.6454175574028,1.813094,2.781598,0.9685039999999998
texnet2024drnh,PB35,2.92622173242825,83.92990364713455,1.813108,2.909342,1.0962340000000002
texnet2023kxgo,PB28,0.3514026876651549,275.2512277387546,1.813456,2.77966,0.9662039999999998
texnet2024idzc,PB25,2.691225528714728,335.07252599433565,1.813683,2.94149,1.127807
texnet2024aaoo,PB26,2.172002243272337,31.95440407720375,1.813762,2.826513,1.0127509999999997
texnet2024hlhy,PB35,2.227153115425947,271.85205940774534,1.813821,2.741343,0.9275220000000002
texnet2022xgvg,WB03,0.5908304433410486,304.54534698071313,1.814055,3.192178,1.3781230000000002
texnet2024aciy,SA02,2.394226793133832,334.3227309854691,1.814176,2.808405,0.994229
texnet2023pubh,PB35,1.7987957811206807,72.72206915058554,1.814192,3.03562,1.2214280000000002
texnet2024iiyu,PB35,2.555557739677951,201.23668685887745,1.814373,2.698536,0.8841629999999998
texnet2023pyuc,PB36,2.4315182772291477,281.72011801134886,1.814433,2.789218,0.974785
texnet2023tbdq,PB35,1.8527799270761844,75.23551147274243,1.814488,2.874379,1.0598909999999997
texnet2024gjuo,PB35,2.4907460774153334,196.5485491819678,1.815054,2.766907,0.9518529999999998
texnet2023wwav,PB28,0.3915575059649517,31.217419449982913,1.815292,2.729495,0.9142030000000001
texnet2023sqfx,PB36,0.8102315686366061,295.55561548131516,1.81532,2.80428,0.9889599999999998
texnet2023dcbh,WB03,2.788701527491651,95.73937890135747,1.815561,3.162785,1.347224
texnet2022vqwd,PB28,1.4882787301330092,271.28483515764964,1.81567,2.769181,0.9535110000000002
texnet2021pxoo,PB28,1.2708986137510385,270.9033451458697,1.815983,2.77164,0.9556570000000002
texnet2021klbb,PB28,0.7492937200363171,275.8625594955918,1.816035,2.751413,0.9353779999999998
texnet2023aqgw,WB03,0.16689775851021832,81.92207391510132,1.816069,3.215263,1.3991940000000003
texnet2023usqd,PB36,1.021161718597224,288.5668475422259,1.816161,2.839375,1.023214
texnet2023eohi,PB28,1.0994177260365843,275.5010632095884,1.816164,2.787452,0.9712880000000002
texnet2021tiwl,PB28,1.9075082538264367,274.9405460240703,1.816358,2.710397,0.894039
texnet2023zjwx,PB36,1.3154471556974305,283.8639237008989,1.816423,2.798512,0.9820890000000002
texnet2022gzbr,PB28,1.0977237030854599,278.77628665617533,1.816521,2.888706,1.072185
texnet2024aczj,PB26,2.5273040863031726,35.86810843388029,1.816843,2.937098,1.1202550000000002
texnet2023zbqt,WB03,0.6424407984951037,302.3653077123915,1.817054,3.153962,1.336908
texnet2024fxgw,PB28,0.6536399382898949,278.88198836275035,1.817164,2.810383,0.9932189999999999
texnet2024idzc,PB33,2.9257288676241537,172.1739165163182,1.817348,2.906532,1.089184
texnet2024ijrz,PB35,2.383073432005604,200.94032551246414,1.817444,2.837061,1.0196169999999998
texnet2023yzdt,PB35,2.4230870145801555,195.15714927067347,1.817493,2.829203,1.01171
texnet2023wyti,PB35,1.4957627516584626,159.58932659996466,1.817696,2.885226,1.0675299999999999
texnet2022ekar,PB28,1.9690656045099244,274.4947364812364,1.817736,2.704696,0.8869600000000002
texnet2021xlaz,PB28,2.1074961971675155,276.04595101662403,1.81792,2.755059,0.9371390000000002
texnet2022twoz,PB35,2.620079530394674,209.4207554888679,1.81795,2.81527,0.99732
texnet2024edug,PB35,2.7425235609674874,209.00266820743133,1.818228,2.770535,0.9523070000000002
texnet2022vxbw,PB35,2.6940501052454775,209.80796943639663,1.818301,2.881905,1.0636040000000002
texnet2023gzor,PB36,0.3806898032426038,1.5842647101718361,1.818485,2.864838,1.0463530000000003
texnet2023abeo,PB35,2.3666428918413533,194.07887373294804,1.818582,2.840884,1.022302
texnet2024aapw,PB26,2.4929153319220116,39.96817008557824,1.818973,2.836667,1.0176939999999999
texnet2023bfqg,SA02,2.6196390178290345,120.18203269626781,1.819066,3.011064,1.1919980000000001
texnet2022zegg,PB35,2.8463142305604507,212.2409216506968,1.819183,2.773196,0.954013
texnet2023zbqx,WB03,0.5841038713701034,304.0765694364155,1.819226,3.118392,1.299166
texnet2021ovjg,PB28,1.321688968665906,125.19111244878373,1.819364,2.800163,0.980799
texnet2023crpp,WB03,0.6480611833677727,302.0509660995711,1.819539,3.134538,1.314999
texnet2021obco,PB28,1.487675652982438,331.3147701785125,1.819639,2.646403,0.8267639999999998
texnet2021wbug,PB33,1.5793785555724216,207.7945835940366,1.819782,3.014701,1.194919
texnet2023vqcs,PB28,1.4438074755720929,127.18234384996312,1.819957,2.722055,0.9020980000000001
texnet2023lkik,PB36,1.0596598140875146,286.6138128278437,1.820191,2.815831,0.9956400000000003
texnet2023kmjx,PB24,2.952782074480789,286.36551709789427,1.820352,3.102171,1.2818189999999998
texnet2022xrqx,PB37,0.707430496131076,43.99108156674929,1.820562,2.866575,1.046013
texnet2023mqki,PB24,2.454916556152606,296.62483898033867,1.820737,3.218572,1.397835
texnet2022yfpn,PB28,0.7897832485581637,170.74101199864103,1.820803,2.88019,1.0593869999999999
texnet2024eihw,WB03,1.5417348838696,94.32036590835465,1.820884,3.087421,1.266537
texnet2022xrdl,WB03,0.665439504604845,305.2257662455973,1.821012,3.17703,1.3560179999999997
texnet2021itkb,PB28,2.2017198105142484,188.47075405419898,1.821065,2.807134,0.9860690000000001
texnet2023yhtr,PB35,2.3738182879540672,193.77602766701054,1.821104,2.842113,1.0210089999999998
texnet2024aaom,PB26,2.177858017543917,33.0123346430782,1.821159,2.825156,1.0039969999999998
texnet2023mpyi,PB35,2.854478125691309,218.3407458794711,1.821233,2.894332,1.0730989999999998
texnet2022xaaa,PB36,2.453653445460249,280.5576908970707,1.821303,2.725349,0.9040460000000001
texnet2021tsfi,PB28,0.3927891115295524,216.43566452054753,1.821428,2.822439,1.001011
texnet2023qkqq,WB03,1.2849866994234536,89.54407169391067,1.821515,3.098501,1.2769860000000002
texnet2024ekai,WB03,1.6005579103084793,91.53780703832898,1.82156,3.111687,1.2901269999999998
texnet2024gjvg,PB35,2.4174812627324447,197.9372857066664,1.82169,2.788515,0.9668249999999998
texnet2023zbry,WB03,0.6467243279401053,311.06562849998437,1.821797,3.236223,1.4144259999999997
texnet2024crrt,PB35,2.80775748541896,213.26934886873096,1.82241,2.800932,0.9785219999999999
texnet2023nliz,PB28,1.2930830550365289,124.10824738157258,1.822468,2.852834,1.0303660000000001
texnet2023iixo,WB03,2.134162258397943,94.81776091925536,1.822501,3.096429,1.2739280000000002
texnet2023wiuo,PB35,2.4298457887160883,81.68390853680125,1.822621,2.910148,1.087527
texnet2023wpbe,PB36,1.629351397878597,281.1559783241468,1.823084,2.765169,0.9420850000000003
texnet2023xfwk,PB28,2.2008209437703177,271.4784469885338,1.823096,2.730798,0.907702
texnet2022wyhi,PB36,1.8295328181225166,280.38184390143306,1.823231,2.814248,0.991017
texnet2022ydgh,PB36,0.7999619724959348,295.1158347149825,1.823235,2.793925,0.9706900000000003
texnet2023plyt,PB36,2.274067578342369,282.1145086301409,1.823286,2.923799,1.1005129999999999
texnet2023wgoo,PB36,0.3293231974000713,13.164450059353943,1.8233,2.831254,1.007954
texnet2022xwpf,SA04,2.515458355818523,335.12067150200824,1.823328,2.842244,1.018916
texnet2024eljv,PB28,0.7906678451012045,162.47960615316822,1.823563,2.834268,1.0107049999999997
texnet2022wyga,PB36,1.5145193098084067,284.42641208900716,1.823714,2.828329,1.004615
texnet2023ofqj,PB35,2.3316279861590687,205.67157102320058,1.823779,2.913816,1.0900370000000001
texnet2023ljsf,PB35,2.179735864373705,204.11534976271483,1.823785,2.965773,1.141988
texnet2023zorc,WB03,0.305473957187496,122.95025795985622,1.823824,3.103336,1.2795120000000002
texnet2022xuag,WB03,1.1208284169481513,90.49853699325618,1.82388,3.1295,1.3056200000000002
texnet2023zksl,WB03,0.8105400856072863,302.4443264779284,1.823908,3.206496,1.382588
texnet2021rtsx,PB28,0.6269195496547458,277.11355985567315,1.823989,2.797034,0.9730449999999999
texnet2024fhkm,PB35,2.5606931193986235,83.5861587793775,1.824,2.974,1.1500000000000001
texnet2023klzt,WB03,2.1984515741035824,94.96621136042565,1.824314,3.09258,1.268266
texnet2023qfnb,PB36,0.5239558743681214,338.6806414615119,1.824552,2.866282,1.04173
texnet2024aoas,PB24,2.954810464196071,280.4067193710906,1.824931,3.050385,1.2254539999999998
texnet2022xjck,PB26,2.5893021349764194,41.01142880403898,1.82502,2.952937,1.1279169999999998
texnet2023bard,SA04,2.5255167417277185,334.63320690284314,1.825065,2.86814,1.043075
texnet2023fisa,WB03,2.173874246437445,95.0226387181469,1.82522,3.062414,1.237194
texnet2024hefc,PB35,2.6638318649440302,185.51646471498825,1.825503,2.765644,0.9401409999999999
texnet2023bgyb,PB36,0.2552719151389539,334.7359331332493,1.82639,2.768759,0.9423690000000002
texnet2023yepi,PB28,1.6065381965759529,272.85283635484046,1.826795,2.824758,0.9979630000000002
texnet2023qfnb,PB35,2.313923886850531,199.4901985964103,1.827048,2.834705,1.007657
texnet2023aapx,WB03,1.321401700929301,88.59475533879817,1.827176,3.175092,1.347916
texnet2023jzjk,WB03,0.3666355228809634,98.49468662383455,1.827366,3.22371,1.396344
texnet2024aaos,PB26,2.2116566450166792,31.864331460397036,1.82778,2.84426,1.0164799999999998
texnet2023cufm,PB35,2.1286240010150412,77.36607343835308,1.82804,2.719321,0.8912809999999998
texnet2022ccfc,PB28,0.3447539698537,273.1352209340954,1.828273,2.797405,0.9691319999999999
texnet2023yrxc,PB35,2.5328827820085005,203.22212980921046,1.828382,2.79227,0.9638879999999999
texnet2024aoau,PB24,2.9494519305182965,278.91818264650465,1.82841,3.034689,1.206279
texnet2023xgju,PB35,2.039589651096095,191.53442052015598,1.828513,2.903984,1.0754709999999998
texnet2023iauw,WB03,0.6481884178705053,305.8246792149308,1.828552,3.129483,1.300931
texnet2022junj,SA02,2.8026812847330507,131.07580780911235,1.828906,2.909874,1.080968
texnet2023zlkp,PB35,2.861486329890394,213.29032427142013,1.829167,2.82552,0.996353
texnet2023lkji,PB36,1.0145076994601618,288.9577179993501,1.829201,2.845942,1.016741
texnet2022rbcp,WB03,2.272969019462218,91.83455234303094,1.82926,3.284446,1.4551859999999999
texnet2022ownm,WB03,2.8093356109766705,91.02913860539866,1.829446,3.35566,1.526214
texnet2023zbdt,PB37,0.6677383275915313,43.887867000944645,1.829535,2.867859,1.0383240000000002
texnet2023rscj,PB36,2.2059324238565097,282.3173295190869,1.829815,2.896975,1.0671599999999999
texnet2024bxqy,PB35,2.707259988444853,180.88322756668947,1.829888,2.791893,0.962005
texnet2024exmc,PB35,2.8485409830638257,213.09636286037178,1.829969,2.817682,0.9877130000000001
texnet2023plmd,PB36,1.5021757304956749,283.89307304029023,1.830211,2.889035,1.0588239999999998
texnet2023vxai,PB24,2.3824005001324924,293.25147430266173,1.830236,3.265422,1.435186
texnet2022oepi,WB03,1.4243156046824916,85.88232357702537,1.83032,3.188986,1.358666
texnet2023wouk,PB37,1.1986925843963758,57.98913915001293,1.830691,2.886948,1.0562569999999998
texnet2023cqxi,PB36,1.8829002110790738,281.35532268637235,1.830714,2.891945,1.0612310000000003
texnet2023ygvy,PB35,1.6153785968076946,159.8039434535978,1.83072,2.841825,1.0111050000000001
texnet2023tvgf,PB28,1.8466449501635986,296.80822162762433,1.831044,2.718803,0.887759
texnet2022ydgh,PB35,2.670934249614792,209.2728012279726,1.831127,2.825492,0.9943650000000002
texnet2023bnpw,WB03,1.0397196866183853,88.15456915738079,1.831402,3.109309,1.2779070000000001
texnet2022xrhb,WB03,0.8370904795817572,313.03013413773,1.831489,3.35201,1.520521
texnet2024bvtg,PB35,2.344831838533929,80.5851063566184,1.831586,2.922,1.0904140000000002
texnet2024crsi,PB35,2.855290743567556,213.3036562986038,1.831691,2.816517,0.9848260000000002
texnet2024dahe,PB28,1.808228590876553,199.102117118428,1.832034,2.786536,0.954502
texnet2023cuhr,PB35,2.1830495372525327,77.02963884812641,1.832255,2.957302,1.125047
texnet2021ovnx,PB28,1.2069428906617128,121.08191672987279,1.832281,2.953019,1.1207379999999998
texnet2024iilu,PB36,0.7247787885391984,303.02204612797726,1.832344,2.817645,0.9853010000000002
texnet2023zbro,WB03,0.5945997583467715,308.1367751044759,1.832564,3.13826,1.3056959999999997
texnet2023ayjj,PB24,2.400066865234689,287.9816523617685,1.832581,3.05615,1.2235690000000001
texnet2022sxdj,WB03,2.2056530527349127,95.12340787065203,1.832755,3.115085,1.2823300000000002
texnet2023uibg,PB36,2.498683256920221,280.986489675032,1.833015,2.801152,0.968137
texnet2023crgp,WB03,0.8179294777055399,307.6080246211105,1.833222,3.276999,1.443777
texnet2023plje,PB36,1.8829002110790738,281.35532268637235,1.83366,2.931176,1.0975159999999997
texnet2022zeev,PB36,1.0659635792952766,285.9541278633065,1.833717,2.905951,1.072234
texnet2024elxl,PB35,2.5454587403437534,195.20723883469822,1.833744,2.795811,0.962067
texnet2023adtw,WB03,0.9945987039732356,89.66829723535537,1.833775,3.217119,1.383344
texnet2022umro,PB35,1.2293330443133457,2.4319589588275865,1.833986,2.71848,0.8844940000000001
texnet2022wdzw,PB36,0.39378571273587026,336.30435512933593,1.834011,2.808293,0.9742819999999999
texnet2022wdzw,PB35,2.424471260093837,197.76610018198699,1.834011,2.824007,0.9899959999999999
texnet2023wgoo,PB35,2.4027640798295953,192.1683731938031,1.834138,2.755386,0.9212480000000001
texnet2023zcbh,WB03,0.6958729222524633,299.72317191313186,1.834163,3.169167,1.3350039999999999
texnet2023wjbt,PB35,2.4621637968635555,82.70503696153462,1.834613,2.863673,1.0290599999999999
texnet2023xtzv,PB36,0.8133011738004244,87.7943896007057,1.834795,2.829508,0.9947130000000002
texnet2023wiuj,PB35,2.4201401910852387,81.70343304297104,1.834957,2.890551,1.055594
texnet2024btsd,PB35,2.7745543939817066,217.0848698585621,1.835206,2.912691,1.0774850000000002
texnet2022xsii,SA02,2.30488456109677,290.47724827891057,1.835245,2.834536,0.9992909999999999
texnet2021fzqb,PB28,0.6285701846504558,277.60433096463777,1.835269,2.806818,0.9715489999999998
texnet2023abeo,PB36,0.3739361446093505,0.8862788396210716,1.835346,2.906741,1.0713949999999999
texnet2023wyti,PB36,1.68024158480853,41.02299779341454,1.835508,2.935402,1.099894
texnet2023epal,PB28,0.31605860931984264,275.0325237426046,1.836311,2.795378,0.9590669999999999
texnet2023iplr,PB36,0.4038798842329025,20.49004689686186,1.836384,2.909343,1.0729589999999998
texnet2021tqpa,PB28,0.3731249754555338,220.20710798575973,1.836504,2.826801,0.9902970000000002
texnet2023ygdl,PB35,1.794514932979009,73.27194344750055,1.836675,2.937772,1.1010969999999998
texnet2023tazs,PB35,2.126492249609216,77.50624984965202,1.836774,2.875143,1.038369
texnet2023wizj,PB36,1.664230413130016,281.50319432010497,1.836945,2.801992,0.9650469999999998
texnet2024gulc,SA04,2.486487325235396,336.34525203122473,1.837,2.877,1.0399999999999998
texnet2022umpu,PB28,0.7349512336786278,284.59492832737334,1.837006,3.040734,1.2037280000000001
texnet2023rhry,PB35,2.189272178349637,77.09688063136123,1.837183,2.908582,1.071399
texnet2023ghwt,PB26,2.1091425806870783,326.82022711448167,1.837227,2.844658,1.007431
texnet2022agpx,PB28,2.4891679875765567,282.56201010241267,1.837264,2.813177,0.975913
texnet2023nxsl,SA02,2.423101072217745,6.56178440129231,1.837616,2.910703,1.073087
texnet2023qket,PB24,2.5402229866291286,291.3818376419091,1.837884,3.299659,1.461775
texnet2024fcsk,PB35,2.7055673000223432,207.40479023748082,1.837951,2.771814,0.9338630000000001
texnet2023aprf,PB28,0.926428314684655,219.46971588155827,1.838198,2.994169,1.1559709999999999
texnet2023zbqu,WB03,0.6627081846006644,304.4573169317836,1.83825,3.141934,1.303684
texnet2024dccy,PB35,2.9584729674733086,217.13251608089126,1.838337,2.812219,0.9738819999999997
texnet2024bjsb,PB28,2.814576594131461,255.77686149967556,1.838611,2.820072,0.9814610000000001
texnet2021dyhd,PB28,0.6494812129917927,279.2364802448203,1.838732,2.768893,0.9301609999999998
texnet2022yldx,WB03,0.7389204143695149,303.43276916864437,1.83883,3.166227,1.3273970000000002
texnet2022qzhg,PB29,2.9571228307478963,26.912297043456608,1.838867,2.893063,1.0541960000000001
texnet2023usqd,PB35,2.81019491187337,213.46824964483687,1.838899,3.060711,1.221812
texnet2023ykhl,PB35,1.619168223767153,70.77653087831591,1.838963,2.859292,1.020329
texnet2023jwbu,PB35,2.9154177717599334,128.0082293953431,1.838993,2.810014,0.9710209999999997
texnet2024aoch,PB35,2.8540153432073616,83.5297769132763,1.839001,2.909001,1.0699999999999998
texnet2023bazj,SA04,2.4410331929769504,334.3818612001068,1.83911,2.878125,1.0390149999999998
texnet2023ijap,PB28,0.9198330565670306,218.96809069704926,1.839124,2.971183,1.132059
texnet2023zkrk,PB36,0.9646252755379661,289.0002831632362,1.839201,2.839337,1.000136
texnet2022iyzm,PB28,1.5993997525388344,9.418560542453688,1.839261,2.738265,0.8990040000000001
texnet2023jror,PB36,1.9940380924258025,281.8849426688317,1.839403,2.837001,0.997598
texnet2023abqj,PB36,0.4264175154461509,350.4127069128721,1.83983,2.836285,0.9964550000000001
texnet2023rekk,PB36,0.8162317279994246,87.64650654801544,1.839973,2.87469,1.034717
texnet2021ovzb,PB28,1.0691831499278512,133.19114739461958,1.840185,2.802282,0.962097
texnet2024cacz,PB28,2.989152362473211,182.61842656322915,1.840639,2.802128,0.9614890000000003
texnet2023jgsr,PB28,0.7132080295641843,173.43389204525687,1.841033,2.923328,1.0822950000000002
texnet2023qjzv,PB37,1.337615096579835,50.20900695966539,1.841432,2.596488,0.755056
texnet2021tvdv,PB31,2.479517185297193,338.67241222082873,1.841662,2.94411,1.1024479999999999
texnet2023lkik,PB35,2.854971024421233,214.0168057799341,1.841993,2.823098,0.9811049999999999
texnet2024hlpk,PB31,2.5015737128625655,338.91605456507114,1.842,2.922,1.08
texnet2023sqfx,PB35,2.6654962168329903,209.50218428390755,1.842048,2.817644,0.9755960000000001
texnet2021tiox,PB31,2.7971909590515573,356.5115624633275,1.842167,3.02903,1.186863
texnet2023abqj,PB35,2.3417292301312984,196.17975544270644,1.842315,2.808951,0.966636
texnet2021njdf,PB28,0.8736928461757428,281.1246998268057,1.842438,2.892788,1.05035
texnet2022rduz,WB03,1.4226075205592692,79.93460445462891,1.84245,3.357955,1.515505
texnet2023asjq,WB03,2.2886514713753536,92.73866579071547,1.84249,3.234243,1.3917530000000002
texnet2023xtzv,PB35,2.6483199645751694,174.9869004173843,1.842566,2.829508,0.9869420000000002
texnet2023shms,WB03,2.393724145192593,280.68826588110176,1.842653,3.251642,1.4089889999999998
texnet2022ysqn,PB35,2.652031144296844,127.14094331304591,1.842908,2.8151,0.9721920000000002
texnet2023xcih,PB28,0.8640484130942698,280.80098258645194,1.843,2.838324,0.9953240000000001
texnet2024edht,PB35,2.6684973764478257,209.3254894908432,1.843,2.783,0.94
texnet2023hfvv,PB35,2.8492112476391673,213.36117253128035,1.843056,2.790897,0.9478410000000002
texnet2023dcbh,PB24,2.003585975761725,291.2578896349939,1.84332,3.116521,1.273201
texnet2023aqki,PB36,2.798024496397436,280.5616313132312,1.843369,2.872903,1.029534
texnet2021rwhf,PB28,0.28029334116168125,282.1033205827141,1.843767,2.833575,0.9898080000000002
texnet2023adkh,PB36,2.1709818275155417,281.59102693158803,1.843988,2.837296,0.9933079999999999
texnet2023ygvy,PB36,1.620952213204388,44.635826640054496,1.844003,2.882694,1.0386909999999998
texnet2022xkme,WB03,0.3804687582636874,142.67039449859718,1.844007,3.100751,1.2567439999999999
texnet2022zeev,PB35,2.8685482138899103,214.06233422971408,1.844029,2.864712,1.020683
texnet2022spmk,WB03,0.7484614273830301,309.58798081267014,1.844128,3.229594,1.385466
texnet2023zcbz,WB03,0.7006058906190663,304.31045006925655,1.844227,3.192119,1.3478919999999999
texnet2023xuab,PB36,0.7434921350973337,90.3226469579976,1.844674,2.796125,0.951451
texnet2023mpyi,PB36,1.2644852527551624,289.9050213911061,1.844792,2.879659,1.0348670000000002
texnet2023lkji,PB35,2.8017926613711386,213.37263903723453,1.845088,2.845942,1.000854
texnet2022vejd,PB24,2.930638892972598,279.0855424096507,1.845091,3.108575,1.263484
texnet2023ygwa,PB37,1.3395047410429852,57.838299608893905,1.845179,2.854613,1.0094340000000002
texnet2024aopl,PB36,0.6245466777128097,326.04434302511595,1.845205,2.876751,1.031546
texnet2022wqbz,PB28,0.6425069797443752,184.06258179932203,1.845365,2.950722,1.105357
texnet2024gswe,PB35,2.5716069522121976,83.14090725259256,1.845463,2.878284,1.0328209999999998
texnet2024bjqf,PB35,2.9878533660341553,84.3544299891953,1.845992,2.946722,1.1007299999999998
texnet2023apic,WB03,2.1809247927979234,90.80526499646636,1.845999,3.2555,1.4095010000000001
texnet2023nauw,PB35,1.7820548500918294,276.460479755046,1.846426,2.797708,0.9512820000000002
texnet2023yihz,PB28,2.704730575935763,324.7525289281825,1.846571,2.975084,1.1285129999999999
texnet2024fmqx,PB28,2.957150430465047,185.64993959619673,1.846793,2.797375,0.9505820000000003
texnet2022yfdf,PB28,0.7648368564734359,162.53918390609095,1.846838,2.845995,0.9991569999999999
texnet2023lhgj,PB35,1.9419985518216747,74.9136269064476,1.846954,2.933285,1.0863310000000002
texnet2023wdwr,PB36,2.7861608579196133,65.51349044515878,1.847129,2.930498,1.083369
texnet2024bxjj,PB35,2.1873006259536956,203.48379613364648,1.847571,2.95924,1.1116689999999998
texnet2021skmx,PB28,0.4750236343579034,288.51027372693335,1.84759,2.838172,0.9905820000000001
texnet2023zjwx,PB35,2.999630458713298,218.29598923354283,1.848135,2.855087,1.006952
texnet2022swsr,PB35,2.4978295707038978,83.75710489209126,1.848477,2.810736,0.962259
texnet2023tamf,PB35,2.008219630366459,74.76724983525853,1.848635,3.026063,1.1774280000000001
texnet2022uqym,PB35,2.030905632458433,77.80619069772017,1.848642,2.896884,1.0482420000000001
texnet2023ysas,PB35,2.9690161627136886,220.2346802934345,1.848707,2.902169,1.0534620000000001
texnet2024hgtr,PB37,1.1813283491222861,52.46829673656932,1.848769,2.915453,1.0666839999999997
texnet2023dbcd,PB35,2.181237417436887,78.41962234615877,1.848815,2.847273,0.9984579999999998
texnet2023ubsm,PB37,1.169884597938599,53.67159150783335,1.849132,2.585197,0.736065
texnet2023tvgd,PB35,2.686571698432444,209.48027131388326,1.849299,2.859244,1.0099449999999999
texnet2023yzdt,PB36,0.33472054426367426,351.05300750759045,1.849713,2.842092,0.9923790000000001
texnet2024cjyn,WB03,2.3907211301789957,280.67479150377903,1.849899,3.188149,1.3382500000000002
texnet2023ybsg,PB36,0.38085787434152735,55.772090482999,1.850286,2.872054,1.0217679999999998
texnet2022wnii,PB24,1.7139159929099055,301.6935068556906,1.850408,3.227672,1.377264
texnet2021rtnq,PB28,1.388019686968463,183.83910717610047,1.85063,2.8913,1.0406700000000002
texnet2024cgwb,PB35,2.5221999638233443,211.51295869897822,1.850678,2.92366,1.0729819999999999
texnet2022xbaq,PB36,2.4160948139721734,281.04482845748754,1.851097,2.800486,0.9493889999999998
texnet2023mezy,PB36,2.424643768466227,281.4862932767184,1.851291,2.879911,1.0286199999999999
texnet2023dyfc,PB28,0.9074217965777912,280.7776604546791,1.851374,2.845993,0.9946189999999999
texnet2022wvkc,WB03,2.2684116046644607,91.97837430933585,1.851438,3.323316,1.4718780000000002
texnet2024btfz,PB37,0.796815290986428,31.911673315969633,1.85151,2.984549,1.133039
texnet2022tnvu,PB35,2.9974505370471833,214.300716831908,1.851859,2.867619,1.01576
texnet2023rikl,PB35,2.084955218822306,78.22005570689771,1.852024,2.823359,0.9713350000000001
texnet2023hlcg,PB35,2.4131497683127394,197.8759100000084,1.85212,2.830578,0.978458
