longitude,latitude,gap
-75.48039,4.86457,165.06
-75.48039,4.86557,161.49
-75.48039,4.86657,157.95
-75.48039,4.86757,154.45
-75.48039,4.86857,150.99
-75.48039,4.86957,153.40
-75.48039,4.87057,156.34
-75.48039,4.87157,159.24
-75.48039,4.87257,162.09
-75.48039,4.87357,164.88
-75.48039,4.87457,167.63
-75.48039,4.87557,170.31
-75.48039,4.87657,172.94
-75.48039,4.87757,175.51
-75.48039,4.87857,178.02
-75.48039,4.87957,180.47
-75.48039,4.88057,182.86
-75.48039,4.88157,185.20
-75.48039,4.88257,187.49
-75.48039,4.88357,189.72
-75.48039,4.88457,191.90
-75.48039,4.88557,194.04
-75.48039,4.88657,196.13
-75.48039,4.88757,198.18
-75.48039,4.88857,200.19
-75.48039,4.88957,202.16
-75.48039,4.89057,204.09
-75.48039,4.89157,205.99
-75.48039,4.89257,207.86
-75.48039,4.89357,209.70
-75.48039,4.89457,211.51
-75.48039,4.89557,213.30
-75.48039,4.89657,215.06
-75.48039,4.89757,216.79
-75.48039,4.89857,218.51
-75.48039,4.89957,220.20
-75.48039,4.90057,221.88
-75.48039,4.90157,223.54
-75.48039,4.90257,225.18
-75.48039,4.90357,226.80
-75.48039,4.90457,228.41
-75.48039,4.90557,230.00
-75.48039,4.90657,231.58
-75.48039,4.90757,233.15
-75.48039,4.90857,234.70
-75.48039,4.90957,236.24
-75.48039,4.91057,237.76
-75.48039,4.91157,239.27
-75.48039,4.91257,240.77
-75.48039,4.91357,242.26
-75.48039,4.91457,243.74
-75.48039,4.91557,245.20
-75.48039,4.91657,246.65
-75.48039,4.91757,248.08
-75.48039,4.91857,249.51
-75.48039,4.91957,250.92
-75.48039,4.92057,252.31
-75.48039,4.92157,253.70
-75.47939,4.83257,241.23
-75.47939,4.83357,239.65
-75.47939,4.83457,238.03
-75.47939,4.83557,236.37
-75.47939,4.83657,234.67
-75.47939,4.83757,232.92
-75.47939,4.83857,231.13
-75.47939,4.83957,229.29
-75.47939,4.84057,227.39
-75.47939,4.84157,225.45
-75.47939,4.84257,223.45
-75.47939,4.84357,221.40
-75.47939,4.84457,219.28
-75.47939,4.84557,217.11
-75.47939,4.84657,214.88
-75.47939,4.84757,212.59
-75.47939,4.84857,210.23
-75.47939,4.84957,207.81
-75.47939,4.85057,205.32
-75.47939,4.85157,202.78
-75.47939,4.85257,200.16
-75.47939,4.85357,197.49
-75.47939,4.85457,194.76
-75.47939,4.85557,191.97
-75.47939,4.85657,189.13
-75.47939,4.85757,186.23
-75.47939,4.85857,183.30
-75.47939,4.85957,180.33
-75.47939,4.86057,177.32
-75.47939,4.86157,174.29
-75.47939,4.86257,171.25
-75.47939,4.86357,168.20
-75.47939,4.86457,164.87
-75.47939,4.86557,161.39
-75.47939,4.86657,157.93
-75.47939,4.86757,154.51
-75.47939,4.86857,151.13
-75.47939,4.86957,152.32
-75.47939,4.87057,155.17
-75.47939,4.87157,157.99
-75.47939,4.87257,160.77
-75.47939,4.87357,163.50
-75.47939,4.87457,166.19
-75.47939,4.87557,168.82
-75.47939,4.87657,171.41
-75.47939,4.87757,173.94
-75.47939,4.87857,176.42
-75.47939,4.87957,178.84
-75.47939,4.88057,181.22
-75.47939,4.88157,183.54
-75.47939,4.88257,185.82
-75.47939,4.88357,188.04
-75.47939,4.88457,190.23
-75.47939,4.88557,192.36
-75.47939,4.88657,194.46
-75.47939,4.88757,196.52
-75.47939,4.88857,198.53
-75.47939,4.88957,200.52
-75.47939,4.89057,202.47
-75.47939,4.89157,204.38
-75.47939,4.89257,206.27
-75.47939,4.89357,208.13
-75.47939,4.89457,209.96
-75.47939,4.89557,211.77
-75.47939,4.89657,213.55
-75.47939,4.89757,215.32
-75.47939,4.89857,217.06
-75.47939,4.89957,218.78
-75.47939,4.90057,220.48
-75.47939,4.90157,222.17
-75.47939,4.90257,223.84
-75.47939,4.90357,225.49
-75.47939,4.90457,227.13
-75.47939,4.90557,228.75
-75.47939,4.90657,230.36
-75.47939,4.90757,231.96
-75.47939,4.90857,233.54
-75.47939,4.90957,235.11
-75.47939,4.91057,236.67
-75.47939,4.91157,238.21
-75.47939,4.91257,239.74
-75.47939,4.91357,241.26
-75.47939,4.91457,242.77
-75.47939,4.91557,244.26
-75.47939,4.91657,245.74
-75.47939,4.91757,247.21
-75.47939,4.91857,248.66
-75.47939,4.91957,250.10
-75.47939,4.92057,251.53
-75.47939,4.92157,252.94
-75.47839,4.83257,240.19
-75.47839,4.83357,238.60
-75.47839,4.83457,236.96
-75.47839,4.83557,235.29
-75.47839,4.83657,233.57
-75.47839,4.83757,231.81
-75.47839,4.83857,230.01
-75.47839,4.83957,228.16
-75.47839,4.84057,226.26
-75.47839,4.84157,224.31
-75.47839,4.84257,222.31
-75.47839,4.84357,220.25
-75.47839,4.84457,218.14
-75.47839,4.84557,215.98
-75.47839,4.84657,213.76
-75.47839,4.84757,211.48
-75.47839,4.84857,209.14
-75.47839,4.84957,206.75
-75.47839,4.85057,204.29
-75.47839,4.85157,201.78
-75.47839,4.85257,199.20
-75.47839,4.85357,196.58
-75.47839,4.85457,193.90
-75.47839,4.85557,191.16
-75.47839,4.85657,188.38
-75.47839,4.85757,185.56
-75.47839,4.85857,182.70
-75.47839,4.85957,179.80
-75.47839,4.86057,176.88
-75.47839,4.86157,173.94
-75.47839,4.86257,170.98
-75.47839,4.86357,168.02
-75.47839,4.86457,164.66
-75.47839,4.86557,161.26
-75.47839,4.86657,157.88
-75.47839,4.86757,154.53
-75.47839,4.86857,151.22
-75.47839,4.86957,151.27
-75.47839,4.87057,154.04
-75.47839,4.87157,156.79
-75.47839,4.87257,159.50
-75.47839,4.87357,162.17
-75.47839,4.87457,164.80
-75.47839,4.87557,167.39
-75.47839,4.87657,169.93
-75.47839,4.87757,172.42
-75.47839,4.87857,174.87
-75.47839,4.87957,177.27
-75.47839,4.88057,179.62
-75.47839,4.88157,181.93
-75.47839,4.88257,184.20
-75.47839,4.88357,186.41
-75.47839,4.88457,188.59
-75.47839,4.88557,190.73
-75.47839,4.88657,192.83
-75.47839,4.88757,194.89
-75.47839,4.88857,196.92
-75.47839,4.88957,198.91
-75.47839,4.89057,200.87
-75.47839,4.89157,202.80
-75.47839,4.89257,204.71
-75.47839,4.89357,206.59
-75.47839,4.89457,208.44
-75.47839,4.89557,210.27
-75.47839,4.89657,212.07
-75.47839,4.89757,213.86
-75.47839,4.89857,215.63
-75.47839,4.89957,217.37
-75.47839,4.90057,219.10
-75.47839,4.90157,220.82
-75.47839,4.90257,222.51
-75.47839,4.90357,224.20
-75.47839,4.90457,225.86
-75.47839,4.90557,227.52
-75.47839,4.90657,229.16
-75.47839,4.90757,230.78
-75.47839,4.90857,232.40
-75.47839,4.90957,234.00
-75.47839,4.91057,235.58
-75.47839,4.91157,237.16
-75.47839,4.91257,238.72
-75.47839,4.91357,240.27
-75.47839,4.91457,241.81
-75.47839,4.91557,243.33
-75.47839,4.91657,244.84
-75.47839,4.91757,246.34
-75.47839,4.91857,247.83
-75.47839,4.91957,249.30
-75.47839,4.92057,250.76
-75.47839,4.92157,252.20
-75.47739,4.83257,239.19
-75.47739,4.83357,237.58
-75.47739,4.83457,235.93
-75.47739,4.83557,234.25
-75.47739,4.83657,232.52
-75.47739,4.83757,230.75
-75.47739,4.83857,228.94
-75.47739,4.83957,227.08
-75.47739,4.84057,225.17
-75.47739,4.84157,223.22
-75.47739,4.84257,221.22
-75.47739,4.84357,219.16
-75.47739,4.84457,217.06
-75.47739,4.84557,214.90
-75.47739,4.84657,212.69
-75.47739,4.84757,210.43
-75.47739,4.84857,208.11
-75.47739,4.84957,205.74
-75.47739,4.85057,203.31
-75.47739,4.85157,200.83
-75.47739,4.85257,198.30
-75.47739,4.85357,195.72
-75.47739,4.85457,193.08
-75.47739,4.85557,190.41
-75.47739,4.85657,187.68
-75.47739,4.85757,184.93
-75.47739,4.85857,182.13
-75.47739,4.85957,179.31
-75.47739,4.86057,176.46
-75.47739,4.86157,173.60
-75.47739,4.86257,170.72
-75.47739,4.86357,167.79
-75.47739,4.86457,164.44
-75.47739,4.86557,161.10
-75.47739,4.86657,157.79
-75.47739,4.86757,154.50
-75.47739,4.86857,151.26
-75.47739,4.86957,150.24
-75.47739,4.87057,152.95
-75.47739,4.87157,155.62
-75.47739,4.87257,158.27
-75.47739,4.87357,160.88
-75.47739,4.87457,163.46
-75.47739,4.87557,166.00
-75.47739,4.87657,168.50
-75.47739,4.87757,170.96
-75.47739,4.87857,173.37
-75.47739,4.87957,175.75
-75.47739,4.88057,178.08
-75.47739,4.88157,180.37
-75.47739,4.88257,182.62
-75.47739,4.88357,184.83
-75.47739,4.88457,187.00
-75.47739,4.88557,189.13
-75.47739,4.88657,191.23
-75.47739,4.88757,193.30
-75.47739,4.88857,195.33
-75.47739,4.88957,197.34
-75.47739,4.89057,199.31
-75.47739,4.89157,201.25
-75.47739,4.89257,203.17
-75.47739,4.89357,205.07
-75.47739,4.89457,206.94
-75.47739,4.89557,208.79
-75.47739,4.89657,210.62
-75.47739,4.89757,212.42
-75.47739,4.89857,214.21
-75.47739,4.89957,215.99
-75.47739,4.90057,217.74
-75.47739,4.90157,219.48
-75.47739,4.90257,221.21
-75.47739,4.90357,222.92
-75.47739,4.90457,224.61
-75.47739,4.90557,226.29
-75.47739,4.90657,227.96
-75.47739,4.90757,229.62
-75.47739,4.90857,231.26
-75.47739,4.90957,232.90
-75.47739,4.91057,234.51
-75.47739,4.91157,236.12
-75.47739,4.91257,237.71
-75.47739,4.91357,239.30
-75.47739,4.91457,240.86
-75.47739,4.91557,242.42
-75.47739,4.91657,243.96
-75.47739,4.91757,245.49
-75.47739,4.91857,247.01
-75.47739,4.91957,248.51
-75.47739,4.92057,250.00
-75.47739,4.92157,251.47
-75.47639,4.83257,238.23
-75.47639,4.83357,236.61
-75.47639,4.83457,234.95
-75.47639,4.83557,233.25
-75.47639,4.83657,231.51
-75.47639,4.83757,229.73
-75.47639,4.83857,227.91
-75.47639,4.83957,226.04
-75.47639,4.84057,224.13
-75.47639,4.84157,222.18
-75.47639,4.84257,220.18
-75.47639,4.84357,218.13
-75.47639,4.84457,216.03
-75.47639,4.84557,213.88
-75.47639,4.84657,211.69
-75.47639,4.84757,209.44
-75.47639,4.84857,207.14
-75.47639,4.84957,204.79
-75.47639,4.85057,202.39
-75.47639,4.85157,199.94
-75.47639,4.85257,197.45
-75.47639,4.85357,194.90
-75.47639,4.85457,192.32
-75.47639,4.85557,189.69
-75.47639,4.85657,187.03
-75.47639,4.85757,184.32
-75.47639,4.85857,181.59
-75.47639,4.85957,178.84
-75.47639,4.86057,176.06
-75.47639,4.86157,173.26
-75.47639,4.86257,170.46
-75.47639,4.86357,167.49
-75.47639,4.86457,164.20
-75.47639,4.86557,160.93
-75.47639,4.86657,157.67
-75.47639,4.86757,154.45
-75.47639,4.86857,151.26
-75.47639,4.86957,149.24
-75.47639,4.87057,151.87
-75.47639,4.87157,154.49
-75.47639,4.87257,157.07
-75.47639,4.87357,159.63
-75.47639,4.87457,162.16
-75.47639,4.87557,164.65
-75.47639,4.87657,167.11
-75.47639,4.87757,169.53
-75.47639,4.87857,171.92
-75.47639,4.87957,174.26
-75.47639,4.88057,176.57
-75.47639,4.88157,178.84
-75.47639,4.88257,181.08
-75.47639,4.88357,183.28
-75.47639,4.88457,185.44
-75.47639,4.88557,187.58
-75.47639,4.88657,189.67
-75.47639,4.88757,191.74
-75.47639,4.88857,193.78
-75.47639,4.88957,195.79
-75.47639,4.89057,197.77
-75.47639,4.89157,199.73
-75.47639,4.89257,201.66
-75.47639,4.89357,203.57
-75.47639,4.89457,205.46
-75.47639,4.89557,207.33
-75.47639,4.89657,209.18
-75.47639,4.89757,211.01
-75.47639,4.89857,212.82
-75.47639,4.89957,214.62
-75.47639,4.90057,216.40
-75.47639,4.90157,218.16
-75.47639,4.90257,219.91
-75.47639,4.90357,221.65
-75.47639,4.90457,223.37
-75.47639,4.90557,225.09
-75.47639,4.90657,226.78
-75.47639,4.90757,228.47
-75.47639,4.90857,230.14
-75.47639,4.90957,231.81
-75.47639,4.91057,233.46
-75.47639,4.91157,235.09
-75.47639,4.91257,236.72
-75.47639,4.91357,238.33
-75.47639,4.91457,239.93
-75.47639,4.91557,241.52
-75.47639,4.91657,243.10
-75.47639,4.91757,244.66
-75.47639,4.91857,246.20
-75.47639,4.91957,247.74
-75.47639,4.92057,249.26
-75.47639,4.92157,250.76
-75.47539,4.83257,237.30
-75.47539,4.83357,235.67
-75.47539,4.83457,234.00
-75.47539,4.83557,232.29
-75.47539,4.83657,230.54
-75.47539,4.83757,228.75
-75.47539,4.83857,226.92
-75.47539,4.83957,225.05
-75.47539,4.84057,223.14
-75.47539,4.84157,221.19
-75.47539,4.84257,219.19
-75.47539,4.84357,217.14
-75.47539,4.84457,215.05
-75.47539,4.84557,212.91
-75.47539,4.84657,210.73
-75.47539,4.84757,208.49
-75.47539,4.84857,206.22
-75.47539,4.84957,203.89
-75.47539,4.85057,201.52
-75.47539,4.85157,199.10
-75.47539,4.85257,196.64
-75.47539,4.85357,194.14
-75.47539,4.85457,191.60
-75.47539,4.85557,189.01
-75.47539,4.85657,186.40
-75.47539,4.85757,183.75
-75.47539,4.85857,181.08
-75.47539,4.85957,178.39
-75.47539,4.86057,175.67
-75.47539,4.86157,172.94
-75.47539,4.86257,170.21
-75.47539,4.86357,167.19
-75.47539,4.86457,163.95
-75.47539,4.86557,160.73
-75.47539,4.86657,157.53
-75.47539,4.86757,154.35
-75.47539,4.86857,151.22
-75.47539,4.86957,148.25
-75.47539,4.87057,150.83
-75.47539,4.87157,153.38
-75.47539,4.87257,155.91
-75.47539,4.87357,158.41
-75.47539,4.87457,160.89
-75.47539,4.87557,163.34
-75.47539,4.87657,165.76
-75.47539,4.87757,168.14
-75.47539,4.87857,170.50
-75.47539,4.87957,172.82
-75.47539,4.88057,175.10
-75.47539,4.88157,177.36
-75.47539,4.88257,179.58
-75.47539,4.88357,181.76
-75.47539,4.88457,183.92
-75.47539,4.88557,186.05
-75.47539,4.88657,188.15
-75.47539,4.88757,190.21
-75.47539,4.88857,192.26
-75.47539,4.88957,194.27
-75.47539,4.89057,196.26
-75.47539,4.89157,198.23
-75.47539,4.89257,200.18
-75.47539,4.89357,202.10
-75.47539,4.89457,204.00
-75.47539,4.89557,205.89
-75.47539,4.89657,207.76
-75.47539,4.89757,209.61
-75.47539,4.89857,211.44
-75.47539,4.89957,213.26
-75.47539,4.90057,215.06
-75.47539,4.90157,216.86
-75.47539,4.90257,218.63
-75.47539,4.90357,220.40
-75.47539,4.90457,222.15
-75.47539,4.90557,223.89
-75.47539,4.90657,225.62
-75.47539,4.90757,227.33
-75.47539,4.90857,229.04
-75.47539,4.90957,230.73
-75.47539,4.91057,232.41
-75.47539,4.91157,234.08
-75.47539,4.91257,235.74
-75.47539,4.91357,237.38
-75.47539,4.91457,239.02
-75.47539,4.91557,240.63
-75.47539,4.91657,242.24
-75.47539,4.91757,243.83
-75.47539,4.91857,245.41
-75.47539,4.91957,246.98
-75.47539,4.92057,248.53
-75.47539,4.92157,250.06
-75.47439,4.83257,236.41
-75.47439,4.83357,234.77
-75.47439,4.83457,233.08
-75.47439,4.83557,231.36
-75.47439,4.83657,229.61
-75.47439,4.83757,227.81
-75.47439,4.83857,225.98
-75.47439,4.83957,224.11
-75.47439,4.84057,222.19
-75.47439,4.84157,220.24
-75.47439,4.84257,218.24
-75.47439,4.84357,216.20
-75.47439,4.84457,214.12
-75.47439,4.84557,211.99
-75.47439,4.84657,209.82
-75.47439,4.84757,207.60
-75.47439,4.84857,205.34
-75.47439,4.84957,203.04
-75.47439,4.85057,200.69
-75.47439,4.85157,198.30
-75.47439,4.85257,195.88
-75.47439,4.85357,193.41
-75.47439,4.85457,190.91
-75.47439,4.85557,188.37
-75.47439,4.85657,185.81
-75.47439,4.85757,183.21
-75.47439,4.85857,180.59
-75.47439,4.85957,177.95
-75.47439,4.86057,175.30
-75.47439,4.86157,172.63
-75.47439,4.86257,169.96
-75.47439,4.86357,166.87
-75.47439,4.86457,163.68
-75.47439,4.86557,160.51
-75.47439,4.86657,157.35
-75.47439,4.86757,154.23
-75.47439,4.86857,151.14
-75.47439,4.86957,148.08
-75.47439,4.87057,149.80
-75.47439,4.87157,152.29
-75.47439,4.87257,154.77
-75.47439,4.87357,157.22
-75.47439,4.87457,159.65
-75.47439,4.87557,162.06
-75.47439,4.87657,164.44
-75.47439,4.87757,166.79
-75.47439,4.87857,169.11
-75.47439,4.87957,171.40
-75.47439,4.88057,173.67
-75.47439,4.88157,175.90
-75.47439,4.88257,178.11
-75.47439,4.88357,180.28
-75.47439,4.88457,182.43
-75.47439,4.88557,184.55
-75.47439,4.88657,186.64
-75.47439,4.88757,188.71
-75.47439,4.88857,190.76
-75.47439,4.88957,192.78
-75.47439,4.89057,194.78
-75.47439,4.89157,196.75
-75.47439,4.89257,198.71
-75.47439,4.89357,200.65
-75.47439,4.89457,202.57
-75.47439,4.89557,204.47
-75.47439,4.89657,206.35
-75.47439,4.89757,208.22
-75.47439,4.89857,210.08
-75.47439,4.89957,211.92
-75.47439,4.90057,213.75
-75.47439,4.90157,215.56
-75.47439,4.90257,217.37
-75.47439,4.90357,219.16
-75.47439,4.90457,220.94
-75.47439,4.90557,222.70
-75.47439,4.90657,224.46
-75.47439,4.90757,226.21
-75.47439,4.90857,227.94
-75.47439,4.90957,229.67
-75.47439,4.91057,231.38
-75.47439,4.91157,233.08
-75.47439,4.91257,234.77
-75.47439,4.91357,236.44
-75.47439,4.91457,238.11
-75.47439,4.91557,239.76
-75.47439,4.91657,241.40
-75.47439,4.91757,243.03
-75.47439,4.91857,244.64
-75.47439,4.91957,246.24
-75.47439,4.92057,247.82
-75.47439,4.92157,249.38
-75.47339,4.83257,235.56
-75.47339,4.83357,233.90
-75.47339,4.83457,232.21
-75.47339,4.83557,230.48
-75.47339,4.83657,228.72
-75.47339,4.83757,226.92
-75.47339,4.83857,225.08
-75.47339,4.83957,223.20
-75.47339,4.84057,221.29
-75.47339,4.84157,219.33
-75.47339,4.84257,217.34
-75.47339,4.84357,215.30
-75.47339,4.84457,213.23
-75.47339,4.84557,211.11
-75.47339,4.84657,208.95
-75.47339,4.84757,206.75
-75.47339,4.84857,204.51
-75.47339,4.84957,202.23
-75.47339,4.85057,199.91
-75.47339,4.85157,197.55
-75.47339,4.85257,195.15
-75.47339,4.85357,192.72
-75.47339,4.85457,190.26
-75.47339,4.85557,187.76
-75.47339,4.85657,185.24
-75.47339,4.85757,182.69
-75.47339,4.85857,180.13
-75.47339,4.85957,177.54
-75.47339,4.86057,174.94
-75.47339,4.86157,172.33
-75.47339,4.86257,169.71
-75.47339,4.86357,166.54
-75.47339,4.86457,163.39
-75.47339,4.86557,160.26
-75.47339,4.86657,157.15
-75.47339,4.86757,154.07
-75.47339,4.86857,151.02
-75.47339,4.86957,148.00
-75.47339,4.87057,148.78
-75.47339,4.87157,151.22
-75.47339,4.87257,153.65
-75.47339,4.87357,156.05
-75.47339,4.87457,158.44
-75.47339,4.87557,160.80
-75.47339,4.87657,163.14
-75.47339,4.87757,165.46
-75.47339,4.87857,167.75
-75.47339,4.87957,170.02
-75.47339,4.88057,172.26
-75.47339,4.88157,174.48
-75.47339,4.88257,176.67
-75.47339,4.88357,178.83
-75.47339,4.88457,180.97
-75.47339,4.88557,183.08
-75.47339,4.88657,185.17
-75.47339,4.88757,187.24
-75.47339,4.88857,189.28
-75.47339,4.88957,191.31
-75.47339,4.89057,193.31
-75.47339,4.89157,195.30
-75.47339,4.89257,197.26
-75.47339,4.89357,199.21
-75.47339,4.89457,201.14
-75.47339,4.89557,203.06
-75.47339,4.89657,204.96
-75.47339,4.89757,206.85
-75.47339,4.89857,208.73
-75.47339,4.89957,210.59
-75.47339,4.90057,212.44
-75.47339,4.90157,214.28
-75.47339,4.90257,216.11
-75.47339,4.90357,217.93
-75.47339,4.90457,219.73
-75.47339,4.90557,221.53
-75.47339,4.90657,223.32
-75.47339,4.90757,225.09
-75.47339,4.90857,226.86
-75.47339,4.90957,228.61
-75.47339,4.91057,230.36
-75.47339,4.91157,232.09
-75.47339,4.91257,233.81
-75.47339,4.91357,235.52
-75.47339,4.91457,237.22
-75.47339,4.91557,238.90
-75.47339,4.91657,240.57
-75.47339,4.91757,242.23
-75.47339,4.91857,243.88
-75.47339,4.91957,245.51
-75.47339,4.92057,247.12
-75.47339,4.92157,248.72
-75.47239,4.83257,234.73
-75.47239,4.83357,233.07
-75.47239,4.83457,231.37
-75.47239,4.83557,229.63
-75.47239,4.83657,227.86
-75.47239,4.83757,226.06
-75.47239,4.83857,224.21
-75.47239,4.83957,222.34
-75.47239,4.84057,220.42
-75.47239,4.84157,218.47
-75.47239,4.84257,216.48
-75.47239,4.84357,214.45
-75.47239,4.84457,212.38
-75.47239,4.84557,210.27
-75.47239,4.84657,208.12
-75.47239,4.84757,205.94
-75.47239,4.84857,203.71
-75.47239,4.84957,201.45
-75.47239,4.85057,199.16
-75.47239,4.85157,196.83
-75.47239,4.85257,194.46
-75.47239,4.85357,192.06
-75.47239,4.85457,189.64
-75.47239,4.85557,187.18
-75.47239,4.85657,184.70
-75.47239,4.85757,182.20
-75.47239,4.85857,179.68
-75.47239,4.85957,177.14
-75.47239,4.86057,174.59
-75.47239,4.86157,172.03
-75.47239,4.86257,169.33
-75.47239,4.86357,166.20
-75.47239,4.86457,163.09
-75.47239,4.86557,159.99
-75.47239,4.86657,156.92
-75.47239,4.86757,153.88
-75.47239,4.86857,150.86
-75.47239,4.86957,147.89
-75.47239,4.87057,147.78
-75.47239,4.87157,150.17
-75.47239,4.87257,152.54
-75.47239,4.87357,154.90
-75.47239,4.87457,157.25
-75.47239,4.87557,159.57
-75.47239,4.87657,161.88
-75.47239,4.87757,164.16
-75.47239,4.87857,166.42
-75.47239,4.87957,168.66
-75.47239,4.88057,170.88
-75.47239,4.88157,173.08
-75.47239,4.88257,175.25
-75.47239,4.88357,177.40
-75.47239,4.88457,179.53
-75.47239,4.88557,181.63
-75.47239,4.88657,183.72
-75.47239,4.88757,185.78
-75.47239,4.88857,187.83
-75.47239,4.88957,189.86
-75.47239,4.89057,191.86
-75.47239,4.89157,193.86
-75.47239,4.89257,195.83
-75.47239,4.89357,197.79
-75.47239,4.89457,199.74
-75.47239,4.89557,201.67
-75.47239,4.89657,203.59
-75.47239,4.89757,205.50
-75.47239,4.89857,207.39
-75.47239,4.89957,209.28
-75.47239,4.90057,211.15
-75.47239,4.90157,213.01
-75.47239,4.90257,214.87
-75.47239,4.90357,216.71
-75.47239,4.90457,218.54
-75.47239,4.90557,220.37
-75.47239,4.90657,222.18
-75.47239,4.90757,223.99
-75.47239,4.90857,225.78
-75.47239,4.90957,227.57
-75.47239,4.91057,229.34
-75.47239,4.91157,231.11
-75.47239,4.91257,232.86
-75.47239,4.91357,234.61
-75.47239,4.91457,236.34
-75.47239,4.91557,238.06
-75.47239,4.91657,239.76
-75.47239,4.91757,241.45
-75.47239,4.91857,243.13
-75.47239,4.91957,244.79
-75.47239,4.92057,246.44
-75.47239,4.92157,248.07
-75.47139,4.83257,233.95
-75.47139,4.83357,232.27
-75.47139,4.83457,230.56
-75.47139,4.83557,228.82
-75.47139,4.83657,227.04
-75.47139,4.83757,225.23
-75.47139,4.83857,223.39
-75.47139,4.83957,221.51
-75.47139,4.84057,219.59
-75.47139,4.84157,217.64
-75.47139,4.84257,215.65
-75.47139,4.84357,213.63
-75.47139,4.84457,211.57
-75.47139,4.84557,209.47
-75.47139,4.84657,207.34
-75.47139,4.84757,205.17
-75.47139,4.84857,202.96
-75.47139,4.84957,200.72
-75.47139,4.85057,198.45
-75.47139,4.85157,196.14
-75.47139,4.85257,193.80
-75.47139,4.85357,191.44
-75.47139,4.85457,189.04
-75.47139,4.85557,186.63
-75.47139,4.85657,184.18
-75.47139,4.85757,181.72
-75.47139,4.85857,179.24
-75.47139,4.85957,176.75
-75.47139,4.86057,174.24
-75.47139,4.86157,171.73
-75.47139,4.86257,168.95
-75.47139,4.86357,165.85
-75.47139,4.86457,162.77
-75.47139,4.86557,159.71
-75.47139,4.86657,156.67
-75.47139,4.86757,153.65
-75.47139,4.86857,150.67
-75.47139,4.86957,147.73
-75.47139,4.87057,146.79
-75.47139,4.87157,149.13
-75.47139,4.87257,151.46
-75.47139,4.87357,153.77
-75.47139,4.87457,156.07
-75.47139,4.87557,158.36
-75.47139,4.87657,160.63
-75.47139,4.87757,162.88
-75.47139,4.87857,165.12
-75.47139,4.87957,167.33
-75.47139,4.88057,169.53
-75.47139,4.88157,171.70
-75.47139,4.88257,173.86
-75.47139,4.88357,175.99
-75.47139,4.88457,178.11
-75.47139,4.88557,180.21
-75.47139,4.88657,182.29
-75.47139,4.88757,184.35
-75.47139,4.88857,186.39
-75.47139,4.88957,188.42
-75.47139,4.89057,190.44
-75.47139,4.89157,192.43
-75.47139,4.89257,194.42
-75.47139,4.89357,196.39
-75.47139,4.89457,198.35
-75.47139,4.89557,200.29
-75.47139,4.89657,202.23
-75.47139,4.89757,204.15
-75.47139,4.89857,206.07
-75.47139,4.89957,207.97
-75.47139,4.90057,209.87
-75.47139,4.90157,211.75
-75.47139,4.90257,213.63
-75.47139,4.90357,215.50
-75.47139,4.90457,217.36
-75.47139,4.90557,219.21
-75.47139,4.90657,221.06
-75.47139,4.90757,222.89
-75.47139,4.90857,224.72
-75.47139,4.90957,226.54
-75.47139,4.91057,228.34
-75.47139,4.91157,230.14
-75.47139,4.91257,231.93
-75.47139,4.91357,233.70
-75.47139,4.91457,235.47
-75.47139,4.91557,237.22
-75.47139,4.91657,238.96
-75.47139,4.91757,240.69
-75.47139,4.91857,242.40
-75.47139,4.91957,244.09
-75.47139,4.92057,245.78
-75.47139,4.92157,247.44
-75.47039,4.83257,233.19
-75.47039,4.83357,231.50
-75.47039,4.83457,229.79
-75.47039,4.83557,228.04
-75.47039,4.83657,226.26
-75.47039,4.83757,224.44
-75.47039,4.83857,222.60
-75.47039,4.83957,220.72
-75.47039,4.84057,218.80
-75.47039,4.84157,216.85
-75.47039,4.84257,214.87
-75.47039,4.84357,212.85
-75.47039,4.84457,210.79
-75.47039,4.84557,208.71
-75.47039,4.84657,206.58
-75.47039,4.84757,204.43
-75.47039,4.84857,202.24
-75.47039,4.84957,200.02
-75.47039,4.85057,197.77
-75.47039,4.85157,195.49
-75.47039,4.85257,193.18
-75.47039,4.85357,190.84
-75.47039,4.85457,188.48
-75.47039,4.85557,186.09
-75.47039,4.85657,183.69
-75.47039,4.85757,181.26
-75.47039,4.85857,178.82
-75.47039,4.85957,176.37
-75.47039,4.86057,173.91
-75.47039,4.86157,171.44
-75.47039,4.86257,168.55
-75.47039,4.86357,165.48
-75.47039,4.86457,162.43
-75.47039,4.86557,159.39
-75.47039,4.86657,156.38
-75.47039,4.86757,153.40
-75.47039,4.86857,150.45
-75.47039,4.86957,147.53
-75.47039,4.87057,145.81
-75.47039,4.87157,148.10
-75.47039,4.87257,150.38
-75.47039,4.87357,152.65
-75.47039,4.87457,154.92
-75.47039,4.87557,157.17
-75.47039,4.87657,159.40
-75.47039,4.87757,161.62
-75.47039,4.87857,163.83
-75.47039,4.87957,166.02
-75.47039,4.88057,168.19
-75.47039,4.88157,170.35
-75.47039,4.88257,172.48
-75.47039,4.88357,174.61
-75.47039,4.88457,176.71
-75.47039,4.88557,178.80
-75.47039,4.88657,180.87
-75.47039,4.88757,182.93
-75.47039,4.88857,184.98
-75.47039,4.88957,187.01
-75.47039,4.89057,189.02
-75.47039,4.89157,191.03
-75.47039,4.89257,193.02
-75.47039,4.89357,195.00
-75.47039,4.89457,196.97
-75.47039,4.89557,198.93
