network,station,station_latitude,station_longitude,station_elevation,station_starttime,station_endtime,channel,location_code,latitude,longitude,elevation,depth,site,epoch,starttime,endtime,equipment,sampling_rate,sensitivity,frequency,azimuth,dip
TX,MB23,32.386609,-101.800869,791.0,2023-08-09T14:22:46.000000Z,,HHE,00,32.386609,-101.800869,791.0,0.0,Endeavor Energy Resources,0,2023-08-09T14:22:46.000000Z,,Silicon Audio 213P-40,200.0,248525859.79085997,1.0,90.0,0.0
TX,MB23,32.386609,-101.800869,791.0,2023-08-09T14:22:46.000000Z,,HHN,00,32.386609,-101.800869,791.0,0.0,Endeavor Energy Resources,0,2023-08-09T14:22:46.000000Z,,Silicon Audio 213P-40,200.0,248525859.79085997,1.0,0.0,0.0
TX,MB23,32.386609,-101.800869,791.0,2023-08-09T14:22:46.000000Z,,HHZ,00,32.386609,-101.800869,791.0,0.0,Endeavor Energy Resources,0,2023-08-09T14:22:46.000000Z,,Silicon Audio 213P-40,200.0,248525859.79085997,1.0,0.0,-90.0
TX,ODSA,32.12009,-102.54913,943.0,2023-08-31T03:00:00.000000Z,,HHZ,00,32.12009,-102.54913,943.0,6.1,Odessa,0,2023-08-31T03:00:00.000000Z,,Nanometrics Trillium 120Q,200.0,480608128.0643641,1.0,0.0,-90.0
TX,ODSA,32.12009,-102.54913,943.0,2023-08-31T03:00:00.000000Z,,HH1,00,32.12009,-102.54913,943.0,6.1,Odessa,0,2023-08-31T03:00:00.000000Z,,Nanometrics Trillium 120Q,200.0,480608128.0643641,1.0,72.0,0.0
TX,ODSA,32.12009,-102.54913,943.0,2023-08-31T03:00:00.000000Z,,HH2,00,32.12009,-102.54913,943.0,6.1,Odessa,0,2023-08-31T03:00:00.000000Z,,Nanometrics Trillium 120Q,200.0,480608128.0643641,1.0,162.0,0.0
TX,PECS,31.37045,-103.86697,914.0,2023-08-31T03:00:00.000000Z,,HN1,00,31.37045,-103.86697,914.0,0.0,Pecos,0,2023-08-31T03:00:00.000000Z,,Nanometrics Titan Accelerometer,200.0,203994.87984346392,1.0,0.0,0.0
TX,PECS,31.37045,-103.86697,914.0,2023-08-31T03:00:00.000000Z,,HNZ,00,31.37045,-103.86697,914.0,0.0,Pecos,0,2023-08-31T03:00:00.000000Z,,Nanometrics Titan Accelerometer,200.0,203994.87984346392,1.0,0.0,-90.0
TX,PECS,31.37045,-103.86697,914.0,2023-08-31T03:00:00.000000Z,,HN2,00,31.37045,-103.86697,914.0,0.0,Pecos,0,2023-08-31T03:00:00.000000Z,,Nanometrics Titan Accelerometer,200.0,203994.87984346392,1.0,90.0,0.0
TX,PECS,31.37045,-103.86697,914.0,2023-08-31T03:00:00.000000Z,,HHZ,00,31.37045,-103.86697,914.0,5.84,Pecos,0,2023-08-31T03:00:00.000000Z,,Nanometrics Trillium 120Q,200.0,480608128.0643641,1.0,0.0,-90.0
TX,PECS,31.37045,-103.86697,914.0,2023-08-31T03:00:00.000000Z,,HH1,00,31.37045,-103.86697,914.0,5.84,Pecos,0,2023-08-31T03:00:00.000000Z,,Nanometrics Trillium 120Q,200.0,480608128.0643641,1.0,84.0,0.0
TX,PECS,31.37045,-103.86697,914.0,2023-08-31T03:00:00.000000Z,,HH2,00,31.37045,-103.86697,914.0,5.84,Pecos,0,2023-08-31T03:00:00.000000Z,,Nanometrics Trillium 120Q,200.0,480608128.0643641,1.0,174.0,0.0
TX,833A,28.3236,-99.3939,171.0,2023-09-06T21:41:37.000000Z,,HHZ,00,28.3236,-99.3939,171.0,0.0,Chaparral WMA,0,2023-09-06T21:41:37.000000Z,,Guralp CMG-40T,200.0,327893563.41345745,1.0,0.0,-90.0
TX,833A,28.3236,-99.3939,171.0,2023-09-06T21:41:37.000000Z,,HHN,00,28.3236,-99.3939,171.0,0.0,Chaparral WMA,0,2023-09-06T21:41:37.000000Z,,Guralp CMG-40T,200.0,327893563.41345745,1.0,0.0,0.0
TX,833A,28.3236,-99.3939,171.0,2023-09-06T21:41:37.000000Z,,HHE,00,28.3236,-99.3939,171.0,0.0,Chaparral WMA,0,2023-09-06T21:41:37.000000Z,,Guralp CMG-40T,200.0,327893563.41345745,1.0,90.0,0.0
TX,MB15,32.3938394,-102.1659308,999.0,2023-09-13T16:37:25.000000Z,2024-06-12T23:37:40.000000Z,HHZ,00,32.3938394,-102.1659308,999.0,0.0,"UL Block 19, Section 6",0,2023-09-13T16:37:25.000000Z,2024-06-12T23:37:40.000000Z,"Silicon Audio, Inc. 213P-40",200.0,353439981.28963804,1.0,0.0,-90.0
TX,MB15,32.3938394,-102.1659308,999.0,2023-09-13T16:37:25.000000Z,2024-06-12T23:37:40.000000Z,HH2,00,32.3938394,-102.1659308,999.0,0.0,"UL Block 19, Section 6",0,2023-09-13T16:37:25.000000Z,2024-06-12T23:37:40.000000Z,"Silicon Audio, Inc. 213P-40",200.0,351079981.4145715,1.0,90.0,0.0
TX,MB15,32.3938394,-102.1659308,999.0,2023-09-13T16:37:25.000000Z,2024-06-12T23:37:40.000000Z,HH1,00,32.3938394,-102.1659308,999.0,0.0,"UL Block 19, Section 6",0,2023-09-13T16:37:25.000000Z,2024-06-12T23:37:40.000000Z,"Silicon Audio, Inc. 213P-40",200.0,351079981.4145715,1.0,0.0,0.0
TX,MB15,32.3938394,-102.1659308,999.0,2023-09-13T16:37:25.000000Z,2024-06-12T23:37:40.000000Z,HNZ,00,32.3938394,-102.1659308,999.0,0.0,"UL Block 19, Section 6",0,2023-09-13T16:37:25.000000Z,2024-06-12T23:37:40.000000Z,SiliconAudio 203P-LowNoise-Accel,200.0,613430.2217072037,1.0,0.0,-90.0
TX,MB15,32.3938394,-102.1659308,999.0,2023-09-13T16:37:25.000000Z,2024-06-12T23:37:40.000000Z,HN2,00,32.3938394,-102.1659308,999.0,0.0,"UL Block 19, Section 6",0,2023-09-13T16:37:25.000000Z,2024-06-12T23:37:40.000000Z,SiliconAudio 203P-LowNoise-Accel,200.0,613430.2217072037,1.0,90.0,0.0
TX,MB15,32.3938394,-102.1659308,999.0,2023-09-13T16:37:25.000000Z,2024-06-12T23:37:40.000000Z,HN1,00,32.3938394,-102.1659308,999.0,0.0,"UL Block 19, Section 6",0,2023-09-13T16:37:25.000000Z,2024-06-12T23:37:40.000000Z,SiliconAudio 203P-LowNoise-Accel,200.0,613430.2217072037,1.0,0.0,0.0
TX,MB25,32.02737,-102.4867,921.0,2023-11-01T20:26:44.000000Z,,HHE,00,32.02737,-102.4867,921.0,0.0,Gardendale,0,2023-11-01T20:26:44.000000Z,,Silicon Audio 213P-40,200.0,248525859.79085997,1.0,90.0,0.0
TX,MB25,32.02737,-102.4867,921.0,2023-11-01T20:26:44.000000Z,,HHN,00,32.02737,-102.4867,921.0,0.0,Gardendale,0,2023-11-01T20:26:44.000000Z,,Silicon Audio 213P-40,200.0,248525859.79085997,1.0,0.0,0.0
TX,MB25,32.02737,-102.4867,921.0,2023-11-01T20:26:44.000000Z,,HHZ,00,32.02737,-102.4867,921.0,0.0,Gardendale,0,2023-11-01T20:26:44.000000Z,,Silicon Audio 213P-40,200.0,248525859.79085997,1.0,0.0,-90.0
TX,PB39,31.721691,-104.060349,950.0,2023-11-04T19:57:53.000000Z,,HHN,00,31.721691,-104.060349,950.0,0.0,Salt Mine 1,0,2023-11-04T19:57:53.000000Z,,Guralp CMG-40T,100.0,327893563.4134574,1.0,0.0,0.0
TX,PB39,31.721691,-104.060349,950.0,2023-11-04T19:57:53.000000Z,,HHE,00,31.721691,-104.060349,950.0,0.0,Salt Mine 1,0,2023-11-04T19:57:53.000000Z,,Guralp CMG-40T,100.0,327893563.4134574,1.0,90.0,0.0
TX,PB39,31.721691,-104.060349,950.0,2023-11-04T19:57:53.000000Z,,HHZ,00,31.721691,-104.060349,950.0,0.0,Salt Mine 1,0,2023-11-04T19:57:53.000000Z,,Guralp CMG-40T,100.0,327893563.4134574,1.0,0.0,-90.0
TX,PB46,31.706947,-103.475133,878.0,2023-11-08T15:53:56.000000Z,,HHE,00,31.706947,-103.475133,878.0,0.0,UL B19S6,0,2023-11-08T15:53:56.000000Z,,Silicon Audio 213P-40,200.0,248525859.79085997,1.0,90.0,0.0
TX,PB46,31.706947,-103.475133,878.0,2023-11-08T15:53:56.000000Z,,HHN,00,31.706947,-103.475133,878.0,0.0,UL B19S6,0,2023-11-08T15:53:56.000000Z,,Silicon Audio 213P-40,200.0,248525859.79085997,1.0,0.0,0.0
TX,PB46,31.706947,-103.475133,878.0,2023-11-08T15:53:56.000000Z,,HHZ,00,31.706947,-103.475133,878.0,0.0,UL B19S6,0,2023-11-08T15:53:56.000000Z,,Silicon Audio 213P-40,200.0,248525859.79085997,1.0,0.0,-90.0
TX,PB47,31.741433,-103.3351,861.0,2023-11-08T15:53:56.000000Z,,HHE,00,31.741433,-103.3351,861.0,0.0,UL B20S4,0,2023-11-08T15:53:56.000000Z,,Silicon Audio 213P-40,200.0,248525859.79085997,1.0,90.0,0.0
TX,PB47,31.741433,-103.3351,861.0,2023-11-08T15:53:56.000000Z,,HHN,00,31.741433,-103.3351,861.0,0.0,UL B20S4,0,2023-11-08T15:53:56.000000Z,,Silicon Audio 213P-40,200.0,248525859.79085997,1.0,0.0,0.0
TX,PB47,31.741433,-103.3351,861.0,2023-11-08T15:53:56.000000Z,,HHZ,00,31.741433,-103.3351,861.0,0.0,UL B20S4,0,2023-11-08T15:53:56.000000Z,,Silicon Audio 213P-40,200.0,248525859.79085997,1.0,0.0,-90.0
TX,MB16,32.337047,-102.236844,904.0,2023-11-29T19:26:20.000000Z,,HNZ,00,32.337047,-102.236844,904.0,0.0,"Midland, TX",0,2023-11-29T19:26:20.000000Z,,SiliconAudio 203P-LowNoise-Accel,200.0,613430.2217072037,1.0,0.0,-90.0
TX,MB16,32.337047,-102.236844,904.0,2023-11-29T19:26:20.000000Z,,HN1,00,32.337047,-102.236844,904.0,0.0,"Midland, TX",0,2023-11-29T19:26:20.000000Z,,SiliconAudio 203P-LowNoise-Accel,200.0,613430.2217072037,1.0,0.0,0.0
TX,MB16,32.337047,-102.236844,904.0,2023-11-29T19:26:20.000000Z,,HN2,00,32.337047,-102.236844,904.0,0.0,"Midland, TX",0,2023-11-29T19:26:20.000000Z,,SiliconAudio 203P-LowNoise-Accel,200.0,613430.2217072037,1.0,90.0,0.0
TX,MB16,32.337047,-102.236844,904.0,2023-11-29T19:26:20.000000Z,,HH1,00,32.337047,-102.236844,904.0,0.0,"Midland, TX",0,2023-11-29T19:26:20.000000Z,,Nanometrics Trillium Compact,100.0,301239970.8328601,1.0,0.0,0.0
TX,MB16,32.337047,-102.236844,904.0,2023-11-29T19:26:20.000000Z,,HHZ,00,32.337047,-102.236844,904.0,0.0,"Midland, TX",0,2023-11-29T19:26:20.000000Z,,Nanometrics Trillium Compact,100.0,301239970.8328601,1.0,0.0,-90.0
TX,MB16,32.337047,-102.236844,904.0,2023-11-29T19:26:20.000000Z,,HH2,00,32.337047,-102.236844,904.0,0.0,"Midland, TX",0,2023-11-29T19:26:20.000000Z,,Nanometrics Trillium Compact,100.0,301239970.8328601,1.0,90.0,0.0
TX,DG10,31.392949,-103.488839,790.0,2023-11-30T19:37:39.000000Z,,CHZ,00,31.392949,-103.488839,790.0,0.0,CR 118,0,2023-11-30T19:37:39.000000Z,,Sercel/Mark Products L-22D,250.0,11955186.220395286,1.0,0.0,-90.0
TX,DG10,31.392949,-103.488839,790.0,2023-11-30T19:37:39.000000Z,,CH1,00,31.392949,-103.488839,790.0,0.0,CR 118,0,2023-11-30T19:37:39.000000Z,,Sercel/Mark Products L-22D,250.0,11955186.220395286,1.0,0.0,0.0
TX,DG10,31.392949,-103.488839,790.0,2023-11-30T19:37:39.000000Z,,CH2,00,31.392949,-103.488839,790.0,0.0,CR 118,0,2023-11-30T19:37:39.000000Z,,Sercel/Mark Products L-22D,250.0,11955186.220395286,1.0,90.0,0.0
TX,PB52,31.778746,-103.283161,861.0,2024-02-22T12:00:00.000000Z,,CHE,00,31.778746,-103.283161,861.0,0.0,TARGA Bullmoose,0,2024-02-22T12:00:00.000000Z,,Silicon Audio 213P-40,250.0,239989651.54648724,1.0,90.0,0.0
TX,PB52,31.778746,-103.283161,861.0,2024-02-22T12:00:00.000000Z,,CHN,00,31.778746,-103.283161,861.0,0.0,TARGA Bullmoose,0,2024-02-22T12:00:00.000000Z,,Silicon Audio 213P-40,250.0,239989651.54648724,1.0,0.0,0.0
TX,PB52,31.778746,-103.283161,861.0,2024-02-22T12:00:00.000000Z,,CHZ,00,31.778746,-103.283161,861.0,0.0,TARGA Bullmoose,0,2024-02-22T12:00:00.000000Z,,Silicon Audio 213P-40,250.0,239989651.54648724,1.0,0.0,-90.0
TX,PB53,31.79929,-103.23596,867.0,2024-02-22T12:00:00.000000Z,,CHE,00,31.79929,-103.23596,867.0,0.0,TARGA Wildcat,0,2024-02-22T12:00:00.000000Z,,Silicon Audio 213P-40,250.0,239989651.54648724,1.0,90.0,0.0
TX,PB53,31.79929,-103.23596,867.0,2024-02-22T12:00:00.000000Z,,CHN,00,31.79929,-103.23596,867.0,0.0,TARGA Wildcat,0,2024-02-22T12:00:00.000000Z,,Silicon Audio 213P-40,250.0,239989651.54648724,1.0,0.0,0.0
TX,PB53,31.79929,-103.23596,867.0,2024-02-22T12:00:00.000000Z,,CHZ,00,31.79929,-103.23596,867.0,0.0,TARGA Wildcat,0,2024-02-22T12:00:00.000000Z,,Silicon Audio 213P-40,250.0,239989651.54648724,1.0,0.0,-90.0
TX,YK01,33.110552,-103.008071,1150.0,2024-02-27T18:35:05.000000Z,,CHE,00,33.110552,-103.008071,1150.0,0.0,"NW of Denver City, TX",0,2024-02-27T18:35:05.000000Z,,Silicon Audio 213P-40,250.0,239989651.54648724,1.0,90.0,0.0
TX,YK01,33.110552,-103.008071,1150.0,2024-02-27T18:35:05.000000Z,,CHZ,00,33.110552,-103.008071,1150.0,0.0,"NW of Denver City, TX",0,2024-02-27T18:35:05.000000Z,,Silicon Audio 213P-40,250.0,239989651.54648724,1.0,0.0,-90.0
TX,YK01,33.110552,-103.008071,1150.0,2024-02-27T18:35:05.000000Z,,CHN,00,33.110552,-103.008071,1150.0,0.0,"NW of Denver City, TX",0,2024-02-27T18:35:05.000000Z,,Silicon Audio 213P-40,250.0,239989651.54648724,1.0,0.0,0.0
TX,MB04,32.62542,-102.48802,956.0,2024-02-27T21:06:33.000000Z,,CHE,00,32.62542,-102.48802,956.0,0.0,Seminole,0,2024-02-27T21:06:33.000000Z,,Silicon Audio 213P-40,250.0,239989651.54648724,1.0,90.0,0.0
TX,MB04,32.62542,-102.48802,956.0,2024-02-27T21:06:33.000000Z,,CHN,00,32.62542,-102.48802,956.0,0.0,Seminole,0,2024-02-27T21:06:33.000000Z,,Silicon Audio 213P-40,250.0,239989651.54648724,1.0,0.0,0.0
TX,MB04,32.62542,-102.48802,956.0,2024-02-27T21:06:33.000000Z,,CHZ,00,32.62542,-102.48802,956.0,0.0,Seminole,0,2024-02-27T21:06:33.000000Z,,Silicon Audio 213P-40,250.0,239989651.54648724,1.0,0.0,-90.0
TX,MB14,32.209722,-101.618194,814.0,2024-02-27T23:08:21.000000Z,,CHE,00,32.209722,-101.618194,814.0,0.0,CrownQuest,0,2024-02-27T23:08:21.000000Z,2030-12-31T22:36:48.000000Z,Silicon Audio 213P-40,250.0,239989651.54648724,1.0,90.0,0.0
TX,MB14,32.209722,-101.618194,814.0,2024-02-27T23:08:21.000000Z,,CHN,00,32.209722,-101.618194,814.0,0.0,CrownQuest,0,2024-02-27T23:08:21.000000Z,2030-12-31T22:36:48.000000Z,Silicon Audio 213P-40,250.0,239989651.54648724,1.0,0.0,0.0
TX,MB14,32.209722,-101.618194,814.0,2024-02-27T23:08:21.000000Z,,CHZ,00,32.209722,-101.618194,814.0,0.0,CrownQuest,0,2024-02-27T23:08:21.000000Z,2030-12-31T22:36:48.000000Z,Silicon Audio 213P-40,250.0,239989651.54648724,1.0,0.0,-90.0
TX,DRIO,29.42311,-100.61888,354.0,2024-03-05T17:48:14.000000Z,,CHE,00,29.42311,-100.61888,354.0,0.0,Del Rio,0,2024-03-05T17:48:14.000000Z,,Silicon Audio 213P-40,250.0,239989651.54648724,1.0,90.0,0.0
TX,DRIO,29.42311,-100.61888,354.0,2024-03-05T17:48:14.000000Z,,CHN,00,29.42311,-100.61888,354.0,0.0,Del Rio,0,2024-03-05T17:48:14.000000Z,,Silicon Audio 213P-40,250.0,239989651.54648724,1.0,0.0,0.0
TX,DRIO,29.42311,-100.61888,354.0,2024-03-05T17:48:14.000000Z,,CHZ,00,29.42311,-100.61888,354.0,0.0,Del Rio,0,2024-03-05T17:48:14.000000Z,,Silicon Audio 213P-40,250.0,239989651.54648724,1.0,0.0,-90.0
TX,PB54,31.894457,-103.416746,940.0,2024-03-07T00:00:00.000000Z,,HH1,00,31.894457,-103.416746,940.0,0.0,D.K.Boyd,0,2024-03-07T00:00:00.000000Z,,"Silicon Audio, Inc. 213P-40",200.0,351079981.4145715,1.0,0.0,0.0
TX,PB54,31.894457,-103.416746,940.0,2024-03-07T00:00:00.000000Z,,HH2,00,31.894457,-103.416746,940.0,0.0,D.K.Boyd,0,2024-03-07T00:00:00.000000Z,,"Silicon Audio, Inc. 213P-40",200.0,351399981.3976314,1.0,90.0,0.0
TX,PB54,31.894457,-103.416746,940.0,2024-03-07T00:00:00.000000Z,,HHZ,00,31.894457,-103.416746,940.0,0.0,D.K.Boyd,0,2024-03-07T00:00:00.000000Z,,"Silicon Audio, Inc. 213P-40",200.0,353439981.28963804,1.0,0.0,-90.0
TX,PB54,31.894457,-103.416746,940.0,2024-03-07T00:00:00.000000Z,,HN1,00,31.894457,-103.416746,940.0,0.0,D.K.Boyd,0,2024-03-07T00:00:00.000000Z,,Nanometrics Titan Accelerometer,200.0,203994.87984346392,1.0,0.0,0.0
TX,PB54,31.894457,-103.416746,940.0,2024-03-07T00:00:00.000000Z,,HN2,00,31.894457,-103.416746,940.0,0.0,D.K.Boyd,0,2024-03-07T00:00:00.000000Z,,Nanometrics Titan Accelerometer,200.0,203994.87984346392,1.0,90.0,0.0
TX,PB54,31.894457,-103.416746,940.0,2024-03-07T00:00:00.000000Z,,HNZ,00,31.894457,-103.416746,940.0,0.0,D.K.Boyd,0,2024-03-07T00:00:00.000000Z,,Nanometrics Titan Accelerometer,200.0,203994.87984346392,1.0,0.0,-90.0
TX,PB56,31.8032778,-103.8703449,867.0,2024-03-20T14:00:00.000000Z,,CHE,00,31.8032778,-103.8703449,867.0,0.0,BPX Cardinal SWD,0,2024-03-20T14:00:00.000000Z,,Silicon Audio 213P-40,250.0,239989651.54648724,1.0,90.0,0.0
TX,PB56,31.8032778,-103.8703449,867.0,2024-03-20T14:00:00.000000Z,,CHN,00,31.8032778,-103.8703449,867.0,0.0,BPX Cardinal SWD,0,2024-03-20T14:00:00.000000Z,,Silicon Audio 213P-40,250.0,239989651.54648724,1.0,0.0,0.0
TX,PB56,31.8032778,-103.8703449,867.0,2024-03-20T14:00:00.000000Z,,CHZ,00,31.8032778,-103.8703449,867.0,0.0,BPX Cardinal SWD,0,2024-03-20T14:00:00.000000Z,,Silicon Audio 213P-40,250.0,239989651.54648724,1.0,0.0,-90.0
TX,PB55,31.8028225,-103.9381042,913.0,2024-03-20T14:00:00.000000Z,,CHE,00,31.8028225,-103.9381042,913.0,0.0,BPX Bishop SWD,0,2024-03-20T14:00:00.000000Z,,Silicon Audio 213P-40,250.0,239989651.54648724,1.0,90.0,0.0
TX,PB55,31.8028225,-103.9381042,913.0,2024-03-20T14:00:00.000000Z,,CHN,00,31.8028225,-103.9381042,913.0,0.0,BPX Bishop SWD,0,2024-03-20T14:00:00.000000Z,,Silicon Audio 213P-40,250.0,239989651.54648724,1.0,0.0,0.0
TX,PB55,31.8028225,-103.9381042,913.0,2024-03-20T14:00:00.000000Z,,CHZ,00,31.8028225,-103.9381042,913.0,0.0,BPX Bishop SWD,0,2024-03-20T14:00:00.000000Z,,Silicon Audio 213P-40,250.0,239989651.54648724,1.0,0.0,-90.0
TX,PB57,31.7692277,-103.965278,919.0,2024-03-20T14:00:00.000000Z,,CHE,00,31.7692277,-103.965278,919.0,0.0,BPX B57T2S45,0,2024-03-20T14:00:00.000000Z,,Silicon Audio 213P-40,250.0,360007929.79789436,1.0,90.0,0.0
TX,PB57,31.7692277,-103.965278,919.0,2024-03-20T14:00:00.000000Z,,CHN,00,31.7692277,-103.965278,919.0,0.0,BPX B57T2S45,0,2024-03-20T14:00:00.000000Z,,Silicon Audio 213P-40,250.0,360007929.79789436,1.0,0.0,0.0
TX,PB57,31.7692277,-103.965278,919.0,2024-03-20T14:00:00.000000Z,,CHZ,00,31.7692277,-103.965278,919.0,0.0,BPX B57T2S45,0,2024-03-20T14:00:00.000000Z,,Silicon Audio 213P-40,250.0,360007929.79789436,1.0,0.0,-90.0
TX,MB21,32.343507,-101.727966,788.0,2024-04-04T20:01:07.000000Z,2024-06-06T20:23:11.000000Z,CHE,00,32.343507,-101.727966,788.0,0.0,Endeavor,0,2024-04-04T20:01:07.000000Z,2024-06-06T20:23:11.000000Z,Silicon Audio 213P-40,250.0,239989651.54648724,1.0,90.0,0.0
TX,MB21,32.343507,-101.727966,788.0,2024-04-04T20:01:07.000000Z,2024-06-06T20:23:11.000000Z,CHN,00,32.343507,-101.727966,788.0,0.0,Endeavor,0,2024-04-04T20:01:07.000000Z,2024-06-06T20:23:11.000000Z,Silicon Audio 213P-40,250.0,239989651.54648724,1.0,0.0,0.0
TX,MB21,32.343507,-101.727966,788.0,2024-04-04T20:01:07.000000Z,2024-06-06T20:23:11.000000Z,CHZ,00,32.343507,-101.727966,788.0,0.0,Endeavor,0,2024-04-04T20:01:07.000000Z,2024-06-06T20:23:11.000000Z,Silicon Audio 213P-40,250.0,239989651.54648724,1.0,0.0,-90.0
TX,PB58,31.699787,-103.932653,895.0,2024-04-04T18:01:44.000000Z,,CHE,00,31.699787,-103.932653,895.0,0.0,BPX B57T3S26 on GLO,0,2024-04-04T18:01:44.000000Z,,Silicon Audio 213P-40,250.0,239989651.54648724,1.0,90.0,0.0
TX,PB58,31.699787,-103.932653,895.0,2024-04-04T18:01:44.000000Z,,CHN,00,31.699787,-103.932653,895.0,0.0,BPX B57T3S26 on GLO,0,2024-04-04T18:01:44.000000Z,,Silicon Audio 213P-40,250.0,239989651.54648724,1.0,0.0,0.0
TX,PB58,31.699787,-103.932653,895.0,2024-04-04T18:01:44.000000Z,,CHZ,00,31.699787,-103.932653,895.0,0.0,BPX B57T3S26 on GLO,0,2024-04-04T18:01:44.000000Z,,Silicon Audio 213P-40,250.0,239989651.54648724,1.0,0.0,-90.0
TX,PB42,31.764578,-103.640224,830.0,2024-02-27T21:06:33.000000Z,,CHE,00,31.764578,-103.640224,830.0,0.0,P&M Jones Ranch,0,2024-02-27T21:06:33.000000Z,,Silicon Audio 213P-40,250.0,239989651.54648724,1.0,90.0,0.0
TX,PB42,31.764578,-103.640224,830.0,2024-02-27T21:06:33.000000Z,,CHN,00,31.764578,-103.640224,830.0,0.0,P&M Jones Ranch,0,2024-02-27T21:06:33.000000Z,,Silicon Audio 213P-40,250.0,239989651.54648724,1.0,0.0,0.0
TX,PB42,31.764578,-103.640224,830.0,2024-02-27T21:06:33.000000Z,,CHZ,00,31.764578,-103.640224,830.0,0.0,P&M Jones Ranch,0,2024-02-27T21:06:33.000000Z,,Silicon Audio 213P-40,250.0,239989651.54648724,1.0,0.0,-90.0
TX,MNHN,31.34023,-102.76141,750.0,2024-04-10T22:57:36.000000Z,,HHE,00,31.34023,-102.76141,750.0,6.1,Monahans,0,2024-04-10T22:57:36.000000Z,,Guralp CMG-3T,200.0,614790986.9580622,1.0,156.0,0.0
TX,MNHN,31.34023,-102.76141,750.0,2024-04-10T22:57:36.000000Z,,HHN,00,31.34023,-102.76141,750.0,6.1,Monahans,0,2024-04-10T22:57:36.000000Z,,Guralp CMG-3T,200.0,614790986.9580622,1.0,66.0,0.0
TX,MNHN,31.34023,-102.76141,750.0,2024-04-10T22:57:36.000000Z,,HHZ,00,31.34023,-102.76141,750.0,6.1,Monahans,0,2024-04-10T22:57:36.000000Z,,Guralp CMG-3T,200.0,614790986.9580622,1.0,66.0,-90.0
TX,MNHN,31.34023,-102.76141,750.0,2024-04-10T22:57:36.000000Z,,HNE,00,31.34023,-102.76141,750.0,0.0,Monahans,0,2024-04-10T22:57:36.000000Z,2024-05-23T20:57:37.000000Z,Guralp CMG-3T,200.0,97847024.54272056,1.0,90.0,0.0
TX,MNHN,31.34023,-102.76141,750.0,2024-04-10T22:57:36.000000Z,,HNN,00,31.34023,-102.76141,750.0,0.0,Monahans,0,2024-04-10T22:57:36.000000Z,2024-05-23T20:57:37.000000Z,Guralp CMG-5TC,200.0,418026.21345602995,1.0,0.0,0.0
TX,MNHN,31.34023,-102.76141,750.0,2024-04-10T22:57:36.000000Z,,HNZ,00,31.34023,-102.76141,750.0,0.0,Monahans,0,2024-04-10T22:57:36.000000Z,2024-05-23T20:57:37.000000Z,Guralp CMG-5TC,200.0,418026.21345602995,1.0,0.0,-90.0
TX,EF08,28.884991,-99.110482,182.0,2024-04-17T11:00:00.000000Z,,CHE,00,28.884991,-99.110482,182.0,0.0,Pearsall,0,2024-04-17T11:00:00.000000Z,,Silicon Audio 213P-40,250.0,239989651.54648724,1.0,90.0,0.0
TX,EF08,28.884991,-99.110482,182.0,2024-04-17T11:00:00.000000Z,,CHN,00,28.884991,-99.110482,182.0,0.0,Pearsall,0,2024-04-17T11:00:00.000000Z,,Silicon Audio 213P-40,250.0,239989651.54648724,1.0,0.0,0.0
TX,EF08,28.884991,-99.110482,182.0,2024-04-17T11:00:00.000000Z,,CHZ,00,28.884991,-99.110482,182.0,0.0,Pearsall,0,2024-04-17T11:00:00.000000Z,,Silicon Audio 213P-40,250.0,239989651.54648724,1.0,0.0,-90.0
TX,EF08,28.884991,-99.110482,182.0,2024-04-17T11:00:00.000000Z,,BHZ,00,28.884991,-99.110482,182.0,0.0,Pearsall,0,2024-04-17T11:00:00.000000Z,,Silicon Audio 213P-40,50.0,239983064.72873342,1.0,0.0,-90.0
TX,EF08,28.884991,-99.110482,182.0,2024-04-17T11:00:00.000000Z,,BHN,00,28.884991,-99.110482,182.0,0.0,Pearsall,0,2024-04-17T11:00:00.000000Z,,Silicon Audio 213P-40,50.0,239983064.72873342,1.0,0.0,0.0
TX,EF08,28.884991,-99.110482,182.0,2024-04-17T11:00:00.000000Z,,BHE,00,28.884991,-99.110482,182.0,0.0,Pearsall,0,2024-04-17T11:00:00.000000Z,,Silicon Audio 213P-40,50.0,239983064.72873342,1.0,90.0,0.0
TX,EF06,28.75082,-99.865593,186.0,2024-04-18T21:46:16.000000Z,,CHZ,00,28.75082016,-99.86559296,228.0,0.0,Crystal City,0,2024-04-18T21:46:16.000000Z,,Silicon Audio 213P-40,250.0,239989651.54648724,1.0,0.0,-90.0
TX,EF06,28.75082,-99.865593,186.0,2024-04-18T21:46:16.000000Z,,CHN,00,28.75082016,-99.86559296,228.0,0.0,Crystal City,0,2024-04-18T21:46:16.000000Z,,Silicon Audio 213P-40,250.0,239989651.54648724,1.0,0.0,0.0
TX,EF06,28.75082,-99.865593,186.0,2024-04-18T21:46:16.000000Z,,CHE,00,28.75082016,-99.86559296,228.0,0.0,Crystal City,0,2024-04-18T21:46:16.000000Z,,Silicon Audio 213P-40,250.0,239989651.54648724,1.0,90.0,0.0
TX,EF06,28.75082,-99.865593,186.0,2024-04-18T21:46:16.000000Z,,BHZ,00,28.75082016,-99.86559296,228.0,0.0,Crystal City,0,2024-04-18T21:46:16.000000Z,,Silicon Audio 213P-40,50.0,239983064.72873342,1.0,0.0,-90.0
