API_UWI_12,WellId,WellFormationId,WellApi,OBS_Number,FormationCode,FormationName,MD_Top,TVD_Top,DataSource,AgeEquivalence,WellFormationSource,Country,State,RSRegion,RSBasin,RSPlay
42-389-38019-00,840420005378642,6734356,42-389-38019,,,BONE SPRINGS,6249,6246,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38019-00,840420005378642,6734445,42-389-38019,,,CHERRY CANYON,3504,3501,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38019-00,840420005378642,6734534,42-389-38019,,,WOLFCAMP,9311,9271,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38019-00,840420005378642,6734647,42-389-38019,,,BELL CANYON,2589,2586,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-109-33479-00,840420005380833,6568014,42-109-33479,,,BONE SPRINGS,5997,5939,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-109-33479-00,840420005380833,6568016,42-109-33479,,,DELAWARE,2301,2301,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-109-33479-00,840420005380833,6568024,42-109-33479,,,FORD-DELAWARE,2357,2357,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-109-33479-00,840420005380833,6568025,42-109-33479,,,WOLFCAMP,8980,8918,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-109-33479-00,840420005380833,6568035,42-109-33479,,,CHERRY CANYON,3275,3260,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-109-33482-00,840420005384773,6660572,42-109-33482,,,LAMAR,998,998,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-109-33482-00,840420005384773,6674430,42-109-33482,,,WOLFCAMP,7499,7381,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-109-33482-00,840420005384773,6625459,42-109-33482,,,CHERRY CANYON,1893,1893,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-109-33482-00,840420005384773,6639146,42-109-33482,,,BONE SPRING LIME,4503,4503,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-109-33482-00,840420005384773,6643957,42-109-33482,,,BELL CANYON,1034,1033,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-109-33489-00,840420005385044,6735529,42-109-33489,,,LAMAR,998,997,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-109-33489-00,840420005385044,6735590,42-109-33489,,,CHERRY CANYON,1923,1903,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-109-33489-00,840420005385044,6735591,42-109-33489,,,THIRD BONE SPRING,7129,7039,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-109-33489-00,840420005385044,6735653,42-109-33489,,,SECOND BONE SPRING,5853,5778,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-109-33489-00,840420005385044,6735714,42-109-33489,,,BELL CANYON,1040,1038,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-109-33489-00,840420005385044,6735715,42-109-33489,,,FIRST BONE SPRING,5488,5414,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38322-00,840420005391287,6774215,42-389-38322,,,BONE SPRINGS,6717,6717,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38322-00,840420005391287,6774216,42-389-38322,,,DELAWARE CONSOLIDATED GAS,3013,3013,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38322-00,840420005391287,6774304,42-389-38322,,,BELL CANYON,3034,3034,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38322-00,840420005391287,6774305,42-389-38322,,,DELAWARE,3013,3013,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38322-00,840420005391287,6774395,42-389-38322,,,CASTILLE,1480,1480,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38322-00,840420005391287,6774396,42-389-38322,,,FORD-DELAWARE,3013,3013,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38322-00,840420005391287,6774485,42-389-38322,,,CHERRY CANYON,3694,3694,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38322-00,840420005391287,6774486,42-389-38322,,,WOLFCAMP,9930,9863,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38370-00,840420005392160,6777819,42-389-38370,,,BONE SPRINGS,6832,6819,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38370-00,840420005392160,6777911,42-389-38370,,,CHERRY CANYON,4141,4141,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38370-00,840420005392160,6778002,42-389-38370,,,BELL CANYON,3190,3189,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38370-00,840420005392160,6778110,42-389-38370,,,WOLFCAMP,9928,9862,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38370-00,840420005392160,7331911,42-389-38370,,,DELAWARE CONSOLIDATED GAS,6500,6500,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38370-00,840420005392160,7331959,42-389-38370,,,CASTILLE,2800,2800,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38370-00,840420005392160,7332008,42-389-38370,,,FORD-DELAWARE,2500,2500,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38370-00,840420005392160,7332132,42-389-38370,,,DELAWARE,3190,3189,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-301-34557-00,840420005398208,6760198,42-301-34557,,,DELAWARE,3604,3461,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-301-34557-00,840420005398208,6760286,42-301-34557,,,BRUSHY CANYON,5845,5600,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-301-34557-00,840420005398208,6760287,42-301-34557,,,BONE SPRINGS,7625,7379,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-301-34557-00,840420005398208,6760439,42-301-34557,,,CHERRY CANYON,4679,4446,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-301-34557-00,840420005398208,6761060,42-301-34557,,,BELL CANYON,3638,3493,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-301-34554-00,840420005398300,6560860,42-301-34554,,,CHERRY CANYON,4598,4580,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-301-34554-00,840420005398300,6560871,42-301-34554,,,BELL CANYON,3508,3503,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-301-34554-00,840420005398300,6560874,42-301-34554,,,DELAWARE,3508,3503,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-301-34554-00,840420005398300,6560885,42-301-34554,,,BRUSHY CANYON,5745,5717,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-301-34554-00,840420005398300,6560896,42-301-34554,,,BONE SPRINGS,7382,7346,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-301-34554-00,840420005398300,6560897,42-301-34554,,,WOLFCAMP,10550,10472,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38424-00,840420005398472,6660277,42-389-38424,,,LAMAR,3682,3665,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38424-00,840420005398472,6664261,42-389-38424,,,WOLFCAMP,9999,9999,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38424-00,840420005398472,6675485,42-389-38424,,,DELAWARE,3682,3664,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38424-00,840420005398472,6622155,42-389-38424,,,CHERRY CANYON,4663,4639,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38424-00,840420005398472,6642221,42-389-38424,,,BELL CANYON,3682,3664,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38424-00,840420005398472,6643910,42-389-38424,,,BONE SPRINGS,8788,8759,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38436-00,840420005399124,6749592,42-389-38436,,,BELL CANYON,3771,3771,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38436-00,840420005399124,6749593,42-389-38436,,,BONE SPRINGS,7251,7251,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38436-00,840420005399124,6749594,42-389-38436,,,CASTILLE,2524,2524,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38436-00,840420005399124,6749595,42-389-38436,,,CHERRY CANYON,4725,4725,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38436-00,840420005399124,6749596,42-389-38436,,,DELAWARE,3771,3771,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38436-00,840420005399124,6749597,42-389-38436,,,FORD-DELAWARE,3771,3771,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38436-00,840420005399124,6749598,42-389-38436,,,WOLFCAMP,10353,10267,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38437-00,840420005399219,6749599,42-389-38437,,,BELL CANYON,3786,3786,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38437-00,840420005399219,6749600,42-389-38437,,,BONE SPRINGS,7266,7266,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38437-00,840420005399219,6749601,42-389-38437,,,CASTILLE,2524,2524,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38437-00,840420005399219,6749602,42-389-38437,,,CHERRY CANYON,4740,4740,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38437-00,840420005399219,6749603,42-389-38437,,,DELAWARE,3786,3786,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38437-00,840420005399219,6749604,42-389-38437,,,FORD-DELAWARE,3786,3786,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38437-00,840420005399219,6749605,42-389-38437,,,WOLFCAMP,10310,10282,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38474-00,840420005403831,15518700,42-389-38474,,,BELL CANYON,3748,3748,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38474-00,840420005403831,15518701,42-389-38474,,,CASTILLE,1913,1913,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38474-00,840420005403831,15518702,42-389-38474,,,CHERRY CANYON,4716,4716,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38474-00,840420005403831,15518703,42-389-38474,,,DELAWARE,3720,3720,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38474-00,840420005403831,15518704,42-389-38474,,,FORD - DELAWARE,3764,3764,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38479-00,840420005405213,7351253,42-389-38479,,,BELL CANYON,3678,3678,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38479-00,840420005405213,7351254,42-389-38479,,,DELAWARE,3678,3678,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38479-00,840420005405213,7351255,42-389-38479,,,WOLFCAMP,10657,10411,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38479-00,840420005405213,7351331,42-389-38479,,,CASTILLE,764,764,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38479-00,840420005405213,7351332,42-389-38479,,,FORD-DELAWARE,3751,3750,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38479-00,840420005405213,7351409,42-389-38479,,,CHERRY CANYON,4650,4650,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38479-00,840420005405213,7351410,42-389-38479,,,PERMIAN,764,764,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38479-00,840420005405213,7351485,42-389-38479,,,BONE SPRINGS,7336,7288,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38479-00,840420005405213,7351486,42-389-38479,,,DELAWARE CONSOLIDATED GAS,3683,3683,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38478-00,840420005405212,7351235,42-389-38478,,,BELL CANYON,3692,3684,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38478-00,840420005405212,7351236,42-389-38478,,,DELAWARE,3692,3684,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38478-00,840420005405212,7351237,42-389-38478,,,WOLFCAMP,10560,10434,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38478-00,840420005405212,7351312,42-389-38478,,,CASTILLE,771,770,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38478-00,840420005405212,7351313,42-389-38478,,,FORD-DELAWARE,3764,3755,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38478-00,840420005405212,7351390,42-389-38478,,,CHERRY CANYON,4679,4653,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38478-00,840420005405212,7351391,42-389-38478,,,PERMIAN,771,770,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38478-00,840420005405212,7351466,42-389-38478,,,BONE SPRINGS,7346,7296,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38478-00,840420005405212,7351467,42-389-38478,,,DELAWARE CONSOLIDATED GAS,3697,3689,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38500-00,840420005405518,6565748,42-389-38500,,,DELAWARE,2508,2508,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38500-00,840420005405518,6565750,42-389-38500,,,BELL CANYON,2535,2535,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38500-00,840420005405518,6565762,42-389-38500,,,CHERRY CANYON,3482,3482,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38505-00,840420005405772,7376383,42-389-38505,,,CHERRY CANYON,3655,3652,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38505-00,840420005405772,7376401,42-389-38505,,,BONE SPRINGS,7407,7337,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38505-00,840420005405772,7376418,42-389-38505,,,WOLFCAMP,9616,9420,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38505-00,840420005405772,7376435,42-389-38505,,,BELL CANYON,2752,2750,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38507-00,840420005405774,7374788,42-389-38507,,,CHERRY CANYON,3649,3648,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38507-00,840420005405774,7374857,42-389-38507,,,WOLFCAMP,9658,9424,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38507-00,840420005405774,7374926,42-389-38507,,,BELL CANYON,2715,2715,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38507-00,840420005405774,7374995,42-389-38507,,,BONE SPRINGS,7405,7358,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38538-00,840420005409745,6766072,42-389-38538,,,BELL CANYON,2585,2571,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38538-00,840420005409745,6766099,42-389-38538,,,FORD-DELAWARE,2513,2510,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38538-00,840420005409745,6587532,42-389-38538,,,BONE SPRINGS,6175,6159,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38538-00,840420005409745,6587533,42-389-38538,,,WOLFCAMP,9170,9148,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38538-00,840420005409745,6587535,42-389-38538,,,CHERRY CANYON,3472,3465,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38539-00,840420005409746,6766126,42-389-38539,,,FORD-DELAWARE,2515,2510,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38539-00,840420005409746,6587531,42-389-38539,,,CHERRY CANYON,3479,3465,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38539-00,840420005409746,6587536,42-389-38539,,,BELL CANYON,2577,2571,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38539-00,840420005409746,6587539,42-389-38539,,,BONE SPRINGS,6196,6159,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38539-00,840420005409746,6587540,42-389-38539,,,WOLFCAMP,9189,9148,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38573-00,840420005416423,7374222,42-389-38573,,,BONE SPRINGS,6382,6364,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38573-00,840420005416423,7374252,42-389-38573,,,WOLFCAMP,9548,9426,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38573-00,840420005416423,7374283,42-389-38573,,,BELL CANYON,2700,2697,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38573-00,840420005416423,7374313,42-389-38573,,,CHERRY CANYON,3620,3618,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38585-00,840420005417318,6780916,42-389-38585,,,BELL CANYON,3808,3808,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38585-00,840420005417318,6780917,42-389-38585,,,DELAWARE,3808,3808,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38585-00,840420005417318,6781006,42-389-38585,,,CHERRY CANYON,4625,4625,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38585-00,840420005417318,6781095,42-389-38585,,,CASTILLE,3880,3880,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38585-00,840420005417318,6781096,42-389-38585,,,WOLFCAMP,10314,10213,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38585-00,840420005417318,7366683,42-389-38585,,,FORD - DELAWARE,3808,3808,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38585-00,840420005417318,7366739,42-389-38585,,,BONE SPRING,7233,7233,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38612-00,840420005418889,7333117,42-389-38612,,,BONE SPRINGS,,6741,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38612-00,840420005418889,7333118,42-389-38612,,,WOLFCAMP,,9818,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38612-00,840420005418889,7333194,42-389-38612,,,CASTILLE,,2832,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38612-00,840420005418889,7333272,42-389-38612,,,CHERRY CANYON,,3957,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38612-00,840420005418889,7333350,42-389-38612,,,BELL CANYON,,3029,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38612-00,840420005418889,7333351,42-389-38612,,,DELAWARE,,3003,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38636-00,840420005419096,7385651,42-389-38636,,,BELL CANYON,2539,2536,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38636-00,840420005419096,7385652,42-389-38636,,,DELAWARE,2539,2536,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38636-00,840420005419096,7385657,42-389-38636,,,BRUSHY CANYON,4943,4922,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38636-00,840420005419096,7385662,42-389-38636,,,BONE SPRINGS,6145,6116,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38636-00,840420005419096,7385663,42-389-38636,,,WOLFCAMP,9149,9113,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38636-00,840420005419096,7385669,42-389-38636,,,CHERRY CANYON,3452,3444,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38637-00,840420005419588,7385650,42-389-38637,,,BRUSHY CANYON,4928,3967,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38637-00,840420005419588,7385655,42-389-38637,,,BELL CANYON,2538,2534,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38637-00,840420005419588,7385656,42-389-38637,,,DELAWARE,2538,2534,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38637-00,840420005419588,7385661,42-389-38637,,,CHERRY CANYON,3454,3439,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38637-00,840420005419588,7385667,42-389-38637,,,BONE SPRINGS,6182,6124,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38637-00,840420005419588,7385668,42-389-38637,,,WOLFCAMP,9248,9123,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38624-00,840420005419084,14692783,42-389-38624,,,3RD BONE SPRING LM,8929,8859,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38624-00,840420005419084,14692784,42-389-38624,,,BRUSHY CANYON,5264,5243,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38624-00,840420005419084,14692785,42-389-38624,,,RUSTLER,179,179,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38624-00,840420005419084,14692831,42-389-38624,,,2ND BONE SPRING,8357,8336,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38624-00,840420005419084,14692832,42-389-38624,,,BELL CANYON,3068,3056,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38624-00,840420005419084,14692833,42-389-38624,,,CHERRY CANYON,3975,3955,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38624-00,840420005419084,14692882,42-389-38624,,,1ST BONE SPRING,7720,7699,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38624-00,840420005419084,14692883,42-389-38624,,,AVALON,7081,7059,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38624-00,840420005419084,14692884,42-389-38624,,,CASTILLE,2852,2843,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38624-00,840420005419084,14692885,42-389-38624,,,SALADO,726,725,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38624-00,840420005419084,14692930,42-389-38624,,,3RD BONE SPRING,,9236,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38624-00,840420005419084,14692931,42-389-38624,,,BONE SPRING,6784,6763,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38624-00,840420005419084,14692932,42-389-38624,,,DELAWARE,3036,3024,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38639-00,840420005419848,7374221,42-389-38639,,,BONE SPRING,6308,6302,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38639-00,840420005419848,7374251,42-389-38639,,,WOLFCAMP,9575,9338,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38639-00,840420005419848,7374282,42-389-38639,,,BELL CANYON,2658,2654,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38639-00,840420005419848,7374312,42-389-38639,,,CHERRY CANYON,3559,3555,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38645-00,840420005419971,7381602,42-389-38645,,,BONE SPRING,8853,7094,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38645-00,840420005419971,7381630,42-389-38645,,,WOLFCAMP,9249,9169,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38645-00,840420005419971,7381661,42-389-38645,,,CHERRY CANYON,3470,3468,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-109-33544-00,840420005419702,6773973,42-109-33544,,,FORD-DELAWARE,,2379,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-109-33544-00,840420005419702,6774024,42-109-33544,,,CHERRY CANYON,,3299,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-109-33544-00,840420005419702,6774076,42-109-33544,,,BONE SPRINGS,,5936,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-109-33544-00,840420005419702,6774077,42-109-33544,,,WOLFCAMP,,8923,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-109-33544-00,840420005419702,6774129,42-109-33544,,,DELAWARE,,2334,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38646-00,840420005419720,7602776,42-389-38646,,,BRUSHY CANYON,5709,5673,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38646-00,840420005419720,7602818,42-389-38646,,,BONE SPRINGS,7055,7014,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38646-00,840420005419720,7602819,42-389-38646,,,WOLFCAMP,10344,10303,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38646-00,840420005419720,7602862,42-389-38646,,,AVALON,7133,7092,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
