API_UWI,API_UWI_12,WellID,LogId,DocumentName,FileExtension,DocumentType,LogType,LogTypeCode,TopDepth,BaseDepth,DocCategory,Description,NumberOfCurves,DepthIndexType,FileSize,DateUpdated,has_resistivity,has_gamma_ray,has_porosity_nphi,has_caliper,has_density,has_gas,has_porosity_dphi,has_porosity,has_lithology,has_sonic_transit_time,has_spontaneous_potential,has_photoelectric_effect,has_dipmeter,has_porosity_sphi,has_spectral_gamma_ray,has_total_organic_carbon,has_rate_of_penetration
42-389-32460,42-389-32460-00,840420002867570,811035368,42-389-32460-00-00_EC_RS0025671711.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,218.00,18724.50,LAS,"CALI__B,DCAL__B,DPHI__B,DPHI__B01,DPHI__B02,DRHO__B,DT__B,GR__B,GR__B01,PE__B,PE__B01,RESD_LL__B,RESD__B,RESM_LL__B,RESM_LL__B01,RESS_LL__B,RESS_LL__B01,RHOB__B,RHOB__B01,SGR_TH_PPM__B,SGR_U_PPM__B,SGR__B,SPHI__B,TENS__B",24,MD,13959814,2023-11-04,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0
42-389-32460,42-389-32460-00,840420002867570,811841980,42-389-32460-00-00_ECP_RS0031561302.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,218.00,18724.50,LAS,"CALI_E,DPHI_265_E,DPHI_271_E,DRHO_E,DT_E,GR_E,NPHI_E,PE_E,RESD_E,RESD_LL_E,RESM_LL_E,RESS_LL_E,RHOB_E",49,MD,27843566,2023-11-21,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0
42-389-32460,42-389-32460-00,840420002867570,810031473,42-389-32460-00-00_DIG_RS0022586207.LAS,LAS,DIGITAL_LOG,RAW,100,200.00,18800.00,LAS,"AFEC,ANEC,APDC,APLC,APSC,CDF,CTEM,DCAL,DI_HRLT,DPH8,DPHZ,DPOR,DSOZ,DT,FPLC,GR_EDTC,GTEM,HCAL,HCGR,HDRA,HDRB,HFK,HMIN,HMNO,HPRA,HSGR,HTHO,HURA,ITT,PEF8,PEFZ,QSDP,QSGF,RHO8,RHOZ,RLA0,RLA1,RLA2,RLA3,RLA4,RLA5,RM_HRLT,RSOZ,RT_HRLT,RXO8,RXOZ,RXO_HRLT,SIGF,SP",53,,34050166,2019-01-23,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0
42-109-31382,42-109-31382-00,840420002600375,812529008,42-109-31382-00-00_EC_RS0032867621.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,0,10142.00,LAS,"CALI,DT,GR",3,MD,1260963,2023-11-03,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-31382,42-109-31382-00,840420002600375,811966840,42-109-31382-00-00_DIG_RS0031836083.LAS,LAS,DIGITAL_LOG,RAW,100,0,10142.00,LAS,"CAL,DT,GR",3,MD,740716,2015-09-14,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-31382,42-109-31382-00,840420002600375,813690152,42-109-31382-00-00_ECP_RS0041728533.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,0,10142.00,LAS,"CALI_E,DT_E,GR_E",12,MD,4000957,2023-11-20,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-32978,42-109-32978-00,840420003872262,813787435,42-109-32978-00-00_DIG_RS0043644371.LAS,LAS,DIGITAL_LOG,RAW,100,178.00,9894.00,LAS,"DT,GR",2,MD,739856,2019-10-30,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-32978,42-109-32978-00,840420003872262,814273688,42-109-32978-00-00_ECP_RS0044549903.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,179.00,9893.50,LAS,"DT_E,GR_E",8,MD,2666325,2023-11-20,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-32978,42-109-32978-00,840420003872262,813931087,42-109-32978-00-00_EC_RS0044184371.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,179.00,9893.50,LAS,"DT,GR",2,MD,916702,2023-11-03,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42-301-31289,42-301-31289-00,840420002775486,811994819,42-301-31289-00-00_DIG_RS0031876443.LAS,LAS,DIGITAL_LOG,RAW,100,256.00,4706.00,LAS,"CAL,DPHI,DT,GR,ILD,ILS,NPHI,PE,RHOB",9,MD,1089863,2020-05-10,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0
42-301-31289,42-301-31289-00,840420002775486,813683313,42-301-31289-00-00_ECP_RS0041717539.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,256.50,4705.50,LAS,"CALI_E,DPHI_265_E,DPHI_271_E,DT_E,GR_E,NPHI_E,PE_E,RESD_E,RESS_E,RHOB_E",37,MD,5097768,2023-11-23,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0
42-301-31289,42-301-31289-00,840420002775486,812527449,42-301-31289-00-00_EC_RS0032865713.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,256.50,4705.50,LAS,"CALI,DPHI,DT,GR,NPHI,PE,RESD,RESS,RHOB",9,MD,1356714,2023-11-03,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0
42-389-30412,42-389-30412-00,840420002949445,812123184,42-389-30412-00-00_DIG_RS0032062003.LAS,LAS,DIGITAL_LOG,RAW,100,145.00,15608.00,LAS,"CAL,DT,GR",3,MD,1163670,2020-05-10,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-389-30412,42-389-30412-00,840420002949445,812132224,42-389-30412-00-00_DIG_RS0032075037.LAS,LAS,DIGITAL_LOG,RAW,100,2834.00,7010.00,LAS,"CAL,DT,GR",3,MD,409891,2020-05-10,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-389-30412,42-389-30412-00,840420002949445,812575310,42-389-30412-00-00_EC_RS0032925528.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,2834.00,7010.00,LAS,"CALI__A,DT__A,GR__A",3,MD,521031,2023-11-04,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-389-30412,42-389-30412-00,840420002949445,812550652,42-389-30412-00-00_EC_RS0032894715.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,145.00,15608.00,LAS,"CALI,DT,GR",3,MD,1920692,2023-11-04,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-389-30412,42-389-30412-00,840420002949445,813713530,42-389-30412-00-00_ECP_RS0041764412.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,145.00,15608.00,LAS,"CALI_E,DT_E,GR_E",12,MD,6097431,2023-11-21,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-33061,42-109-33061-00,840420004304570,814273228,42-109-33061-00-00_ECP_RS0044549414.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,40.50,9358.00,LAS,"DT_E,GR_E",8,MD,2557547,2023-11-20,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-33061,42-109-33061-00,840420004304570,813756460,42-109-33061-00-00_DIG_RS0043600101.LAS,LAS,DIGITAL_LOG,RAW,100,40.00,9358.00,LAS,"DT,GR",2,MD,709610,2019-10-30,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-33061,42-109-33061-00,840420004304570,813927340,42-109-33061-00-00_EC_RS0044180556.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,40.50,9358.00,LAS,"DT,GR",2,MD,879384,2023-11-03,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-33219,42-109-33219-00,840420004674540,816028426,42-109-33219-00-00_ECP_RS0051231581.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,8564.00,14128.00,LAS,"DPHI_265_E,DPHI_271_E,DT_E,GR_E,NPHI_E,PE_E,RESD_E,RESM_E,RESS_E,RHOB_E",37,MD,6373372,2023-11-20,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0
42-109-33219,42-109-33219-00,840420004674540,816025168,42-109-33219-00-00_EC_RS0051224639.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,8564.00,14128.00,LAS,"DT,DT__01,GR,GR__01,NPHI,NPHI__01,PE,PE__01,RESD_90,RESD_90__01,RESM_30,RESM_30__01,RESS_10,RESS_10__01,RHOB,RHOB__01,SPHI",17,MD,3033469,2023-11-03,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
42-109-33219,42-109-33219-00,840420004674540,814967966,42-109-33219-00-00_DIG_RS0045405427.LAS,LAS,DIGITAL_LOG,RAW,100,8564.00,14132.00,LAS,"CCL,CRNF,DTC_CHI,DTC_OH,GR_CHI,GR_OH,NPHI_CHI,NPHI_OH,PE_CHI,PE_OH,RHOB_CHI,RHOB_OH,RIN,RT10_CHI,RT10_OH,RT30_CHI,RT30_OH,RT90_CHI,RT90_OH,SGF,SPHI_CHI",21,,2187544,2021-01-04,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
42-109-33370,42-109-33370-00,840420005291301,816308825,42-109-33370-00-00_EC_RS0052839466.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,8800.00,14157.00,LAS,"DT,DT__01,GR,GR__01,NPHI,NPHI__01,PE,PE__01,RESD_90,RESD_90__01,RESM_30,RESM_30__01,RESS_10,RESS_10__01,RHOB,RHOB__01,SPHI",17,MD,2920300,2023-11-03,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
42-109-33370,42-109-33370-00,840420005291301,816300194,42-109-33370-00-00_DIG_RS0052814434.LAS,LAS,DIGITAL_LOG,RAW,100,8800.00,14157.00,LAS,"CCL,CRNF,DTC_CHI,DTC_OH,GR_CHI,GR_OH,NPHI_CHI,NPHI_OH,PE_CHI,PE_OH,RHOB_CHI,RHOB_OH,RIN,RT10_CHI,RT10_OH,RT30_CHI,RT30_OH,RT90_CHI,RT90_OH,SGF,SPHI_CHI",21,,2050886,2022-05-10,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
42-109-33370,42-109-33370-00,840420005291301,816416241,42-109-33370-00-00_ECP_RS0053693702.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,8800.00,14157.00,LAS,"DPHI_265_E,DPHI_271_E,DT_E,GR_E,NPHI_E,PE_E,RESD_E,RESM_E,RESS_E,RHOB_E",37,MD,6136564,2023-11-20,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0
42-109-33544,42-109-33544-00,840420005419702,816864347,42-109-33544-00-00_DIG_RS0054653856.LAS,LAS,DIGITAL_LOG,RAW,100,8580.00,14491.00,LAS,"CCL,DTC_CHI,DTC_OH,GR,GR_CHI,LLD_CHI,LLD_OH,LLS_CHI,LLS_OH,NPHI_CHI,NPHI_OH,PE_CHI,PE_OH,RHOB_CHI,RHOB_OH,SPHW_CHI",16,,1932435,2022-12-15,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
42-109-33544,42-109-33544-00,840420005419702,817087631,42-109-33544-00-00_EC_RS0055848306.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,8580.00,14491.00,LAS,"DT,DT__01,GR,GR__01,NPHI,NPHI__01,PE,PE__01,RESD_LL,RESD_LL__01,RESS_LL,RESS_LL__01,RHOB,RHOB__01",14,MD,2691430,2023-11-03,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
42-109-33544,42-109-33544-00,840420005419702,817105933,42-109-33544-00-00_ECP_RS0055867831.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,8580.00,14491.00,LAS,"DPHI_265_E,DPHI_271_E,DT_E,GR_E,NPHI_E,PE_E,RESD_LL_E,RESS_LL_E,RHOB_E",33,MD,6060637,2023-11-20,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0
42-109-33096,42-109-33096-00,840420004420037,816025165,42-109-33096-90-00_EC_RS0051224636.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,4650.50,8921.50,LAS,"DCAL,DT,DTS,GR,SPHI,TEMP,TEMP__01,TENS",8,MD,1180878,2023-11-03,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
42-109-33096,42-109-33096-00,840420004420037,815935110,42-109-33096-90-00_DIG_RS0051094260.LAS,LAS,DIGITAL_LOG,RAW,100,4650.50,8921.50,LAS,"CDF,CTEM,DCAL,DTCO,DTSM,ED,GR_EDTC,GTEM,HAZI,HAZIM,ITT,ND,P1AZ,PR,RB,SDEV,SDEVM,SPHI,STIT,TENS",20,,1991981,2021-08-10,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
42-109-33096,42-109-33096-00,840420004420037,816029515,42-109-33096-90-00_ECP_RS0051234580.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,4650.50,8921.50,LAS,"DTS_E,DT_E,GR_E",12,MD,1687847,2023-11-20,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-32297,42-109-32297-00,840420002553613,817083239,42-109-32297-90-00_ECP_RS0055442946.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,200.00,10259.50,LAS,"CALI_E,DPHI_265_E,DPHI_271_E,DRHO_E,DT_E,GR_E,NPHI_E,PE_E,RESD_E,RESD_LL_E,RESM_LL_E,RESS_E,RHOB_E",49,MD,15139214,2023-11-20,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0
42-109-32297,42-109-32297-00,840420002553613,816339311,42-109-32297-90-00_DIG_RS0052921007.LAS,LAS,DIGITAL_LOG,RAW,100,200.00,10260.00,LAS,"CAL,DPHI,DT,GR,ILD,ILS,NPHI,RHOB",8,MD,1658773,2022-07-11,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0
42-109-32297,42-109-32297-00,840420002553613,816863054,42-109-32297-90-00_EC_RS0054651966.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,200.00,10260.00,LAS,"CALI,DPHI,DT,GR,NPHI,RESD,RESS,RHOB",8,MD,2760306,2023-11-03,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0
42-109-32297,42-109-32297-00,840420002553613,816338964,42-109-32297-90-00_DIG_RS0052920555.LAS,LAS,DIGITAL_LOG,RAW,100,1490.00,7770.00,LAS,"ACTIVATI,AI,BHTP,BIOTSCON,BRITTLE,BULKMOD,BVI,BVI1,BVW,BVW1,CALIFLG,CG,CLAY,CODE1,DT,DTC_MODE,DTS_MODE,FF_FLAG,FHC_FLAG,FW_FLAG,GRINDFAC,HCAL,HCAL1,HCGR,HCGR1,HDRA,HMIN,HMNO,HSGR,HSGR1,KF_FLAG,KG_FLAG,LARGE,LW_FLAG,MEDIUM,NUPERM,NUPERM_E,OIP,PAYFLAG,PCN",87,,11369737,2022-07-07,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0
42-389-32520,42-389-32520-00,840420002950665,811841601,42-389-32520-00-00_ECP_RS0031560909.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,1503.00,18613.50,LAS,"CALI_E,DPHI_265_E,DPHI_271_E,DRHO_E,DT_E,GR_E,PE_E,RESD_E,RESD_LL_E,RESM_E,RESM_LL_E,RESS_E,RESS_LL_E,RHOB_E",53,MD,27797750,2023-11-21,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0
42-389-32520,42-389-32520-00,840420002950665,811018105,42-389-32520-00-00_EC_RS0025651040.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,1503.00,18613.50,LAS,"BS,CALI,CALI__01,DCAL,DPHI,DPHI__01,DRHO,DRHO__01,DT,GR,GR__01,PE,PE__01,PE__02,RESD,RESD_60,RESD_60M1,RESD_60__01,RESD_90,RESD_90__01,RESD_90__02,RESD_LL,RESM_30,RESM_30__01,RESM_30__02,RESM_LL,RESM_LL__01,RESS_10,RESS_10__01,RESS_10__02,RESS_20,RESS_2",44,MD,23175853,2023-11-04,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0
42-389-32520,42-389-32520-00,840420002950665,810031475,42-389-32520-00-00_DIG_RS0022586209.LAS,LAS,DIGITAL_LOG,RAW,100,1500.00,18700.00,LAS,"AF10,AF20,AF30,AF60,AF90,AFEC,AIBC[0],ANEC,AO10,AO20,AO30,AO60,AO90,APDC,APLC,APSC,AT10,AT20,AT30,AT60,AT90,BS,CTEM,DCAL,DI_HRLT,DPHZ,DPO,DPOR,DRH,DSOZ,DT,FPLC,GR_EDTC,GTEM,HALC,HASC,HBDC,HCAL,HCGR,HDEB,HDPO,HDRA,HDRB,HFK,HLEF,HMIN,HMNO,HPRA,HROM,HSGR,H",83,,49035710,2019-01-23,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0
42-389-32425,42-389-32425-00,840420002867564,811841894,42-389-32425-00-00_ECP_RS0031561214.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,306.00,18419.50,LAS,"CALI_E,DPHI_265_E,DPHI_271_E,DRHO_E,DT_E,GR_E,NPHI_E,PE_E,RESD_E,RESD_LL_E,RESM_E,RESM_LL_E,RESS_E,RESS_LL_E,RHOB_E,SP_E",61,MD,33774873,2023-11-21,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0
42-389-32425,42-389-32425-00,840420002867564,816138307,42-389-32425-00-00_DIG_RS0052596905.LAS,LAS,DIGITAL_LOG,RAW,100,10000.00,18381.00,LAS,"AF10,AF20,AF30,AF60,AF90,AFCO,AO10,AO20,AO30,AO60,AO90,AORT,AORX,ASFI,AT10,AT20,AT30,AT60,AT90,ATCO,CDF,CFTC,CNTC,CTEM,DCAL,DNPH,DPH8,DPHZ,DSOZ,DT,ECGR,GDEV,GR,GTEM,HCAL,HCGR,HDRA,HDRB,HFK,HGR,HMIN,HMNO,HNPO,HPRA,HSGR,HTHO,HTNP,HURA,ITT,NPHI,NPOR,PEF8,P",65,,18773411,2023-08-30,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0
42-389-32425,42-389-32425-00,840420002867564,817080555,42-389-32425-00-00_EC_RS0055439592.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,10088.00,18381.00,LAS,"CALI__D,DCAL__D,DPHI__D,DPHI__D01,DRHO__D,DT__D,GR__D,GR__D01,GR__D02,GR__D03,NPHI__D,NPHI__D01,NPHI__D02,NPHI__D03,NPHI__D04,PE__D,PE__D01,RESD_60M1__D,RESD_60M2__D,RESD_60M4__D,RESD_90M1__D,RESD_90M2__D,RESD_90M4__D,RESD__D,RESM_30M1__D,RESM_30M2__D,R",46,MD,11736420,2023-11-04,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0
42-389-32425,42-389-32425-00,840420002867564,815934658,42-389-32425-00-00_DIG_RS0051093799.LAS,LAS,DIGITAL_LOG,RAW,100,306.00,18419.00,LAS,"CAL,DPHI,DT,GR,ILD,ILS,NPHI,RHOB",8,MD,3021216,2021-10-17,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0
42-109-30927,42-109-30927-00,840420005483635,809198397,42-109-30927-00-00_DIG_RS0019554732.LAS,LAS,DIGITAL_LOG,RAW,100,5970.00,15303.00,LAS,"ACTIVATI,AI,BHTP,BIOTSCON,BRITTLE,BULKMOD,BVI,BVI1,BVW,BVW1,CALI,CALI1,CALIFLG,CG,CLAY,CODE1,CORCLAY,CORCLAY1,CORTOC,CORTOC1,CORVHVY,CORVHVY1,CORVLS,CORVLS1,CORVSS,CORVSS1,DRES,DRHO,DT-1,DTC_MODE,DTS_MODE,FF_FLAG,FHC_FLAG,FW_FLAG,GRC,GRC1,GRINDFAC,KF_FL",93,,18037436,2017-03-07,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0
42-109-30927,42-109-30927-00,840420005483635,812550949,42-109-30927-00-00_EC_RS0032895087.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,25.00,17086.00,LAS,"CALI__A,DT__A,GR__A",3,MD,2118771,2023-11-03,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-30927,42-109-30927-00,840420005483635,811708978,42-109-30927-00-00_EC_RS0029565969.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,5970.00,15302.50,LAS,"CALI,CALI__01,DPHI,DPHI_271,DRHO,DT,GR,GR__01,NPHI_271,RES,RESD,RESD__01,RHOB,RHOB__01,SP,SP__01",16,MD,4802482,2023-11-03,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0
42-109-30927,42-109-30927-00,840420005483635,814465405,42-109-30927-00-00_ECP_RS0044782118.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,25.00,17085.50,LAS,"CALI_E,DPHI_265_E,DPHI_271_E,DRHO_E,DT_E,GR_E,NPHI_E,RESD_E,RES_E,RHOB_E,SP_E",41,MD,21573097,2023-11-20,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0
42-109-30927,42-109-30927-00,840420005483635,812343698,42-109-30927-00-00_DIG_RS0032306038.LAS,LAS,DIGITAL_LOG,RAW,100,25.00,17086.00,LAS,"CAL,DT,GR",3,MD,1659776,2020-01-10,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-30915,42-109-30915-00,840420005486492,812524832,42-109-30915-00-00_EC_RS0032862443.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,82.00,11225.00,LAS,"CALI,DT,GR,NPHI,RHOB",5,MD,2053677,2023-11-03,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
42-109-30915,42-109-30915-00,840420005486492,814449093,42-109-30915-00-00_ECP_RS0044765474.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,82.00,11225.00,LAS,"CALI_E,DPHI_265_E,DPHI_271_E,DT_E,GR_E,NPHI_E,RHOB_E",25,MD,8742745,2023-11-20,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0
42-109-30915,42-109-30915-00,840420005486492,812343649,42-109-30915-00-00_DIG_RS0032305988.LAS,LAS,DIGITAL_LOG,RAW,100,82.00,11225.00,LAS,"CAL,DT,GR,NPHI,RHOB",5,MD,1699012,2020-01-10,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
42-109-31372,42-109-31372-00,840420002600469,810030110,42-109-31372-00-00_DIG_RS0022584829.LAS,LAS,DIGITAL_LOG,RAW,100,850.00,10770.00,LAS,"CALI,DT,GR",3,,1294916,2019-01-23,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-31372,42-109-31372-00,840420002600469,811031415,42-109-31372-00-00_EC_RS0025667007.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,850.00,10769.50,LAS,"CALI__C,DT__C,GR__C",3,MD,1237132,2023-11-03,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-31372,42-109-31372-00,840420002600469,810029724,42-109-31372-00-00_DIG_RS0022584423.LAS,LAS,DIGITAL_LOG,RAW,100,850.00,10770.00,LAS,"CALI,DPHI,DRHO,DT,GR,ILD,ILM,NPHI,RHOB,SFL,SP",11,,3997264,2019-01-23,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0
42-109-31372,42-109-31372-00,840420002600469,811846717,42-109-31372-00-00_ECP_RS0031581399.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,850.00,10770.00,LAS,"CALI_E,DPHI_265_E,DPHI_271_E,DRHO_E,DT_E,GR_E,NPHI_E,RESD_E,RESM_E,RESS_E,RHOB_E,SP_E",45,MD,13738432,2023-11-20,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0
42-109-32906,42-109-32906-00,840420000589847,816025410,42-109-32906-00-00_EC_RS0051224972.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,8683.00,14087.50,LAS,"DT,DT__01,GR,GR__01,NPHI,NPHI__01,PE,PE__01,RESD_LL,RESD_LL__01,RESS_LL,RESS_LL__01,RHOB,RHOB__01,SPHI",15,MD,2621633,2023-11-03,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
42-109-32906,42-109-32906-00,840420000589847,815854693,42-109-32906-00-00_DIG_RS0047567771.LAS,LAS,DIGITAL_LOG,RAW,100,8683.00,14089.50,LAS,"CCL,DTC_CHI,DTC_OH,GR_CHI,GR_OH,LLD_CHI,LLD_OH,LLS_CHI,LLS_OH,MSFL_CHI,MSFL_OH,NPHI_CHI,NPHI_OH,PE_CHI,PE_OH,RHOB_CHI,RHOB_OH,SPHI_CHI",18,,1993970,2021-05-11,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
42-109-32906,42-109-32906-00,840420000589847,816028340,42-109-32906-00-00_ECP_RS0051231457.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,8683.00,14087.50,LAS,"DPHI_265_E,DPHI_271_E,DT_E,GR_E,NPHI_E,PE_E,RESD_LL_E,RESS_LL_E,RHOB_E",33,MD,5541981,2023-11-20,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0
42-389-30258,42-389-30258-00,840420002866359,813705233,42-389-30258-00-00_ECP_RS0041753023.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,66.00,13485.00,LAS,"CALI_E,DT_E,GR_E",12,MD,5292095,2023-11-21,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-389-30258,42-389-30258-00,840420002866359,811916070,42-389-30258-00-00_DIG_RS0031763090.LAS,LAS,DIGITAL_LOG,RAW,100,66.00,13485.00,LAS,"CAL,DT,GR",3,MD,999564,2020-05-10,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-389-30258,42-389-30258-00,840420002866359,812517232,42-389-30258-00-00_EC_RS0032852944.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,66.00,13485.00,LAS,"CALI,DT,GR",3,MD,1667236,2023-11-04,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-389-32484,42-389-32484-00,840420002886116,812520735,42-389-32484-00-00_EC_RS0032857330.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,236.00,12079.00,LAS,"CALI,DPHI,DT,GR,NPHI,RHOB",6,MD,2537996,2023-11-04,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0
42-389-32484,42-389-32484-00,840420002886116,813723916,42-389-32484-00-00_ECP_RS0041778797.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,236.00,12079.00,LAS,"CALI_E,DPHI_265_E,DPHI_271_E,DT_E,GR_E,NPHI_E,RHOB_E",25,MD,9291545,2023-11-21,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0
42-389-32484,42-389-32484-00,840420002886116,811928173,42-389-32484-00-00_DIG_RS0031780441.LAS,LAS,DIGITAL_LOG,RAW,100,236.00,12079.00,LAS,"CAL,DPHI,DT,GR,NPHI,RHOB",6,MD,1523323,2020-05-10,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0
42-389-32730,42-389-32730-00,840420000644923,809197490,42-389-32730-00-00_DIG_RS0019552736.LAS,LAS,DIGITAL_LOG,RAW,100,3850.00,12100.00,LAS,"CALI,DPHI,DT,GR,LLD,NPHI",6,,1919253,2018-09-25,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
