ev_id,longitude,latitude,depth,S-P,Author
texnet2024enjn,-104.22667,31.64126,6.204,False,TexNet HighRes
texnet2024enjf,-104.18673,31.67254,5.438,False,TexNet HighRes
texnet2024enih,-104.28324,31.65754,8.548,True,TexNet HighRes
texnet2024enhh,-104.51153,31.61635,8.198,False,TexNet HighRes
texnet2024emyh,-104.45562,31.65293,6.828,True,TexNet HighRes
texnet2024emvm,-104.39512,31.67395,7.797,False,TexNet HighRes
texnet2024emvj,-104.39806,31.6959,1.896,False,TexNet HighRes
texnet2024emvg,-104.39805,31.67493,7.539,False,TexNet HighRes
texnet2024emtz,-104.39714,31.67486,7.453,False,TexNet HighRes
texnet2024emsc,-104.39935,31.67533,7.332,False,TexNet HighRes
texnet2024dtxl,-104.46063,31.65535,6.018,True,TexNet HighRes
texnet2024dtxc,-104.46022,31.65509,5.999,True,TexNet HighRes
texnet2024dtvd,-104.43132,31.67675,7.743,True,TexNet HighRes
texnet2024damj,-104.18732,31.66874,6.397,False,TexNet HighRes
texnet2024dahe,-104.49453,31.68405,6.264,True,TexNet HighRes
texnet2024dade,-104.39873,31.6517,5.804,False,TexNet HighRes
texnet2024dacs,-104.34634,31.6618,6.672,False,TexNet HighRes
texnet2024czzu,-104.37109,31.66322,8.152,False,TexNet HighRes
texnet2024czxh,-104.37166,31.66321,8.199,False,TexNet HighRes
texnet2024czoq,-104.22637,31.64923,7.777,False,TexNet HighRes
texnet2024czmh,-104.56551,31.71759,6.512,False,TexNet HighRes
texnet2024czey,-103.96794,31.61602,6.919,True,TexNet HighRes
texnet2024czep,-104.01759,31.51992,7.403,False,TexNet HighRes
texnet2024czbw,-104.37188,31.6636,8.148,False,TexNet HighRes
texnet2024czag,-103.96762,31.61616,6.904,False,TexNet HighRes
texnet2024cyju,-104.01993,31.52,7.497,False,TexNet HighRes
texnet2024cyjh,-103.9698,31.61653,6.816,True,TexNet HighRes
texnet2024cyfm,-104.30631,31.66934,5.669,False,TexNet HighRes
texnet2024cydl,-104.01878,31.52024,7.434,False,TexNet HighRes
texnet2024cxzk,-104.0191,31.51978,7.515,False,TexNet HighRes
texnet2024cxqg,-104.27029,31.71527,7.521,False,TexNet HighRes
texnet2024cxpn,-104.51469,31.61626,8.242,False,TexNet HighRes
texnet2024cxpc,-104.42527,31.67441,7.818,True,TexNet HighRes
texnet2024cxjd,-103.96858,31.61694,6.72,True,TexNet HighRes
texnet2024cxik,-104.27558,31.64802,7.991,True,TexNet HighRes
texnet2024cxef,-104.01939,31.55752,8.337,False,TexNet HighRes
texnet2024cwob,-104.17543,31.70588,7.502,False,TexNet HighRes
texnet2024daio,-104.39633,31.65415,5.366,False,TexNet HighRes
texnet2024danz,-104.30006,31.63126,6.52,False,TexNet HighRes
texnet2024cwnu,-103.99127,31.61263,7.542,True,TexNet HighRes
texnet2024dbcp,-104.45762,31.6539,6.599,True,TexNet HighRes
texnet2024dcgq,-104.38566,31.6495,6.298,False,TexNet HighRes
texnet2024dcgl,-104.40372,31.67622,7.039,False,TexNet HighRes
texnet2024dcgi,-104.40362,31.67629,6.839,False,TexNet HighRes
texnet2024dcfw,-104.17871,31.74929,6.715,False,TexNet HighRes
texnet2024dcft,-104.40641,31.67656,7.327,False,TexNet HighRes
texnet2024dcet,-104.40485,31.67715,6.613,False,TexNet HighRes
texnet2024dcfb,-104.4054,31.67705,6.861,False,TexNet HighRes
texnet2024dceo,-104.40601,31.67704,6.777,False,TexNet HighRes
texnet2024dcdw,-104.41952,31.67774,6.523,True,TexNet HighRes
texnet2024dcds,-104.40515,31.67437,8.181,False,TexNet HighRes
texnet2024dcdr,-104.40812,31.67733,6.82,False,TexNet HighRes
texnet2024dcdg,-104.41117,31.67694,7.131,False,TexNet HighRes
texnet2024dcdd,-104.41033,31.67685,7.037,False,TexNet HighRes
texnet2024dccy,-104.4132,31.67746,6.965,True,TexNet HighRes
texnet2024dccm,-104.41386,31.67861,6.515,False,TexNet HighRes
texnet2024dcci,-104.40967,31.67795,6.588,False,TexNet HighRes
texnet2024dccg,-104.40879,31.67779,6.809,False,TexNet HighRes
texnet2024dbza,-104.41047,31.67813,6.558,False,TexNet HighRes
texnet2024dbxn,-104.01593,31.52007,7.254,False,TexNet HighRes
texnet2024dbxi,-104.017,31.52019,7.244,False,TexNet HighRes
texnet2024dbql,-104.42899,31.67547,7.822,True,TexNet HighRes
texnet2024dbqf,-104.18102,31.66798,6.053,False,TexNet HighRes
texnet2024dbnc,-104.13125,31.65124,2.335,False,TexNet HighRes
texnet2024cwnu,-103.99127,31.61263,7.542,True,TexNet HighRes
texnet2024cwns,-103.99179,31.61244,7.607,True,TexNet HighRes
texnet2024dtuo,-104.43108,31.67514,8.21,True,TexNet HighRes
texnet2024csdc,-104.29445,31.68554,7.69,False,TexNet HighRes
texnet2024crsi,-104.4155,31.67771,7.037,True,TexNet HighRes
texnet2024crry,-104.40335,31.68942,3.762,False,TexNet HighRes
texnet2024crrt,-104.41579,31.67736,7.127,True,TexNet HighRes
texnet2024crpg,-104.12777,31.61763,6.001,False,TexNet HighRes
texnet2024cred,-104.15724,31.53693,8.063,False,TexNet HighRes
texnet2024crcw,-104.29513,31.65123,8.145,False,TexNet HighRes
texnet2024cqzw,-104.48545,31.62284,7.262,False,TexNet HighRes
texnet2024cqxl,-104.38068,31.66924,7.44,False,TexNet HighRes
texnet2024cqrx,-104.35379,31.68776,7.834,False,TexNet HighRes
texnet2024cqpm,-104.54232,31.664,6.797,False,TexNet HighRes
texnet2024cqmm,-104.37961,31.66842,7.482,False,TexNet HighRes
texnet2024cqep,-104.10716,31.61504,7.051,False,TexNet HighRes
texnet2024cqav,-103.92877,31.47863,4.331,False,TexNet HighRes
texnet2024cpra,-104.38388,31.64997,6.135,False,TexNet HighRes
texnet2024cpqg,-104.36763,31.66322,7.675,False,TexNet HighRes
texnet2024cpll,-104.19265,31.66554,7.529,False,TexNet HighRes
texnet2024cplk,-104.34017,31.66203,6.572,False,TexNet HighRes
texnet2024cpky,-104.19357,31.66653,7.327,False,TexNet HighRes
texnet2024cpkq,-104.19223,31.66601,7.334,False,TexNet HighRes
texnet2024cpks,-104.19228,31.66627,7.256,False,TexNet HighRes
texnet2024cpka,-104.24751,31.73386,7.323,False,TexNet HighRes
texnet2024cphn,-104.019,31.52081,7.313,False,TexNet HighRes
texnet2024cozo,-104.45512,31.6529,6.167,True,TexNet HighRes
texnet2024csao,-104.35361,31.6215,6.402,False,TexNet HighRes
texnet2024csdf,-104.29336,31.68549,7.641,False,TexNet HighRes
texnet2024cwns,-103.99179,31.61244,7.607,True,TexNet HighRes
texnet2024csdv,-104.29284,31.68517,7.712,False,TexNet HighRes
texnet2024cwlh,-104.17373,31.56804,7.624,False,TexNet HighRes
texnet2024cwem,-104.35278,31.68846,7.324,False,TexNet HighRes
texnet2024cwdd,-104.35184,31.6877,7.443,False,TexNet HighRes
texnet2024cwbk,-104.33738,31.66242,7.605,False,TexNet HighRes
texnet2024cvxg,-104.01882,31.5205,7.343,False,TexNet HighRes
texnet2024cvne,-104.29107,31.68468,7.699,True,TexNet HighRes
texnet2024cvhq,-104.1206,31.73945,6.859,False,TexNet HighRes
texnet2024cvge,-104.12069,31.73923,7.01,False,TexNet HighRes
texnet2024cvfg,-104.54865,31.66711,6.916,False,TexNet HighRes
texnet2024cvdk,-104.15067,31.54617,8.629,False,TexNet HighRes
texnet2024cuws,-104.34253,31.66202,6.966,False,TexNet HighRes
texnet2024cujo,-104.45894,31.6544,6.46,True,TexNet HighRes
texnet2024cuhg,-104.18192,31.66311,2.635,False,TexNet HighRes
texnet2024cuac,-104.37818,31.66774,7.612,False,TexNet HighRes
texnet2024ctvo,-104.01987,31.62727,6.716,True,TexNet HighRes
texnet2024ctpj,-104.51578,31.6183,7.831,False,TexNet HighRes
texnet2024ctkz,-104.54167,31.59137,7.957,False,TexNet HighRes
texnet2024ctjm,-104.34072,31.66299,6.285,False,TexNet HighRes
texnet2024cthh,-103.97359,31.60684,8.963,False,TexNet HighRes
texnet2024ctha,-103.9719,31.60793,8.704,False,TexNet HighRes
texnet2024cspq,-104.29441,31.68598,7.521,False,TexNet HighRes
texnet2024cspn,-104.29406,31.6863,7.501,False,TexNet HighRes
texnet2024cslt,-104.54865,31.66701,6.916,False,TexNet HighRes
texnet2024dchg,-104.40383,31.67611,7.172,False,TexNet HighRes
texnet2024dcht,-103.95845,31.54138,7.321,False,TexNet HighRes
texnet2024dcoz,-104.2772,31.71613,7.536,False,TexNet HighRes
texnet2024drbq,-104.58888,31.70667,6.507,False,TexNet HighRes
texnet2024dqte,-104.51149,31.61466,8.56,False,TexNet HighRes
texnet2024dqof,-104.01774,31.55509,8.212,False,TexNet HighRes
texnet2024dqfi,-104.02344,31.62928,6.617,False,TexNet HighRes
texnet2024dpoc,-104.19284,31.66677,7.221,False,TexNet HighRes
texnet2024dpnu,-104.11507,31.73794,6.841,False,TexNet HighRes
texnet2024dpmi,-104.18208,31.66888,5.924,False,TexNet HighRes
texnet2024dplf,-104.11188,31.73686,6.682,False,TexNet HighRes
texnet2024dpjr,-104.45212,31.65538,6.13,True,TexNet HighRes
texnet2024doxv,-104.3335,31.66339,6.742,False,TexNet HighRes
texnet2024dowt,-104.4249,31.68304,5.58,False,TexNet HighRes
texnet2024dofq,-104.49759,31.71274,5.812,True,TexNet HighRes
texnet2024doec,-104.12206,31.5921,6.967,False,TexNet HighRes
texnet2024dobs,-104.33535,31.66302,6.968,False,TexNet HighRes
texnet2024dnxi,-104.11552,31.73867,6.613,False,TexNet HighRes
texnet2024dnwt,-104.11409,31.73823,6.525,False,TexNet HighRes
texnet2024dnwq,-104.44759,31.65719,5.801,True,TexNet HighRes
texnet2024dnhy,-104.34625,31.62062,6.655,False,TexNet HighRes
texnet2024dmzr,-104.39453,31.67372,7.739,False,TexNet HighRes
texnet2024dmyb,-104.40168,31.65467,5.095,True,TexNet HighRes
texnet2024dmsx,-104.11262,31.73296,8.359,False,TexNet HighRes
texnet2024dmic,-103.91632,31.4596,8.612,False,TexNet HighRes
texnet2024dmcq,-104.45104,31.65472,6.252,True,TexNet HighRes
texnet2024dlyj,-104.4236,31.67371,7.923,True,TexNet HighRes
texnet2024dqwe,-104.53833,31.58869,8.816,False,TexNet HighRes
texnet2024drgs,-104.37685,31.62961,7.475,False,TexNet HighRes
texnet2024dcqb,-104.40436,31.67552,7.906,False,TexNet HighRes
texnet2024drgt,-104.30895,31.65281,7.461,False,TexNet HighRes
texnet2024dttj,-104.43075,31.67554,7.909,True,TexNet HighRes
texnet2024dtlp,-104.34701,31.62051,6.799,False,TexNet HighRes
texnet2024dtli,-104.19744,31.67272,5.806,False,TexNet HighRes
texnet2024dtes,-104.19701,31.67413,5.464,False,TexNet HighRes
texnet2024dtdl,-104.40714,31.67571,7.778,False,TexNet HighRes
texnet2024dtcc,-104.40669,31.67578,7.881,False,TexNet HighRes
texnet2024dswy,-104.32035,31.6757,1.947,False,TexNet HighRes
texnet2024dsvb,-104.34686,31.62003,6.862,False,TexNet HighRes
texnet2024dsmv,-104.26672,31.64706,8.09,True,TexNet HighRes
texnet2024dslj,-104.00229,31.61267,8.493,True,TexNet HighRes
texnet2024dsig,-104.19331,31.6665,7.354,False,TexNet HighRes
texnet2024dsft,-104.3106,31.65566,7.815,False,TexNet HighRes
texnet2024dsap,-104.19588,31.67277,5.656,False,TexNet HighRes
texnet2024drwk,-104.3078,31.65268,7.41,False,TexNet HighRes
texnet2024drwh,-104.3077,31.65276,7.359,False,TexNet HighRes
texnet2024drvw,-104.18095,31.65133,8.104,False,TexNet HighRes
texnet2024drsp,-104.50687,31.61757,8.225,False,TexNet HighRes
texnet2024drnk,-104.3106,31.65711,7.375,False,TexNet HighRes
texnet2024drnh,-104.46271,31.6534,6.892,True,TexNet HighRes
texnet2024drnd,-104.17835,31.57013,7.488,False,TexNet HighRes
texnet2024drmy,-104.17726,31.56952,7.413,False,TexNet HighRes
texnet2024drmv,-104.31041,31.65689,7.435,False,TexNet HighRes
texnet2024drii,-104.3062,31.65347,7.57,False,TexNet HighRes
texnet2024dlvk,-104.41021,31.65541,7.016,True,TexNet HighRes
texnet2024dlpy,-104.36112,31.65844,8.663,False,TexNet HighRes
texnet2024dlnr,-104.26866,31.71404,7.628,False,TexNet HighRes
texnet2024dlnn,-104.26648,31.71379,7.506,False,TexNet HighRes
texnet2024diak,-104.01931,31.55553,7.822,False,TexNet HighRes
texnet2024dhxl,-104.49921,31.6219,7.449,False,TexNet HighRes
texnet2024dhbi,-104.29239,31.65047,8.358,False,TexNet HighRes
texnet2024dgyx,-104.47242,31.67523,6.21,True,TexNet HighRes
texnet2024dgsj,-103.96314,31.60724,7.976,False,TexNet HighRes
texnet2024dghs,-104.49777,31.69479,5.882,True,TexNet HighRes
texnet2024dfwa,-104.42834,31.68211,5.65,True,TexNet HighRes
texnet2024dfjd,-104.42451,31.67318,8.004,True,TexNet HighRes
texnet2024dfho,-104.42405,31.67434,7.842,True,TexNet HighRes
texnet2024dfft,-104.01508,31.55311,8.158,False,TexNet HighRes
texnet2024delj,-104.37495,31.66691,7.581,False,TexNet HighRes
texnet2024degr,-104.41053,31.67917,5.697,False,TexNet HighRes
texnet2024ddii,-104.45554,31.6539,6.462,True,TexNet HighRes
texnet2024ddgx,-104.39841,31.67553,7.091,False,TexNet HighRes
texnet2024ddep,-104.14556,31.53815,6.637,False,TexNet HighRes
texnet2024dddj,-104.414,31.68079,5.731,False,TexNet HighRes
texnet2024dddh,-104.41358,31.68081,5.667,False,TexNet HighRes
texnet2024ddaz,-103.83573,31.42946,6.013,False,TexNet HighRes
texnet2024dcww,-104.40008,31.67614,6.598,False,TexNet HighRes
texnet2024dcwo,-104.40413,31.65357,1.915,True,TexNet HighRes
texnet2024dcvs,-104.40086,31.67603,6.757,False,TexNet HighRes
texnet2024dcvr,-104.40009,31.67595,6.782,False,TexNet HighRes
texnet2024dcrl,-104.32552,31.64828,4.308,False,TexNet HighRes
texnet2024dibk,-104.4244,31.67154,8.382,True,TexNet HighRes
texnet2024dicw,-104.34054,31.67387,3.399,False,TexNet HighRes
texnet2024diek,-104.45908,31.6625,5.495,True,TexNet HighRes
texnet2024djuy,-104.01965,31.49839,6.386,False,TexNet HighRes
texnet2024dllr,-104.26713,31.71396,7.49,False,TexNet HighRes
texnet2024dlbb,-104.34884,31.62075,6.752,False,TexNet HighRes
texnet2024dkyz,-104.11695,31.73943,6.557,False,TexNet HighRes
texnet2024dkvu,-104.26914,31.64726,8.019,True,TexNet HighRes
texnet2024dktr,-104.18124,31.65131,8.078,False,TexNet HighRes
texnet2024dkqd,-104.34188,31.62037,7.205,False,TexNet HighRes
texnet2024dkpp,-104.51064,31.6177,7.914,False,TexNet HighRes
texnet2024dkoq,-104.11668,31.73905,6.647,False,TexNet HighRes
texnet2024dkho,-104.03046,31.63453,6.618,True,TexNet HighRes
texnet2024djxr,-104.39525,31.67808,6.047,False,TexNet HighRes
texnet2024djum,-104.54395,31.59646,6.51,False,TexNet HighRes
texnet2024digp,-104.12389,31.59418,7.112,False,TexNet HighRes
texnet2024djrf,-104.52057,31.623,6.378,False,TexNet HighRes
texnet2024djpx,-104.51888,31.62262,7.213,False,TexNet HighRes
texnet2024djpr,-104.27981,31.61857,8.414,False,TexNet HighRes
texnet2024djpk,-104.51191,31.64286,6.287,False,TexNet HighRes
texnet2024djmr,-104.28015,31.61905,8.349,False,TexNet HighRes
texnet2024diyd,-104.01133,31.63839,5.841,True,TexNet HighRes
texnet2024dirm,-104.01028,31.63772,5.849,True,TexNet HighRes
texnet2024dipb,-104.01123,31.63466,6.346,True,TexNet HighRes
texnet2024diox,-104.01452,31.63415,6.38,True,TexNet HighRes
texnet2024diow,-103.96239,31.60343,8.514,False,TexNet HighRes
texnet2024exch,-104.01412,31.51712,7.997,False,TexNet HighRes
texnet2024exgb,-104.01578,31.51793,7.867,False,TexNet HighRes
texnet2024cooi,-104.2062,31.66107,5.234,False,TexNet HighRes
texnet2024hiyl,-104.54687,31.66188,7.319,False,TexNet HighRes
texnet2024hiok,-104.59056,31.70293,6.58,False,TexNet HighRes
texnet2024hikl,-104.26148,31.64983,6.818,True,TexNet HighRes
texnet2024hifw,-104.40343,31.67622,7.035,False,TexNet HighRes
texnet2024hhvm,-104.59056,31.70321,6.58,False,TexNet HighRes
texnet2024hhrk,-103.99636,31.71114,8.201,False,TexNet HighRes
texnet2024hhqi,-104.08738,31.72932,7.078,False,TexNet HighRes
texnet2024hhnc,-104.523,31.62263,7.293,False,TexNet HighRes
texnet2024hhnb,-104.52361,31.62281,7.358,False,TexNet HighRes
texnet2024hhjz,-104.37539,31.66618,7.797,False,TexNet HighRes
texnet2024hhjq,-103.97856,31.60666,7.475,True,TexNet HighRes
texnet2024hhhr,-104.52895,31.62034,7.465,False,TexNet HighRes
texnet2024hgtr,-104.5383,31.71198,7.518,True,TexNet HighRes
texnet2024hfbg,-104.01842,31.55672,8.429,False,TexNet HighRes
texnet2024heyy,-104.21004,31.60427,7.255,False,TexNet HighRes
texnet2024hesd,-104.24751,31.73596,6.924,False,TexNet HighRes
texnet2024herq,-104.37206,31.66595,7.485,False,TexNet HighRes
texnet2024hepw,-104.37292,31.66508,7.815,False,TexNet HighRes
texnet2024heps,-104.37081,31.66547,7.511,False,TexNet HighRes
texnet2024hemw,-104.19623,31.75449,6.863,False,TexNet HighRes
texnet2024hefc,-104.42933,31.6801,6.837,True,TexNet HighRes
texnet2024hdjz,-104.48429,31.62292,3.152,False,TexNet HighRes
texnet2024hdhn,-104.51657,31.61704,8.199,False,TexNet HighRes
texnet2024hcpc,-104.19427,31.66722,7.195,False,TexNet HighRes
texnet2024hipu,-104.1387,31.69275,8.485,False,TexNet HighRes
texnet2024hizj,-104.41009,31.67751,6.819,False,TexNet HighRes
texnet2024hchu,-103.85583,31.43242,4.352,False,TexNet HighRes
texnet2024hjhg,-104.5156,31.6182,7.803,False,TexNet HighRes
texnet2024hlze,-104.50937,31.62122,7.16,False,TexNet HighRes
texnet2024hlpw,-104.48444,31.62337,7.428,False,TexNet HighRes
texnet2024hlpk,-104.02104,31.71121,6.91,False,TexNet HighRes
texnet2024hlnq,-104.5179,31.62218,7.281,False,TexNet HighRes
texnet2024hlnp,-104.51824,31.62228,7.285,False,TexNet HighRes
texnet2024hlif,-104.53436,31.59678,7.014,False,TexNet HighRes
texnet2024hlhy,-104.40856,31.65554,6.981,True,TexNet HighRes
texnet2024hlgt,-104.5081,31.6218,7.14,False,TexNet HighRes
texnet2024hlfu,-104.38319,31.64994,6.016,False,TexNet HighRes
texnet2024hlck,-104.26618,31.60703,7.835,False,TexNet HighRes
texnet2024hkwk,-104.3848,31.65108,5.93,False,TexNet HighRes
texnet2024hkvj,-104.383,31.64976,5.868,False,TexNet HighRes
texnet2024hkut,-104.38426,31.6512,5.749,False,TexNet HighRes
texnet2024hkiv,-104.49828,31.62241,7.113,False,TexNet HighRes
texnet2024hkgs,-104.02886,31.5776,7.313,False,TexNet HighRes
texnet2024hkgk,-104.25001,31.67248,7.476,True,TexNet HighRes
texnet2024hkcr,-104.50011,31.62102,7.306,False,TexNet HighRes
texnet2024hkbj,-104.50306,31.62291,7.036,False,TexNet HighRes
texnet2024hkbi,-104.51738,31.61863,7.747,False,TexNet HighRes
texnet2024hjzo,-104.30128,31.63173,6.49,False,TexNet HighRes
texnet2024hjyp,-104.50108,31.62107,7.166,False,TexNet HighRes
texnet2024hjqf,-104.51279,31.61559,8.344,False,TexNet HighRes
texnet2024hjkz,-104.25015,31.67281,7.545,True,TexNet HighRes
texnet2024hchx,-103.85646,31.43289,4.462,False,TexNet HighRes
texnet2024hbio,-104.23876,31.62415,6.293,False,TexNet HighRes
texnet2024hmeg,-104.50836,31.62232,6.933,False,TexNet HighRes
texnet2024gqjp,-104.01205,31.51622,8.239,False,TexNet HighRes
texnet2024gpwo,-104.40898,31.65612,6.732,True,TexNet HighRes
texnet2024gpqt,-104.51193,31.61897,7.706,False,TexNet HighRes
texnet2024gpoe,-104.5129,31.61899,7.684,False,TexNet HighRes
texnet2024gped,-104.55806,31.6612,6.519,False,TexNet HighRes
texnet2024gpdi,-103.97119,31.60411,9.563,True,TexNet HighRes
texnet2024gopp,-103.97085,31.6036,9.709,True,TexNet HighRes
texnet2024goob,-103.97039,31.60345,9.662,True,TexNet HighRes
texnet2024gogz,-104.41957,31.656,6.194,True,TexNet HighRes
texnet2024goga,-104.51224,31.61881,7.599,False,TexNet HighRes
texnet2024gofy,-104.5013,31.61983,7.736,False,TexNet HighRes
texnet2024gnrf,-104.42168,31.67514,7.545,True,TexNet HighRes
texnet2024gnkt,-104.41612,31.67734,7.136,True,TexNet HighRes
texnet2024gnff,-104.51095,31.61987,7.47,False,TexNet HighRes
texnet2024gnbt,-104.51576,31.62332,6.949,False,TexNet HighRes
texnet2024gnbv,-104.51554,31.62294,6.958,False,TexNet HighRes
texnet2024gmxc,-104.51271,31.61894,7.639,False,TexNet HighRes
texnet2024gmoj,-104.51454,31.61873,7.741,False,TexNet HighRes
texnet2024gmmf,-104.51068,31.61903,7.537,False,TexNet HighRes
texnet2024gmjp,-104.29192,31.65349,7.814,False,TexNet HighRes
texnet2024gmil,-103.8949,31.47666,6.1,False,TexNet HighRes
texnet2024glsf,-104.36805,31.72383,6.32,False,TexNet HighRes
texnet2024glro,-104.42349,31.6738,7.909,True,TexNet HighRes
texnet2024gkyv,-104.29065,31.64902,7.876,False,TexNet HighRes
texnet2024gqde,-103.86764,31.43653,4.248,False,TexNet HighRes
texnet2024gqkl,-104.19907,31.75478,6.99,False,TexNet HighRes
texnet2024hbgg,-104.12152,31.73864,7.172,False,TexNet HighRes
texnet2024gryl,-104.38297,31.66862,7.983,False,TexNet HighRes
texnet2024haue,-103.97786,31.60573,7.257,True,TexNet HighRes
texnet2024harg,-104.35473,31.62159,7.364,False,TexNet HighRes
texnet2024haqh,-104.50915,31.61797,7.943,False,TexNet HighRes
texnet2024gyyq,-104.4978,31.74096,4.646,False,TexNet HighRes
texnet2024gyve,-104.28757,31.65302,8.204,False,TexNet HighRes
texnet2024gyui,-104.2883,31.65299,8.104,False,TexNet HighRes
texnet2024gyrf,-104.42758,31.65658,5.822,True,TexNet HighRes
texnet2024gypr,-104.29009,31.65325,8.06,False,TexNet HighRes
texnet2024gypk,-104.28959,31.6532,8.047,False,TexNet HighRes
texnet2024gymn,-104.50368,31.61645,8.492,False,TexNet HighRes
texnet2024gygf,-104.30485,31.68905,7.534,False,TexNet HighRes
texnet2024gyfo,-104.30642,31.68952,7.448,False,TexNet HighRes
texnet2024gxtd,-104.50022,31.62257,7.135,False,TexNet HighRes
texnet2024gvsm,-103.85406,31.4698,4.531,False,TexNet HighRes
texnet2024gvsh,-104.51752,31.62286,6.903,False,TexNet HighRes
texnet2024guta,-104.5181,31.62194,7.347,False,TexNet HighRes
texnet2024gulc,-104.24405,31.73539,6.972,False,TexNet HighRes
texnet2024gukx,-104.18092,31.7059,7.549,False,TexNet HighRes
texnet2024gudh,-104.60194,31.75071,4.895,False,TexNet HighRes
texnet2024gswe,-104.45895,31.65342,7.101,True,TexNet HighRes
texnet2024gssa,-104.37689,31.671,5.76,False,TexNet HighRes
texnet2024gshg,-104.19535,31.67007,6.378,False,TexNet HighRes
texnet2024gryu,-104.38263,31.66889,7.846,False,TexNet HighRes
texnet2024hmcz,-104.51238,31.61897,7.661,False,TexNet HighRes
texnet2024hmei,-104.50034,31.62497,6.751,False,TexNet HighRes
texnet2024exhk,-104.16411,31.74524,6.273,False,TexNet HighRes
texnet2024iefg,-103.97723,31.60562,9.236,True,TexNet HighRes
