ev_id,origin_time,eq_latitude,eq_longitude,magnitude,v_ij
texnet2023xdeq,2023-11-26 01:04:17.321000,31.65625,-104.30307,1.94,1.7911957986861737
texnet2023xdip,2023-11-26 03:05:00.424000,31.62762,-104.37542,1.56,1.7408503092108711
texnet2023xdmk,2023-11-26 04:59:30.649000,31.65688,-104.30293,2.41,1.8554400891129759
texnet2023xdps,2023-11-26 06:40:03.395000,31.62083,-104.35197,1.79,1.8361592210053372
texnet2023xdsx,2023-11-26 08:17:12.013999,31.61868,-104.18612,2.63,1.802776786561886
texnet2023xdvy,2023-11-26 09:48:44.241999,31.62046,-104.35111,1.56,1.8088594072105912
texnet2023xeki,2023-11-26 17:05:23.275999,31.68306,-104.17107,1.73,1.8492892413195108
texnet2023xeoq,2023-11-26 19:16:28.150999,31.62727,-104.18006,1.5,1.6864116403237486
texnet2023xetg,2023-11-26 21:35:12.955999,31.70482,-104.17481,1.88,1.5725237643490795
texnet2023xfkq,2023-11-27 06:20:15.660999,31.70475,-104.17342,1.71,1.6243956127163486
texnet2023xfnr,2023-11-27 07:54:08.516000,31.67033,-104.18676,1.51,1.56009100260466
texnet2023xfrs,2023-11-27 09:56:41.359999,31.67075,-104.18977,2.02,1.6886824126695412
texnet2023xfsf,2023-11-27 10:10:58.043999,31.67112,-104.18932,1.54,1.630797379458138
texnet2023xgdw,2023-11-27 16:05:09.240000,31.66994,-104.18706,2.18,1.7436084179929987
texnet2023xgir,2023-11-27 18:31:10.978999,31.63593,-104.14336,1.73,1.615338993115973
texnet2023xhul,2023-11-28 13:36:57.012000,31.6219,-104.19028,0.72,1.5007384758894098
texnet2023xhxg,2023-11-28 15:01:09.548000,31.63561,-104.15462,1.51,1.673326286222788
texnet2023xicl,2023-11-28 17:39:06.067999,31.62957,-104.37905,1.73,1.7127926412238426
texnet2023xidg,2023-11-28 18:02:15.852000,31.61508,-104.11074,1.04,1.7192244361570705
texnet2023ximb,2023-11-28 22:29:54.981000,31.67142,-104.19121,1.63,1.592175257097845
texnet2023xiyi,2023-11-29 04:42:44.808999,31.67068,-104.19065,1.82,1.567536155763174
texnet2023xjeg,2023-11-29 07:42:24.312999,31.68459,-104.29376,1.7,1.6956515169322206
texnet2023xjfm,2023-11-29 08:19:26.407000,31.62126,-104.35596,1.51,1.7853383577378539
texnet2023xjoa,2023-11-29 12:38:05.336999,31.64749,-104.27262,1.71,1.7708323793586236
texnet2023xkwa,2023-11-30 05:49:05.232999,31.63116,-104.29982,1.67,1.7895466790871115
texnet2023xldq,2023-11-30 09:40:02.334999,31.66969,-104.19088,2.1,1.6377404821055381
texnet2023xlpe,2023-11-30 15:28:51.140000,31.62862,-104.37141,2.33,1.6854535583513577
texnet2023xluj,2023-11-30 18:06:16.978999,31.62811,-104.37131,2.64,1.6988913613146859
texnet2023xlvw,2023-11-30 18:52:38.851999,31.61532,-104.10297,1.51,2.3318212718799196
texnet2023xmbw,2023-11-30 21:53:47.643999,31.80261,-104.28837,1.98,1.3968393376719812
texnet2023xmhk,2023-12-01 00:41:43.585999,31.70435,-104.17494,1.85,1.6223915648162246
texnet2023xnkx,2023-12-01 15:36:34.923999,31.6308,-104.38055,1.8,1.7697982362324989
texnet2023xnpa,2023-12-01 17:41:06.038000,31.62248,-104.12251,1.6,1.6815792076200173
texnet2023xnrf,2023-12-01 18:46:52.396000,31.65943,-104.25436,1.64,1.6887310453350461
texnet2023xnwv,2023-12-01 21:37:10.932000,31.60811,-104.10083,2.3,1.6913829462969932
texnet2023xptf,2023-12-02 22:03:52.859000,31.67259,-104.19475,1.94,1.6121616446906342
texnet2023xpyt,2023-12-03 00:51:36.865000,31.68694,-104.30121,2.05,1.643051801664833
texnet2023xpyx,2023-12-03 00:55:32.781999,31.68773,-104.30251,1.56,1.6578851167903377
texnet2023xqkf,2023-12-03 06:39:33.557000,31.67012,-104.19025,2.55,1.6412403764687056
texnet2023xrkq,2023-12-03 19:59:50.048000,31.64923,-104.27806,1.65,1.7090034453284155
texnet2023xrpm,2023-12-03 22:26:54.542000,31.67279,-104.19574,1.97,1.4501322668226144
texnet2023xsgl,2023-12-04 07:01:26.652000,31.7173,-104.29907,0.53,1.4386399432508135
texnet2023xsgt,2023-12-04 07:10:53.607999,31.66613,-104.29874,1.89,1.6795687466231919
texnet2023xsmg,2023-12-04 09:56:59.517000,31.67346,-104.1946,2.31,1.6730926290312809
texnet2023xsmh,2023-12-04 09:59:13.714000,31.56813,-104.17466,1.64,1.6713711474473751
texnet2023xtgo,2023-12-04 20:13:29.373999,31.71865,-104.28788,2.96,1.8065397074581448
texnet2023xtpq,2023-12-05 00:43:14.183999,31.62907,-104.37279,1.58,1.9788694147599137
texnet2023xtpv,2023-12-05 00:49:17.716999,31.62633,-104.36638,1.38,1.705861718207724
texnet2023xtwe,2023-12-05 04:06:19.335000,31.66011,-104.33082,2.8,1.8606082796777237
texnet2023xuwd,2023-12-05 17:13:17.464999,31.68839,-104.16277,1.14,1.8227464788732393
texnet2023xuwg,2023-12-05 17:15:13.564000,31.68823,-104.16294,1.91,2.020832124016185
texnet2023xvfm,2023-12-05 21:57:21.577000,31.67305,-104.19562,1.82,1.5185441573858804
texnet2023xvgi,2023-12-05 22:22:59.511000,31.52283,-104.05969,1.65,1.6435648822529738
texnet2023xvma,2023-12-06 01:14:33.968000,31.6731,-104.19672,3.11,1.5992144023814567
texnet2023xvpi,2023-12-06 02:53:19.336999,31.67377,-104.20012,1.9,1.1754822796661406
texnet2023xvpn,2023-12-06 03:01:16.861999,31.67337,-104.19981,1.72,1.6334611859625956
texnet2023xvqa,2023-12-06 03:16:06.445999,31.63609,-104.13727,1.91,1.6512125988608304
texnet2023xvry,2023-12-06 04:13:44.448999,31.67421,-104.19752,2.14,1.5814694215827774
texnet2023xvxo,2023-12-06 07:05:15.736000,31.65619,-104.31739,2.67,1.6881975094229351
texnet2023xwtc,2023-12-06 17:58:22.907000,31.6738,-104.19793,1.46,1.6248338547431114
texnet2023xyjk,2023-12-07 15:20:40.207999,31.65851,-104.33122,1.64,1.570131428464293
texnet2023xykh,2023-12-07 15:48:01.611000,31.65859,-104.33139,1.64,1.7386292868551176
texnet2023xynq,2023-12-07 17:28:23.262000,31.71545,-104.26535,1.87,1.794683227497481
texnet2023xyoz,2023-12-07 18:08:53.381000,31.62556,-104.15208,1.67,1.6794011610754698
texnet2023xyrr,2023-12-07 19:30:44.542000,31.55929,-104.11815,2.09,1.6632702145679452
texnet2023xywc,2023-12-07 21:45:09.140000,31.62601,-104.36666,1.83,1.6522002055465368
texnet2023xzac,2023-12-07 23:46:32.021000,31.62546,-104.36567,1.68,1.6360103571150293
texnet2023xzqy,2023-12-08 08:16:41.125000,31.60998,-104.10449,2.82,1.7146282487561488
texnet2023xzsv,2023-12-08 09:13:50.972000,31.61096,-104.10178,1.41,1.6347557636928
texnet2023yafi,2023-12-08 15:32:54.090000,31.60761,-104.09985,1.66,1.3447257917342266
texnet2023yakq,2023-12-08 18:13:35.762000,31.54877,-104.15419,1.67,1.660166506312844
texnet2023ybja,2023-12-09 06:32:40.573999,31.54893,-104.15108,1.8,1.6613092789400257
texnet2023ybrq,2023-12-09 10:53:07.674000,31.64809,-104.28542,0.58,1.6871638847019856
texnet2023ybub,2023-12-09 12:07:41.255000,31.54667,-104.14995,1.6,1.6404528145035133
texnet2023ycov,2023-12-09 22:38:03.000999,31.61046,-104.10133,1.44,1.6760602521818533
texnet2023yees,2023-12-10 19:47:47.389000,31.66923,-104.19134,2.16,1.7091484727293464
texnet2023yeew,2023-12-10 19:50:28.704000,31.71677,-104.26853,1.51,3.0939711594742807
texnet2023yfgl,2023-12-11 09:47:21.272999,31.67267,-104.18547,1.5,1.8585250994757319
texnet2023yfjn,2023-12-11 11:21:31.492999,31.67261,-104.18641,1.77,1.6903877265607101
texnet2023yfky,2023-12-11 12:04:24.347999,31.64853,-104.27581,1.75,1.7531328180880137
texnet2023yfvv,2023-12-11 17:35:12.731999,31.65193,-104.3632,2.12,1.7987896590165093
texnet2023ygcl,2023-12-11 20:53:25.707999,31.62584,-104.36607,1.82,1.6060767203253545
texnet2023ygie,2023-12-11 23:48:26.481999,31.67335,-104.18928,1.36,1.7181933969026504
texnet2023ygur,2023-12-12 06:07:29.300000,31.62275,-104.28456,2.9,1.7943275618875925
texnet2023ygwh,2023-12-12 06:55:07.599999,31.62383,-104.28657,2.33,1.7151407555542024
texnet2023yhxd,2023-12-12 20:30:19.559000,31.67455,-104.19325,1.86,1.6393978881137836
texnet2023yiuf,2023-12-13 08:09:02.096999,31.66344,-104.31628,1.64,1.7017486325447306
texnet2023yiuk,2023-12-13 08:15:39.884999,31.62067,-104.12391,1.74,1.7205657763005553
texnet2023yizz,2023-12-13 11:04:57.284999,31.66882,-104.18764,1.81,1.586490780262029
texnet2023yjcp,2023-12-13 12:24:02.032999,31.66811,-104.18889,1.87,1.6109946409847433
texnet2023yjhh,2023-12-13 14:46:12.630000,31.54727,-104.14958,1.65,1.6323138481136237
texnet2023yjkg,2023-12-13 16:16:02.137000,31.59334,-104.11579,1.55,1.6452391026141449
texnet2023ykhd,2023-12-14 03:50:00.194000,31.56753,-104.17333,1.64,1.7787782082829415
texnet2023ylfu,2023-12-14 16:16:04.535999,31.61374,-104.10401,1.65,1.5894730888444986
texnet2023ylvw,2023-12-15 00:24:29.548999,31.62227,-104.35732,2.43,1.746519871279027
texnet2023ynmz,2023-12-15 22:11:39.014000,31.56861,-104.17544,1.63,1.6591773048688325
texnet2023ynxy,2023-12-16 03:43:08.718000,31.60798,-104.10633,1.3,1.645283372277944
texnet2023yodt,2023-12-16 06:39:51.286000,31.70357,-104.17406,2.12,1.7347670250896055
texnet2023yohj,2023-12-16 08:28:45.323999,31.67246,-104.19153,2.58,1.560522095954198
texnet2023youj,2023-12-16 15:02:44.186999,31.65705,-104.33552,1.56,2.097751667508243
texnet2023yovo,2023-12-16 15:38:52.539999,31.67188,-104.19184,2.08,1.6335715080336284
texnet2023yoyg,2023-12-16 17:01:17.919000,31.67142,-104.19086,1.95,1.647141716045592
texnet2023yoyi,2023-12-16 17:03:40.524999,31.67137,-104.19156,2.14,1.6178438334839313
texnet2023yozd,2023-12-16 17:25:16.323000,31.6712,-104.18986,1.96,1.7228570124699192
texnet2023ypjk,2023-12-16 22:38:53.759999,31.67191,-104.19044,2.28,1.8947479019188076
texnet2023ypjm,2023-12-16 22:42:07.027999,31.67236,-104.19117,2.54,1.587835272239115
texnet2023yrkf,2023-12-18 01:21:45.628999,31.56408,-104.16304,1.63,1.6667253117063356
texnet2023yrrl,2023-12-18 04:58:48.411999,31.62148,-104.23989,1.51,1.5933627984603604
texnet2023ysck,2023-12-18 10:31:28.838999,31.67072,-104.186,1.8,1.6766933782745506
texnet2023ysei,2023-12-18 11:29:56.082000,31.67014,-104.18576,1.6,1.6316419379886078
texnet2023ysfh,2023-12-18 11:58:30.254999,31.67076,-104.19014,2.19,1.7025073634800345
texnet2023yski,2023-12-18 14:29:31.768000,31.56895,-104.17626,2.01,1.676277069665536
texnet2023yslx,2023-12-18 15:18:55.552999,31.56919,-104.17621,1.77,1.6858955074411073
texnet2023ysxy,2023-12-18 21:24:18.591000,31.67818,-104.28276,1.88,1.724563990795768
texnet2023ytzp,2023-12-19 11:22:18.687999,31.60945,-104.24328,2.08,1.6893046776045733
texnet2023yufd,2023-12-19 14:10:28.312999,31.66935,-104.18624,2.12,1.624253688364528
texnet2023yuhg,2023-12-19 15:14:53.040999,31.54741,-104.15115,3.35,1.7070945339043264
texnet2023yuhm,2023-12-19 15:18:21.117000,31.54669,-104.15031,1.64,1.6300918953268408
texnet2023yukz,2023-12-19 17:08:00.115000,31.67289,-104.18691,2.03,1.697429282958117
texnet2023yvab,2023-12-20 00:44:39.219000,31.63133,-104.14646,2.05,1.693417889622189
texnet2023yvaq,2023-12-20 01:02:05.612000,31.65999,-104.32616,1.89,1.7299695635554155
texnet2023yvir,2023-12-20 05:04:38.168999,31.60277,-104.21385,1.67,1.3793353861466462
texnet2023yvjh,2023-12-20 05:25:08.830999,31.6709,-104.19119,1.7,1.687863903803565
texnet2023yvnv,2023-12-20 07:43:29.382999,31.6226,-104.1221,1.85,1.6648644639332302
texnet2023yvth,2023-12-20 10:27:48.118999,31.67049,-104.18803,2.87,1.7992004032070024
texnet2023yvwk,2023-12-20 12:01:39.853999,31.67105,-104.1896,1.65,1.3753237104012022
texnet2023ywcs,2023-12-20 15:13:39.960000,31.67288,-104.18317,1.7,1.7199992953031957
texnet2023ywim,2023-12-20 18:07:43.936999,31.65956,-104.32358,2.67,1.6127892470119864
texnet2023ywkk,2023-12-20 19:06:27.661000,31.64837,-104.22714,1.86,1.5846375256173277
texnet2023ywoz,2023-12-20 21:25:29.403999,31.66031,-104.33254,2.19,1.7280735136056395
texnet2023yxdd,2023-12-21 04:34:43.378999,31.65917,-104.3233,1.93,1.7149598407402737
texnet2023yxhl,2023-12-21 06:43:41.509999,31.6746,-104.20108,1.61,1.5932939044627992
texnet2023yxtr,2023-12-21 12:55:43.319000,31.65887,-104.32358,1.73,1.773749005561244
texnet2023yydd,2023-12-21 17:42:56.420999,31.65257,-104.36439,1.78,1.8121906107811605
texnet2023yypf,2023-12-21 23:48:27.138999,31.67485,-104.20283,1.87,1.8888385834404946
texnet2023yzcb,2023-12-22 06:18:16.557999,31.6515,-104.30006,1.96,1.707143007400817
texnet2023yzgw,2023-12-22 08:41:55.543999,31.71813,-104.29056,1.73,1.748333057582549
texnet2023yzix,2023-12-22 09:48:28.033999,31.71893,-104.2902,1.85,1.792155010495988
texnet2023yzmw,2023-12-22 11:46:00.491000,31.65163,-104.30006,1.68,1.8254167136375532
texnet2023yzpu,2023-12-22 13:14:47.411999,31.66121,-104.33499,1.84,1.698042059281316
texnet2023yzqg,2023-12-22 13:26:11.416999,31.6689,-104.18171,1.66,1.3619547579290268
texnet2023zahl,2023-12-22 22:09:54.353000,31.5687,-104.17484,1.62,1.6528072481647018
texnet2023zaww,2023-12-23 05:57:35.018000,31.5685,-104.17488,2.1,1.6910373684466191
texnet2023zcbk,2023-12-23 21:22:12.188000,31.6823,-104.28691,1.55,1.6321596951474757
texnet2023zdal,2023-12-24 10:02:11.752000,31.66872,-104.19043,1.66,1.5478475423182552
texnet2023zdmp,2023-12-24 16:10:00.739000,31.74594,-104.17185,1.51,1.5382926100120622
texnet2023zdoa,2023-12-24 16:53:57.512000,31.66958,-104.19209,2.15,1.6294531381883843
texnet2023zdou,2023-12-24 17:16:38.933999,31.66932,-104.19379,1.68,73.6393317702229
texnet2023zfiv,2023-12-25 16:31:33.142000,31.6848,-104.29617,2.47,1.227351886728234
texnet2023zfje,2023-12-25 16:42:10.569000,31.68534,-104.29723,2.08,1.6696637693592948
texnet2023zfjn,2023-12-25 16:53:45.969000,31.6848,-104.29437,2.26,1.6805466566322889
texnet2023zfms,2023-12-25 18:30:15.073999,31.68515,-104.29463,2.6,1.6920070821838185
texnet2023zhnv,2023-12-26 21:19:56.793999,31.61385,-104.10524,1.53,1.574831554154122
texnet2023ziib,2023-12-27 07:33:25.379000,31.6851,-104.29243,1.73,1.6789036600223457
texnet2023zjdl,2023-12-27 18:21:30.254999,31.63961,-104.27165,2.81,1.6922770097197959
texnet2023zjgr,2023-12-27 19:59:19.024000,31.68516,-104.29629,2.23,1.6927682481772348
texnet2023zkih,2023-12-28 09:56:40.804999,31.61432,-104.10666,1.77,1.6416772929279737
texnet2023zklm,2023-12-28 11:33:05.496999,31.61476,-104.10713,1.78,1.6788445389570503
texnet2023zldr,2023-12-28 20:45:22.446000,31.65959,-104.33127,1.57,1.7417134979725408
texnet2023zlou,2023-12-29 02:21:48.674999,31.67254,-104.18537,1.71,1.4714729634396486
texnet2023zlur,2023-12-29 05:20:36.128000,31.66031,-104.33198,1.54,1.7757115704052469
texnet2023zlvz,2023-12-29 05:59:39.037999,31.60455,-104.10636,2.15,1.6956225688133335
texnet2023zmiz,2023-12-29 12:33:59.862000,31.71906,-104.29732,1.57,1.6684629586198025
texnet2023zmkw,2023-12-29 13:31:22.155000,31.68533,-104.24183,1.5,1.6805992587065717
texnet2023zmmb,2023-12-29 14:06:59.594000,31.65035,-104.18724,1.56,1.7455705402568036
texnet2023zmxy,2023-12-29 20:08:00.368000,31.71746,-104.28741,2.01,1.74278578134706
texnet2023zndd,2023-12-29 22:43:48.764000,31.67022,-104.18827,1.71,1.5230870573514328
texnet2023zojs,2023-12-30 15:12:25.585000,31.54927,-104.1508,1.71,1.711426023054804
texnet2023zprd,2023-12-31 08:05:44.240999,31.60018,-104.11616,1.54,1.544215512387159
texnet2023zpxx,2023-12-31 11:30:56.091000,31.61566,-104.10351,1.77,1.6870363354501432
texnet2023zqun,2023-12-31 22:57:20.954000,31.65844,-104.32987,1.85,1.9248201182071334
texnet2024aafp,2024-01-01 02:49:36.411999,31.56155,-104.14102,2.44,1.7113403793920996
texnet2024aaga,2024-01-01 03:02:05.044999,31.56049,-104.14092,1.94,1.6592931402490851
texnet2024aagu,2024-01-01 03:26:20.271000,31.56001,-104.14111,1.71,1.63782303521609
texnet2024aaom,2024-01-01 07:19:03.132000,31.56172,-104.13829,1.77,1.6519212074637761
texnet2024aaoo,2024-01-01 07:21:00.773000,31.56157,-104.1379,1.92,1.7090805844463783
texnet2024aaos,2024-01-01 07:25:33.524000,31.56125,-104.13809,1.69,1.6397205750176198
texnet2024aapq,2024-01-01 07:54:38.716999,31.5623,-104.14174,1.85,1.6585088220286304
texnet2024aapw,2024-01-01 08:00:29.193999,31.56096,-104.14266,1.56,1.6426298930353913
texnet2024aarw,2024-01-01 08:59:04.666999,31.65717,-104.28458,1.7,1.6362769490087836
texnet2024aate,2024-01-01 09:42:04.429000,31.54772,-104.15305,1.62,1.6991714373374425
texnet2024aboa,2024-01-01 20:13:17.387000,31.65952,-104.32785,1.68,1.6758395025355892
texnet2024aciy,2024-01-02 06:47:34.493000,31.65217,-104.25396,2.05,1.8180989658226019
texnet2024acjs,2024-01-02 07:08:48.990999,31.63414,-104.31436,1.62,1.7875261994680143
texnet2024aczj,2024-01-02 15:04:29.835999,31.55972,-104.14139,2.74,1.6265785789783649
texnet2024aded,2024-01-02 17:30:08.461999,31.64968,-104.23231,2.47,1.427244318804374
texnet2024adok,2024-01-02 22:40:53.310000,31.64845,-104.23077,1.56,1.4283908712883187
texnet2024adsm,2024-01-03 00:44:45.661000,31.6494,-104.23195,1.92,1.6554041959595835
texnet2024aebo,2024-01-03 05:19:37.186999,31.66631,-104.18406,1.62,1.4997297680650008
texnet2024aerk,2024-01-03 13:19:58.287999,31.55749,-104.1439,3.12,1.6696160857289846
texnet2024aerm,2024-01-03 13:22:11.810000,31.5585,-104.14298,2.26,1.669449112042982
texnet2024afcv,2024-01-03 19:06:37.231000,31.61758,-104.10528,1.97,1.73366251525007
texnet2024afge,2024-01-03 20:47:53.258000,31.61726,-104.10449,1.54,1.6115938545934005
texnet2024afsj,2024-01-04 02:57:37.472999,31.60214,-104.21121,1.41,1.6155410824647636
texnet2024agol,2024-01-04 14:07:44.590000,31.55901,-104.11721,1.66,1.6583937987829822
texnet2024agwl,2024-01-04 18:09:08.705000,31.71876,-104.27917,2.3,1.7122409452389733
texnet2024agzd,2024-01-04 19:31:29.335000,31.59632,-104.23812,2.64,1.6959065619071783
texnet2024ahrt,2024-01-05 04:54:42.000000,31.62478,-104.11642,1.53,1.619145933676143
texnet2024ahxy,2024-01-05 08:01:33.307000,31.6501,-104.29134,1.86,1.654315162401058
texnet2024aito,2024-01-05 18:58:37.146999,31.59698,-104.23931,2.34,1.9335498255841053
texnet2024aiwg,2024-01-05 20:19:36.292000,31.59681,-104.23893,1.98,1.8166662519954844
texnet2024aiyj,2024-01-05 21:24:09.416999,31.67067,-104.18933,3.25,1.59090899796198
texnet2024aiyk,2024-01-05 21:25:29.493999,31.66974,-104.18999,2.08,1.2043329374450518
texnet2024aiyx,2024-01-05 21:39:56.935000,31.67129,-104.19172,1.87,1.4053596264612427
texnet2024aiyy,2024-01-05 21:41:32.573000,31.67119,-104.18922,1.71,2.804598206435734
texnet2024aizj,2024-01-05 21:53:40.823999,31.66942,-104.19055,2.12,1.511868914574856
texnet2024aizz,2024-01-05 22:11:33.060000,31.67064,-104.18387,2.54,1.6030508297578847
texnet2024ajae,2024-01-05 22:15:17.751999,31.67013,-104.19167,1.67,1.5348712377340292
texnet2024ajbx,2024-01-05 23:09:54.469000,31.67028,-104.18409,1.83,1.728636922213889
texnet2024ajcj,2024-01-05 23:24:23.847000,31.67142,-104.18678,1.7,1.9743790567391817
texnet2024ajgy,2024-01-06 01:43:57.195999,31.64699,-104.28003,1.7,1.7722155508959212
texnet2024akbn,2024-01-06 12:07:27.530000,31.66603,-104.19371,2.61,1.476787039357863
texnet2024akpd,2024-01-06 19:00:43.271000,31.61251,-104.10226,2.69,1.5128739808646308
texnet2024aktu,2024-01-06 21:21:07.905999,31.66927,-104.19171,1.54,1.519302251048086
texnet2024akwx,2024-01-06 22:54:01.748000,31.62022,-104.28198,2.08,1.8542940752481294
texnet2024aldu,2024-01-07 02:23:45.539000,31.621,-104.28281,1.92,1.7804105261447545
texnet2024algp,2024-01-07 03:49:10.205999,31.70369,-104.17393,2.49,1.667984322279802
texnet2024alif,2024-01-07 04:38:16.065999,31.61786,-104.11313,2.44,1.7282080592088234
texnet2024alii,2024-01-07 04:40:58.899000,31.61675,-104.11108,1.74,1.7126901530941931
texnet2024alit,2024-01-07 04:55:28.621999,31.61656,-104.11087,2.05,1.6342242475741329
texnet2024alja,2024-01-07 05:02:45.630000,31.61634,-104.11011,2.06,1.6472178817014387
texnet2024alje,2024-01-07 05:06:11.013999,31.61802,-104.11501,1.89,1.6822390738845727
texnet2024alqa,2024-01-07 08:34:26.542000,31.70403,-104.17457,1.68,1.5612248831759614
texnet2024altd,2024-01-07 10:09:31.283000,31.61283,-104.1034,1.85,1.6847144205284963
texnet2024altf,2024-01-07 10:10:20.414999,31.6132,-104.10406,2.87,1.6162430627908186
texnet2024altn,2024-01-07 10:20:39.726999,31.61839,-104.11248,1.91,1.6236723300970874
texnet2024alue,2024-01-07 10:41:17.047000,31.61659,-104.11142,1.57,1.7518755516328333
texnet2024alwd,2024-01-07 11:40:02.722999,31.61649,-104.11136,2.2,1.709497292628117
texnet2024alwf,2024-01-07 11:41:39.871999,31.61662,-104.11207,1.57,1.6643798413535624
texnet2024amfs,2024-01-07 16:30:40.804999,31.70394,-104.17119,2.94,1.5145467877884158
texnet2024amft,2024-01-07 16:31:46.896999,31.70373,-104.17298,2.17,1.4795880817060847
texnet2024amlz,2024-01-07 19:41:27.138999,31.64818,-104.34707,2.01,1.977367298578199
texnet2024amod,2024-01-07 20:46:47.975000,31.61281,-104.10285,1.92,1.6668048612920803
texnet2024amow,2024-01-07 21:09:03.845000,31.61654,-104.11315,1.52,1.7701433782214486
texnet2024ampi,2024-01-07 21:22:15.571999,31.70447,-104.17138,2.77,1.5294694969354445
texnet2024amqs,2024-01-07 22:04:21.487999,31.61659,-104.11375,2.54,1.6984350789452354
texnet2024amxy,2024-01-08 01:44:00.335000,31.61727,-104.1095,2.15,1.6379251513826034
texnet2024anaz,2024-01-08 03:14:24.737999,31.61896,-104.10602,1.5,1.9207074201865477
texnet2024ancv,2024-01-08 04:11:21.182999,31.61566,-104.10857,2.73,1.6540368207201093
texnet2024ancu,2024-01-08 04:11:49.865000,31.61559,-104.10906,2.99,1.7716076397721023
texnet2024angh,2024-01-08 05:56:44.841999,31.61633,-104.11305,1.9,1.6822818676030171
texnet2024anrr,2024-01-08 11:41:51.210999,31.66913,-104.19112,2.52,1.6886506968266042
texnet2024anvf,2024-01-08 13:29:04.806000,31.6176,-104.10844,1.84,1.593094657525023
texnet2024anwv,2024-01-08 14:18:07.977999,31.61193,-104.10712,2.29,1.6898080740030896
texnet2024aoab,2024-01-08 15:56:04.613000,31.6131,-104.10888,1.78,1.4388838531571182
texnet2024aoaw,2024-01-08 16:20:33.006999,31.61315,-104.10932,1.85,1.4701228836532216
texnet2024aodg,2024-01-08 17:33:05.559999,31.61706,-104.10875,1.82,2.3446572914629233
texnet2024aoex,2024-01-08 18:23:12.471000,31.66888,-104.19052,2.32,1.4268620195205788
texnet2024aohe,2024-01-08 19:31:15.451000,31.61721,-104.10655,1.85,2.486115962482037
texnet2024aonh,2024-01-08 22:37:36.026000,31.71589,-104.28066,1.99,1.6654382632315685
texnet2024aopo,2024-01-08 23:46:18.108000,31.61445,-104.10978,1.65,1.5177015096286914
texnet2024aozx,2024-01-09 04:58:37.829999,31.64301,-104.33031,1.58,1.5800668092232817
texnet2024apdm,2024-01-09 06:47:45.058999,31.61752,-104.10903,1.49,1.653778344439746
texnet2024apwt,2024-01-09 16:31:27.602000,31.6105,-104.11003,1.71,1.6789582588726117
texnet2024aqak,2024-01-09 18:23:00.313000,31.66803,-104.18714,1.82,7.500036155904268
texnet2024aqan,2024-01-09 18:26:47.228000,31.71743,-104.28181,1.94,1.7398769969737344
texnet2024aqaz,2024-01-09 18:40:00.190000,31.66837,-104.18983,2.03,1.5437745091570036
texnet2024aqcg,2024-01-09 19:17:46.286000,31.53831,-104.14653,1.76,1.7145486819323035
texnet2024aqea,2024-01-09 20:12:41.817000,31.66762,-104.18797,2.37,1.6315244004940763
texnet2024aqou,2024-01-10 01:39:21.843000,31.66786,-104.18874,2.23,1.7066684391221252
texnet2024aqyq,2024-01-10 06:36:46.109999,31.61568,-104.10885,1.64,1.6676353072092915
texnet2024arbl,2024-01-10 08:01:53.011000,31.60975,-104.10155,1.79,1.9703383958763507
texnet2024ared,2024-01-10 09:24:08.881000,31.66816,-104.18913,2.19,1.5778545913176703
texnet2024asbg,2024-01-10 21:04:27.696999,31.61494,-104.10716,1.89,1.6817630498731622
texnet2024ascb,2024-01-10 21:29:10.929000,31.61641,-104.10544,2.15,1.754482798455411
texnet2024askq,2024-01-11 01:49:31.478999,31.61679,-104.11029,1.66,1.4029573333129357
texnet2024aslp,2024-01-11 02:18:08.708999,31.66774,-104.19095,1.85,1.6089495381144903
texnet2024atlm,2024-01-11 15:22:31.079000,31.61639,-104.1121,1.77,1.5476480159985524
texnet2024auoa,2024-01-12 05:48:28.896999,31.61694,-104.10614,1.53,2.1955069869590917
texnet2024aupa,2024-01-12 06:18:57.698000,31.67054,-104.18698,1.35,1.6792452303097942
texnet2024avhv,2024-01-12 15:48:59.145000,31.65191,-104.26985,1.56,1.7844877333872367
texnet2024avkw,2024-01-12 17:20:53.658000,31.62991,-104.3799,1.69,2.0118792169235293
texnet2024awig,2024-01-13 05:09:36.715000,31.54811,-104.15344,1.58,1.9127911580803993
texnet2024awvu,2024-01-13 11:59:34.091000,31.66802,-104.18444,1.9,1.6563028385774348
texnet2024awyl,2024-01-13 13:20:17.670999,31.57122,-104.18002,1.81,1.675010866704278
texnet2024awzu,2024-01-13 14:01:05.831000,31.65658,-104.29895,1.74,1.7920091837198808
texnet2024axgk,2024-01-13 17:21:23.271000,31.61281,-104.10291,1.63,1.6301902165648328
texnet2024axpo,2024-01-13 21:57:40.484000,31.66864,-104.18183,1.61,1.722706983836262
texnet2024ayhs,2024-01-14 07:08:18.100000,31.67089,-104.18894,2.37,1.7348218358950707
texnet2024ayqt,2024-01-14 11:43:32.289000,31.66155,-104.33194,1.79,1.679660863022407
texnet2024ayup,2024-01-14 13:40:03.915000,31.61576,-104.10979,1.59,1.6520593870255333
texnet2024azag,2024-01-14 16:31:24.094999,31.64835,-104.26511,2.77,1.7499993114117434
texnet2024azwi,2024-01-15 03:40:36.091000,31.62268,-104.12169,1.53,1.7811514406215438
texnet2024azxi,2024-01-15 04:11:10.268000,31.67235,-104.18901,1.73,1.6386137926189748
