OBJECTID,yr,mon,day,hr,min_,sec,evid,latitude,longitude,depth,magnitude,qID,cID,nbranch,qnpair,qndiffP,qndiffS,rmsP,rmsS,eh,ez,et,latC,lonC,depC,ev_id,EventDate,Shape,origin_time,x[km],y[km],z[km]
8516,2022,8,5,22,37,18.952,460593438,31.56906,-104.17621,7.334,2.06,8516,17,181,63,256,352,0.02,0.04,-1,-1,-1.0,31.57143,-104.1805,7.597,texnet2022pgjl,1659739039000,,2022-08-05 22:37:18.952000,-11596.842649973134,3706.875039689214,7.334
13799,2022,8,6,20,47,22.916,460673242,31.59466,-104.35859,7.362,2.14,13799,375,3,1,4,5,0.0,0.0,-1,-1,-1.0,31.58515,-104.35914,7.597,texnet2022pibi,1659818843000,,2022-08-06 20:47:22.916000,-11617.145098704012,3710.22027168322,7.362
19201,2022,8,8,11,28,31.23,460812511,31.619,-104.12967,6.071,2.38,19201,4,706,90,428,510,0.07,0.05,-1,-1,-1.0,31.61304,-104.1259,7.7,texnet2022pkzw,1659958111000,,2022-08-08 11:28:31.230000,-11591.661840871615,3713.401708211816,6.071
13808,2022,8,8,22,22,48.32,460851767,31.71853,-104.28696,7.051,2.11,13808,22,140,67,292,330,0.03,0.02,-1,-1,-1.0,31.72091,-104.2911,7.777,texnet2022plvm,1659997368000,,2022-08-08 22:22:48.320000,-11609.171283578487,3726.4197608770746,7.051
18993,2022,8,9,5,58,2.325,460879082,31.62931,-104.37999,7.312,2.63,18993,19,171,15,57,59,0.02,0.02,-1,-1,-1.0,31.631,-104.37676,6.157,texnet2022pmkm,1660024682000,,2022-08-09 05:58:02.325000,-11619.527335806988,3714.749560152356,7.312
6376,2022,8,11,6,9,12.271,461052551,31.72146,-104.3009,6.369,2.17,6376,22,140,7,34,44,0.02,0.01,-1,-1,-1.0,31.72185,-104.28572,7.828,texnet2022pqbw,1660198152000,,2022-08-11 06:09:12.271000,-11610.723077280147,3726.8032025590664,6.369
8112,2022,8,12,14,44,55.676,461169895,31.61476,-104.12312,5.867,2.02,8112,4,706,51,188,287,0.06,0.04,-1,-1,-1.0,31.61555,-104.13049,7.52,texnet2022psoj,1660315496000,,2022-08-12 14:44:55.676000,-11590.93269820692,3712.8474458003716,5.867
12476,2022,8,12,23,0,42.289,461199642,31.75237,-104.19077,6.849,1.93,12476,38,74,2,9,11,0.02,0.01,-1,-1,-1.0,31.74881,-104.18384,6.98,texnet2022ptes,1660345242000,,2022-08-12 23:00:42.289000,-11598.463461759084,3730.8490547520314,6.849
4752,2022,8,13,20,39,48.764,461277588,31.60843,-104.24037,6.251,2.9,4752,6,501,48,204,241,0.05,0.06,-1,-1,-1.0,31.6162,-104.2346,7.905,texnet2022puvp,1660423189000,,2022-08-13 20:39:48.764000,-11603.98490850243,3712.0200208320252,6.251
10894,2022,8,14,17,11,36.187,461351496,31.65223,-104.26796,6.316,2.35,10894,2,1064,15,110,82,0.02,0.09,-1,-1,-1.0,31.66206,-104.25323,8.008,texnet2022pwkf,1660497096000,,2022-08-14 17:11:36.186999,-11607.056213253416,3717.7464840664643,6.316
2272,2022,8,15,10,58,29.63,461415509,31.60877,-104.24002,6.23,2.28,2272,6,501,9,42,39,0.03,0.01,-1,-1,-1.0,31.60422,-104.23989,7.288,texnet2022pxtk,1660561110000,,2022-08-15 10:58:29.629999,-11603.945946680655,3712.064462449504,6.23
18243,2022,8,16,11,30,37.286,461503837,31.65367,-104.28421,6.502,1.95,18243,2,1064,14,79,55,0.02,0.07,-1,-1,-1.0,31.6704,-104.28209,7.006,texnet2022pzpz,1660649437000,,2022-08-16 11:30:37.286000,-11608.865154978808,3717.934797148984,6.502
3333,2022,8,16,11,58,55.304,461505535,31.65367,-104.28435,6.539,2.24,3333,2,1064,12,87,46,0.08,0.05,-1,-1,-1.0,31.65547,-104.28009,7.083,texnet2022pzqx,1660651135000,,2022-08-16 11:58:55.304000,-11608.880739707518,3717.934797148984,6.539
7865,2022,8,16,19,27,57.198,461532477,31.62411,-104.11736,8.008,2.28,7865,3325,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.62411,-104.11736,8.008,texnet2022qaft,1660678077000,,2022-08-16 19:27:57.198000,-11590.29149793995,3714.0697325527576,8.008
110,2022,8,17,13,51,49.096,461598708,31.56662,-104.16559,7.345,2.02,110,17,181,37,183,140,0.02,0.01,-1,-1,-1.0,31.5632,-104.17077,7.7,texnet2022qbqd,1660744309000,,2022-08-17 13:51:49.095999,-11595.660436980908,3706.5562452163294,7.345
18926,2022,8,18,22,21,37.107,461715696,31.61476,-104.12014,6.006,2.07,18926,4,706,104,392,683,0.03,0.03,-1,-1,-1.0,31.61306,-104.1216,7.186,texnet2022qecl,1660861297000,,2022-08-18 22:21:37.106999,-11590.600966124355,3712.8474458003716,6.006
18369,2022,8,19,7,7,47.081,461747266,31.65493,-104.31631,6.312,2.45,18369,2,1064,17,97,82,0.03,0.01,-1,-1,-1.0,31.65894,-104.31672,7.597,texnet2022qetv,1660892867000,,2022-08-19 07:07:47.081000,-11612.438510633272,3718.099573489681,6.312
13793,2022,8,19,16,8,49.534,461779729,31.65075,-104.24609,6.897,2.3,13793,5,592,56,220,263,0.03,0.03,-1,-1,-1.0,31.64459,-104.25418,7.083,texnet2022qfls,1660925330000,,2022-08-19 16:08:49.533999,-11604.621655989768,3717.5529431052555,6.897
11909,2022,8,20,23,15,40.463,461891740,31.61135,-104.24366,6.016,2.14,11909,272,4,1,6,5,0.0,0.01,-1,-1,-1.0,31.61086,-104.24343,6.132,texnet2022qhvg,1661037340000,,2022-08-20 23:15:40.463000,-11604.351149627142,3712.4017011884407,6.016
18329,2022,8,20,23,34,25.92,461892865,31.65991,-104.2846,8.273,1.95,18329,2,1064,25,146,94,0.02,0.03,-1,-1,-1.0,31.64721,-104.27787,6.466,texnet2022qhvw,1661038466000,,2022-08-20 23:34:25.920000,-11608.908569580217,3718.750854225944,8.273
3115,2022,8,21,16,4,14.439,461952254,31.70759,-104.16872,7.07,2.58,3115,37,78,36,181,186,0.07,0.17,-1,-1,-1.0,31.70823,-104.16553,8.034,texnet2022qjcn,1661097854000,,2022-08-21 16:04:14.439000,-11596.008866987093,3724.9881778617732,7.07
8971,2022,8,22,19,0,33.313,462049233,31.71211,-104.18504,6.184,2.16,8971,37,78,8,33,23,0.05,0.02,-1,-1,-1.0,31.70933,-104.17603,7.905,texnet2022qldv,1661194833000,,2022-08-22 19:00:33.313000,-11597.82560107684,3725.5796340974975,6.184
2051,2022,8,23,19,40,48.962,462138048,31.7523,-104.1916,7.225,1.94,2051,38,74,9,34,60,0.01,0.02,-1,-1,-1.0,31.74761,-104.19487,7.571,texnet2022qnar,1661283649000,,2022-08-23 19:40:48.962000,-11598.555856936442,3730.839890830713,7.225
9794,2022,8,24,18,56,14.346,462221774,31.61232,-104.10635,7.03,2.08,9794,4,706,110,414,557,0.04,0.01,-1,-1,-1.0,31.618,-104.09446,7.314,texnet2022qous,1661367374000,,2022-08-24 18:56:14.346000,-11589.065870346318,3712.528494914796,7.03
4951,2022,8,24,21,41,44.52,462231704,31.61128,-104.10554,6.994,2.22,4951,4,706,138,482,704,0.02,0.02,-1,-1,-1.0,31.61567,-104.10198,7.623,texnet2022qpae,1661377305000,,2022-08-24 21:41:44.520000,-11588.975701558775,3712.392551176827,6.994
15233,2022,8,24,22,24,7.415,462234247,31.65071,-104.24058,7.015,2.22,15233,5,592,101,395,488,0.17,0.02,-1,-1,-1.0,31.65337,-104.24509,7.648,texnet2022qpbn,1661379847000,,2022-08-24 22:24:07.415000,-11604.008285595497,3717.547712311237,7.015
17763,2022,8,24,22,29,53.86,462234593,31.65049,-104.23996,6.937,2.04,17763,5,592,53,269,179,0.15,0.02,-1,-1,-1.0,31.66036,-104.2263,7.905,texnet2022qpbt,1661380194000,,2022-08-24 22:29:53.859999,-11603.939267511205,3717.5189429843736,6.937
12760,2022,8,25,13,51,51.591,462289911,31.61345,-104.10926,7.081,2.04,12760,4,706,124,369,668,0.02,0.01,-1,-1,-1.0,31.61406,-104.10332,7.905,texnet2022qqge,1661435512000,,2022-08-25 13:51:51.591000,-11589.389810064526,3712.676204736346,7.081
4277,2022,8,25,18,46,8.909,462307568,31.7535,-104.19461,7.165,2.02,4277,38,74,6,19,23,0.01,0.01,-1,-1,-1.0,31.7521,-104.21538,7.571,texnet2022qqpu,1661453169000,,2022-08-25 18:46:08.909000,-11598.89092860373,3730.9969875834804,7.165
10198,2022,8,26,5,43,47.319,462347027,31.60752,-104.09982,7.723,1.91,10198,4,706,25,77,135,0.01,0.01,-1,-1,-1.0,31.60971,-104.09818,7.931,texnet2022qrlo,1661492627000,,2022-08-26 05:43:47.319000,-11588.338954071436,3711.9010749484387,7.723
7987,2022,8,26,12,6,27.66,462369987,31.75141,-104.18895,7.306,2.08,7987,38,74,15,53,95,0.05,0.03,-1,-1,-1.0,31.75082,-104.19597,7.931,texnet2022qrye,1661515588000,,2022-08-26 12:06:27.660000,-11598.260860285842,3730.723378720884,7.306
2726,2022,8,27,1,39,38.213,462418778,31.71566,-104.31977,7.244,2.27,2726,32,91,11,72,68,0.04,0.01,-1,-1,-1.0,31.71569,-104.31799,7.623,texnet2022qsza,1661564378000,,2022-08-27 01:39:38.213000,-11612.823676071417,3726.0441829925,7.244
4465,2022,8,27,3,35,27.473,462425727,31.59113,-104.24654,6.762,2.23,4465,6,501,30,189,62,0.02,0.04,-1,-1,-1.0,31.59317,-104.24411,5.54,texnet2022qtcw,1661571327000,,2022-08-27 03:35:27.472999,-11604.671749760624,3709.7589409281454,6.762
12960,2022,8,27,11,10,13.488,462453013,31.59202,-104.24574,6.451,2.6,12960,6,501,62,423,132,0.04,0.01,-1,-1,-1.0,31.59501,-104.24305,7.803,texnet2022qtrv,1661598613000,,2022-08-27 11:10:13.487999,-11604.58269416799,3709.875252133354,6.451
15918,2022,8,28,18,7,1.696,462564421,31.71979,-104.28113,6.873,2.02,15918,22,140,37,121,164,0.04,0.01,-1,-1,-1.0,31.72561,-104.27175,7.211,texnet2022qwbc,1661710022000,,2022-08-28 18:07:01.696000,-11608.522290947165,3726.5846524017597,6.873
1077,2022,8,28,21,57,47.057,462578266,31.62575,-104.28784,7.382,2.41,1077,28,101,4,22,6,0.03,0.01,-1,-1,-1.0,31.6177,-104.29594,7.803,texnet2022qwis,1661723867000,,2022-08-28 21:57:47.057000,-11609.269244730389,3714.284135616719,7.382
3390,2022,8,29,19,25,56.628,462655556,31.71149,-104.17182,6.184,2.01,3390,37,78,4,15,20,0.02,0.01,-1,-1,-1.0,31.71647,-104.17096,7.88,texnet2022qxzf,1661801157000,,2022-08-29 19:25:56.628000,-11596.353957408552,3725.498503438795,6.184
942,2022,8,30,2,56,36.686,462682596,31.65281,-104.26931,6.27,1.95,942,2,1064,3,23,11,0.01,0.01,-1,-1,-1.0,31.65863,-104.24971,7.828,texnet2022qyob,1661828197000,,2022-08-30 02:56:36.686000,-11607.206494565988,3717.8223320404477,6.27
12067,2022,8,31,11,43,44.156,462800623,31.65179,-104.30769,6.335,2.07,12067,2,1064,7,50,50,0.02,0.01,-1,-1,-1.0,31.65185,-104.31155,6.903,texnet2022rbay,1661946224000,,2022-08-31 11:43:44.155999,-11611.478936622632,3717.688944539867,6.335
9252,2022,9,1,6,1,46.896,462866506,31.61387,-104.27445,6.423,2.46,9252,28,101,29,108,209,0.07,0.05,-1,-1,-1.0,31.61208,-104.27357,7.366,texnet2022rcle,1662012107000,,2022-09-01 06:01:46.896000,-11607.778676748665,3712.731106189059,6.423
18129,2022,9,1,17,11,23.214,462906682,31.61416,-104.27232,6.665,2.31,18129,28,101,18,91,134,0.06,0.02,-1,-1,-1.0,31.60126,-104.27645,6.466,texnet2022rdhg,1662052283000,,2022-09-01 17:11:23.213999,-11607.541566233274,3712.7690144795556,6.665
6836,2022,9,2,1,23,32.708,462936212,31.61272,-104.27098,6.517,2.05,6836,28,101,26,157,203,0.02,0.03,-1,-1,-1.0,31.61507,-104.27225,7.597,texnet2022rdxn,1662081813000,,2022-09-02 01:23:32.707999,-11607.392398115613,3712.58078137227,6.517
9204,2022,9,2,2,35,14.686,462940514,31.56625,-104.1648,7.446,2.2,9204,17,181,71,432,332,0.02,0.02,-1,-1,-1.0,31.56666,-104.16891,6.132,texnet2022rdzw,1662086115000,,2022-09-02 02:35:14.686000,-11595.572494583184,3706.507904159853,7.446
1845,2022,9,2,3,30,46.555,462943846,31.61238,-104.26834,6.686,2.44,1845,28,101,17,95,93,0.1,0.02,-1,-1,-1.0,31.6059,-104.26895,6.98,texnet2022rebs,1662089447000,,2022-09-02 03:30:46.554999,-11607.098514659918,3712.536337869094,6.686
12262,2022,9,2,3,45,7.945,462944707,31.61213,-104.26779,6.268,2.16,12262,28,101,17,70,114,0.04,0.04,-1,-1,-1.0,31.62266,-104.27204,7.674,texnet2022recf,1662090308000,,2022-09-02 03:45:07.945000,-11607.037288939982,3712.5036589262013,6.268
4448,2022,9,2,7,10,27.047,462957026,31.61175,-104.26738,6.214,2.14,4448,28,101,7,37,45,0.07,0.03,-1,-1,-1.0,31.60129,-104.27214,7.7,texnet2022reiy,1662102627000,,2022-09-02 07:10:27.047000,-11606.991647948757,3712.453987101089,6.214
2481,2022,9,2,8,18,19.33,462961099,31.61208,-104.26718,6.205,1.97,2481,28,101,2,18,18,0.01,0.02,-1,-1,-1.0,31.62156,-104.26369,6.157,texnet2022rele,1662106699000,,2022-09-02 08:18:19.329999,-11606.969384050599,3712.497123148154,6.205
5733,2022,9,3,4,10,38.575,463032638,31.61933,-104.34081,6.91,2.43,5733,36,79,32,132,202,0.08,0.01,-1,-1,-1.0,31.62184,-104.3339,7.931,texnet2022rfyn,1662178239000,,2022-09-03 04:10:38.575000,-11615.165838157707,3713.44484761901,6.91
12272,2022,9,3,11,25,32.832,463058732,31.60861,-104.24049,6.186,2.55,12272,6,501,9,51,48,0.03,0.02,-1,-1,-1.0,31.60053,-104.24201,6.26,texnet2022rgmw,1662204333000,,2022-09-03 11:25:32.832000,-11603.998266841327,3712.043548726944,6.186
2229,2022,9,3,12,14,41.279,463061681,31.67501,-104.19209,7.738,2.36,2229,416,2,1,11,7,0.01,0.01,-1,-1,-1.0,31.6725,-104.18763,7.597,texnet2022rgon,1662207281000,,2022-09-03 12:14:41.279000,-11598.61040348693,3720.7258345432365,7.738
7936,2022,9,5,19,38,30.832,463261110,31.6597,-104.32257,7.135,2.33,7936,2,1064,17,100,42,0.01,0.03,-1,-1,-1.0,31.66392,-104.32914,6.209,texnet2022rkua,1662406711000,,2022-09-05 19:38:30.832000,-11613.135370645638,3718.723389875527,7.135
6534,2022,9,6,22,1,17.879,463356077,31.56207,-104.13848,6.501,2.05,6534,23,137,56,300,280,0.02,0.01,-1,-1,-1.0,31.55571,-104.15163,5.823,texnet2022rmui,1662501678000,,2022-09-06 22:01:17.879000,-11592.642565585504,3705.9617941950955,6.501
9817,2022,9,6,22,10,41.104,463356641,31.56173,-104.13866,6.538,2.19,9817,23,137,31,230,31,0.02,0.01,-1,-1,-1.0,31.56383,-104.13475,7.237,texnet2022rmur,1662502241000,,2022-09-06 22:10:41.103999,-11592.662603093848,3705.9173748437092,6.538
14498,2022,9,7,0,13,53.542,463364033,31.65387,-104.30683,6.756,2.5,14498,2,1064,48,182,214,0.03,0.02,-1,-1,-1.0,31.65418,-104.30618,6.132,texnet2022rmys,1662509634000,,2022-09-07 00:13:53.542000,-11611.383201860554,3717.9609519745404,6.756
16521,2022,9,7,0,28,3.632,463364883,31.65272,-104.30636,6.721,3.03,16521,2,1064,17,105,70,0.05,0.06,-1,-1,-1.0,31.67005,-104.30281,7.905,texnet2022rmze,1662510484000,,2022-09-07 00:28:03.632000,-11611.330881699878,3717.810562496218,6.721
8443,2022,9,7,14,5,58.392,463413958,31.65969,-104.31171,6.626,2.09,8443,2,1064,41,263,106,0.03,0.03,-1,-1,-1.0,31.6555,-104.31588,7.006,texnet2022roae,1662559558000,,2022-09-07 14:05:58.392000,-11611.926440975623,3718.722082050865,6.626
9609,2022,9,7,21,20,24.396,463440024,31.71983,-104.27361,6.578,2.01,9609,22,140,48,172,227,0.07,0.04,-1,-1,-1.0,31.71918,-104.2717,7.623,texnet2022roon,1662585624000,,2022-09-07 21:20:24.396000,-11607.6851683764,3726.589887090042,6.578
13645,2022,9,7,23,12,28.681,463446748,31.65702,-104.30295,6.909,2.69,13645,2,1064,178,940,866,0.02,0.03,-1,-1,-1.0,31.66156,-104.30032,7.828,texnet2022rosf,1662592349000,,2022-09-07 23:12:28.681000,-11610.951282236272,3718.37289790177,6.909
9086,2022,9,7,23,39,48.057,463448388,31.65702,-104.30371,6.882,2.33,9086,2,1064,158,833,505,0.03,0.03,-1,-1,-1.0,31.65513,-104.30027,7.417,texnet2022rotc,1662593988000,,2022-09-07 23:39:48.057000,-11611.035885049276,3718.37289790177,6.882
9461,2022,9,8,7,50,6.22,463477806,31.69455,-104.31205,6.318,2.18,9461,9,331,8,36,17,0.03,0.01,-1,-1,-1.0,31.69597,-104.31083,7.828,texnet2022rpjg,1662623406000,,2022-09-08 07:50:06.219999,-11611.964289602492,3723.282014304954,6.318
4299,2022,9,8,19,1,56.161,463518116,31.66055,-104.30939,6.39,2.06,4299,2,1064,70,381,313,0.04,0.04,-1,-1,-1.0,31.66634,-104.30924,8.008,texnet2022rqfl,1662663716000,,2022-09-08 19:01:56.161000,-11611.66817975698,3718.834555486259,6.39
3796,2022,9,9,0,36,20.541,463538180,31.66177,-104.33586,7.296,2.0,3796,2,1064,64,402,233,0.05,0.03,-1,-1,-1.0,31.6687,-104.33806,7.828,texnet2022rqqm,1662683781000,,2022-09-09 00:36:20.541000,-11614.61480667828,3718.9941126108088,7.296
18334,2022,9,10,4,0,51.68,463636851,31.65162,-104.29245,7.819,2.13,18334,2,1064,76,471,266,0.03,0.06,-1,-1,-1.0,31.65726,-104.28979,8.008,texnet2022rsss,1662782452000,,2022-09-10 04:00:51.679999,-11609.782427582946,3717.666713432088,7.819
34,2022,9,10,11,6,34.365,463662394,31.71842,-104.29517,7.612,2.08,34,22,140,36,147,137,0.04,0.01,-1,-1,-1.0,31.71513,-104.29671,7.905,texnet2022rtgt,1662807994000,,2022-09-10 11:06:34.365000,-11610.085216597901,3726.4053656916085,7.612
1802,2022,9,11,6,29,48.758,463732188,31.65881,-104.30594,6.508,2.28,1802,2,1064,53,300,158,0.03,0.01,-1,-1,-1.0,31.6581,-104.30379,7.905,texnet2022rutd,1662877789000,,2022-09-11 06:29:48.758000,-11611.284127513747,3718.606994031792,6.508
1041,2022,9,11,6,39,42.616,463732782,31.65856,-104.30626,6.669,2.06,1041,2,1064,136,663,579,0.04,0.03,-1,-1,-1.0,31.6597,-104.30515,7.211,texnet2022rutm,1662878383000,,2022-09-11 06:39:42.615999,-11611.319749750799,3718.5742987706367,6.669
14660,2022,9,11,12,49,54.993,463754994,31.65841,-104.30645,6.044,2.3,14660,2,1064,47,235,152,0.05,0.06,-1,-1,-1.0,31.64614,-104.30477,7.803,texnet2022rvfr,1662900595000,,2022-09-11 12:49:54.993000,-11611.34090045405,3718.554681656166,6.044
11217,2022,9,12,7,50,49.263,463823449,31.67547,-104.19075,7.662,2.93,11217,416,2,1,11,7,0.01,0.01,-1,-1,-1.0,31.67798,-104.19521,7.803,texnet2022rwrf,1662969049000,,2022-09-12 07:50:49.262999,-11598.461235369266,3720.7860045464527,7.662
17972,2022,9,12,8,20,37.235,463825237,31.5646,-104.16434,7.841,2.45,17972,17,181,80,465,589,0.02,0.49,-1,-1,-1.0,31.56761,-104.16139,7.828,texnet2022rwsg,1662970837000,,2022-09-12 08:20:37.234999,-11595.521287617417,3706.2923315129774,7.841
19636,2022,9,12,17,16,28.474,463857388,31.67409,-104.18925,5.095,2.95,19636,15,246,18,75,96,0.06,0.02,-1,-1,-1.0,31.67501,-104.19169,7.417,texnet2022rxjz,1663002988000,,2022-09-12 17:16:28.474000,-11598.29425613308,3720.6054954309793,5.095
7420,2022,9,13,0,14,27.993,463882467,31.56884,-104.16923,6.857,2.93,7420,17,181,8,37,26,0.01,0.05,-1,-1,-1.0,31.57446,-104.17003,7.623,texnet2022rxxt,1663028068000,,2022-09-13 00:14:27.992999,-11596.065639927396,3706.8462955831087,6.857
10356,2022,9,13,7,49,42.883,463909782,31.65432,-104.31033,6.688,3.1,10356,2,1064,41,125,200,0.04,0.05,-1,-1,-1.0,31.65968,-104.30838,7.314,texnet2022rymt,1663055383000,,2022-09-13 07:49:42.883000,-11611.772820078326,3718.0198005378347,6.688
1021,2022,9,13,9,4,42.127,463914281,31.6556,-104.31344,6.641,3.22,1021,2,1064,24,95,90,0.04,0.02,-1,-1,-1.0,31.65714,-104.31024,7.905,texnet2022rypg,1663059882000,,2022-09-13 09:04:42.127000,-11612.119023694697,3718.18719356479,6.641
9410,2022,9,13,11,38,27.938,463923507,31.61537,-104.12096,6.081,2.11,9410,4,706,101,406,663,0.02,0.01,-1,-1,-1.0,31.61604,-104.12243,6.132,texnet2022ryui,1663069108000,,2022-09-13 11:38:27.937999,-11590.692248106805,3712.927184828158,6.081
12146,2022,9,13,13,59,9.738,463931949,31.63755,-104.14354,6.44,2.03,12146,825,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.63755,-104.14354,6.44,texnet2022ryyz,1663077550000,,2022-09-13 13:59:09.737999,-11593.205842208918,3715.8269032507724,6.44
9028,2022,9,13,18,9,4.49,463946944,31.75015,-104.18423,7.188,2.02,9028,38,74,9,21,49,0.04,0.02,-1,-1,-1.0,31.75502,-104.18415,7.623,texnet2022rzhf,1663092544000,,2022-09-13 18:09:04.490000,-11597.735432289297,3730.5584309075866,7.188
9062,2022,9,13,20,35,27.229,463955727,31.65736,-104.30765,7.207,2.7,9062,2,1064,96,554,415,0.02,0.04,-1,-1,-1.0,31.65622,-104.31024,8.008,texnet2022rzma,1663101327000,,2022-09-13 20:35:27.228999,-11611.474483843002,3718.4173627415553,7.207
15829,2022,9,13,22,44,34.278,463963474,31.6568,-104.30684,7.268,2.08,15829,2,1064,87,472,427,0.03,0.04,-1,-1,-1.0,31.66152,-104.30893,8.137,texnet2022rzqh,1663109074000,,2022-09-13 22:44:34.277999,-11611.38431505546,3718.344126621544,7.268
4592,2022,9,14,0,36,1.917,463970162,31.65257,-104.30727,6.596,2.11,4592,2,1064,34,146,161,0.02,0.04,-1,-1,-1.0,31.65695,-104.30298,7.314,texnet2022rztz,1663115762000,,2022-09-14 00:36:01.917000,-11611.432182436502,3717.7909466144956,6.596
5766,2022,9,15,6,14,24.06,464076864,31.55963,-104.10468,6.376,2.26,5766,23,137,17,94,120,0.01,0.01,-1,-1,-1.0,31.56857,-104.09929,6.106,texnet2022scap,1663222464000,,2022-09-15 06:14:24.059999,-11588.879966796692,3705.6430236147617,6.376
16565,2022,9,15,6,24,42.964,464077482,31.55916,-104.10457,6.438,2.53,16565,23,137,19,109,112,0.02,0.01,-1,-1,-1.0,31.56187,-104.10973,6.594,texnet2022scaz,1663223083000,,2022-09-15 06:24:42.963999,-11588.867721652703,3705.58162204273,6.438
5405,2022,9,15,6,35,52.004,464078152,31.55639,-104.10334,6.376,3.29,5405,23,137,13,51,53,0.03,0.34,-1,-1,-1.0,31.5619,-104.10059,6.132,texnet2022scbj,1663223752000,,2022-09-15 06:35:52.003999,-11588.730798679027,3705.219750977033,6.376
12106,2022,9,15,8,2,23.262,464083343,31.55927,-104.10431,6.301,2.03,12106,23,137,17,111,117,0.02,0.02,-1,-1,-1.0,31.5642,-104.10061,6.132,texnet2022scee,1663228943000,,2022-09-15 08:02:23.262000,-11588.838778585097,3705.595992595689,6.301
18161,2022,9,15,9,3,2.817,464086982,31.55985,-104.10591,6.549,2.08,18161,23,137,21,118,122,0.02,0.02,-1,-1,-1.0,31.56511,-104.10384,6.132,texnet2022scge,1663232583000,,2022-09-15 09:03:02.817000,-11589.016889770366,3705.6717648824397,6.549
1313,2022,9,15,14,52,10.541,464107930,31.66504,-104.18339,6.824,1.75,1313,15,246,68,221,268,0.09,0.06,-1,-1,-1.0,31.6695,-104.19057,9.165,texnet2022scrt,1663253531000,,2022-09-15 14:52:10.541000,-11597.641923917028,3719.4217883527626,6.824
13918,2022,9,15,19,17,34.745,464123854,31.61368,-104.2698,6.826,1.79,13918,28,101,23,105,190,0.02,0.03,-1,-1,-1.0,31.6172,-104.26123,6.389,texnet2022sdam,1663269455000,,2022-09-15 19:17:34.744999,-11607.261041116477,3712.70626978691,6.826
14602,2022,9,16,6,59,7.605,464165947,31.65179,-104.34435,7.372,1.7,14602,2,1064,7,30,28,0.09,0.06,-1,-1,-1.0,31.65488,-104.34225,7.674,texnet2022sdxp,1663311548000,,2022-09-16 06:59:07.605000,-11615.559909155116,3717.688944539867,7.372
330,2022,9,16,7,40,33.041,464168433,31.55475,-104.1002,6.362,2.04,330,23,137,16,98,111,0.03,0.04,-1,-1,-1.0,31.56236,-104.10113,6.132,texnet2022sdyz,1663314033000,,2022-09-16 07:40:33.040999,-11588.381255477936,3705.005507467726,6.362
8360,2022,9,17,1,2,4.947,464230924,31.6531,-104.29315,7.224,2.62,8360,2,1064,55,314,199,0.05,0.04,-1,-1,-1.0,31.65975,-104.29654,7.828,texnet2022sfhh,1663376525000,,2022-09-17 01:02:04.947000,-11609.8603512265,3717.8602562049377,7.224
15596,2022,9,17,7,34,10.907,464254450,31.65475,-104.29475,7.662,2.16,15596,2,1064,72,313,248,0.06,0.06,-1,-1,-1.0,31.63794,-104.29179,6.671,texnet2022sfuh,1663400051000,,2022-09-17 07:34:10.907000,-11610.038462411767,3718.0760338756622,7.662
15314,2022,9,17,7,38,14.875,464254694,31.65436,-104.29507,7.306,2.1,15314,2,1064,48,246,133,0.04,0.04,-1,-1,-1.0,31.65863,-104.29034,8.265,texnet2022sful,1663400295000,,2022-09-17 07:38:14.875000,-11610.07408464882,3718.0250315350295,7.306
17451,2022,9,17,22,16,15.411,464307375,31.65655,-104.29976,6.675,2.38,17451,2,1064,80,451,185,0.04,0.02,-1,-1,-1.0,31.65766,-104.30002,7.957,texnet2022sgxj,1663452975000,,2022-09-17 22:16:15.410999,-11610.596173060645,3718.3114320676027,6.675
11149,2022,9,17,22,25,33.039,464307933,31.65703,-104.29972,6.619,2.26,11149,2,1064,38,156,109,0.04,0.03,-1,-1,-1.0,31.65538,-104.29624,6.569,texnet2022sgxr,1663453533000,,2022-09-17 22:25:33.039000,-11610.59172028101,3718.3742056888536,6.619
16740,2022,9,18,2,46,59.144,464323619,31.61982,-104.13578,5.898,2.36,16740,4,706,79,397,376,0.06,0.05,-1,-1,-1.0,31.62287,-104.13807,6.132,texnet2022shgh,1663469219000,,2022-09-18 02:46:59.143999,-11592.342002960362,3713.508903384626,5.898
9510,2022,9,18,23,44,38.108,464399077,31.61902,-104.13105,6.011,2.44,9510,4,706,111,531,743,0.05,0.04,-1,-1,-1.0,31.62219,-104.13457,8.728,texnet2022sivv,1663544678000,,2022-09-18 23:44:38.107999,-11591.81546176891,3713.404322716988,6.011
4957,2022,9,19,8,39,57.026,464431197,31.69239,-104.30791,6.505,1.95,4957,9,331,5,25,15,0.02,0.01,-1,-1,-1.0,31.69371,-104.30542,6.491,texnet2022sjnl,1663576797000,,2022-09-19 08:39:57.026000,-11611.503426910609,3722.999421406116,6.505
9951,2022,9,19,17,48,9.205,464464088,31.64111,-104.29219,3.818,2.27,9951,82,19,10,66,68,0.02,0.02,-1,-1,-1.0,31.63769,-104.29529,4.898,texnet2022skfn,1663609689000,,2022-09-19 17:48:09.205000,-11609.753484515339,3716.2923868368343,3.818
