longitude,latitude,gap
-104.67329,31.8461,96.09
-104.67329,31.8561,92.82
-104.67329,31.8661,97.43
-104.67329,31.8761,102.18
-104.67329,31.8861,107.03
-104.67329,31.8961,111.91
-104.67329,31.9061,116.74
-104.66329,31.3961,141.06
-104.66329,31.4061,141.12
-104.66329,31.4161,141.17
-104.66329,31.4261,141.19
-104.66329,31.4361,141.20
-104.66329,31.4461,141.18
-104.66329,31.4561,141.14
-104.66329,31.4661,141.07
-104.66329,31.4761,140.99
-104.66329,31.4861,140.87
-104.66329,31.4961,140.74
-104.66329,31.5061,140.57
-104.66329,31.5161,140.38
-104.66329,31.5261,140.16
-104.66329,31.5361,139.92
-104.66329,31.5461,139.63
-104.66329,31.5561,139.32
-104.66329,31.5661,138.97
-104.66329,31.5761,138.58
-104.66329,31.5861,138.16
-104.66329,31.5961,137.69
-104.66329,31.6061,137.17
-104.66329,31.6161,136.61
-104.66329,31.6261,135.99
-104.66329,31.6361,135.32
-104.66329,31.6461,134.58
-104.66329,31.6561,133.78
-104.66329,31.6661,132.91
-104.66329,31.6761,131.96
-104.66329,31.6861,130.93
-104.66329,31.6961,129.80
-104.66329,31.7061,128.57
-104.66329,31.7161,127.23
-104.66329,31.7261,125.77
-104.66329,31.7361,124.17
-104.66329,31.7461,122.44
-104.66329,31.7561,120.54
-104.66329,31.7661,118.47
-104.66329,31.7761,116.22
-104.66329,31.7861,113.77
-104.66329,31.7961,111.11
-104.66329,31.8061,108.23
-104.66329,31.8161,105.11
-104.66329,31.8261,101.76
-104.66329,31.8361,98.19
-104.66329,31.8461,94.39
-104.66329,31.8561,93.76
-104.66329,31.8661,98.08
-104.66329,31.8761,102.54
-104.66329,31.8861,107.06
-104.66329,31.8961,111.61
-104.66329,31.9061,116.13
-104.65329,31.3961,139.47
-104.65329,31.4061,139.52
-104.65329,31.4161,139.56
-104.65329,31.4261,139.57
-104.65329,31.4361,139.56
-104.65329,31.4461,139.53
-104.65329,31.4561,139.48
-104.65329,31.4661,139.40
-104.65329,31.4761,139.30
-104.65329,31.4861,139.17
-104.65329,31.4961,139.02
-104.65329,31.5061,138.84
-104.65329,31.5161,138.63
-104.65329,31.5261,138.39
-104.65329,31.5361,138.12
-104.65329,31.5461,137.82
-104.65329,31.5561,137.49
-104.65329,31.5661,137.11
-104.65329,31.5761,136.70
-104.65329,31.5861,136.25
-104.65329,31.5961,135.76
-104.65329,31.6061,135.21
-104.65329,31.6161,134.62
-104.65329,31.6261,133.98
-104.65329,31.6361,133.28
-104.65329,31.6461,132.51
-104.65329,31.6561,131.68
-104.65329,31.6661,130.78
-104.65329,31.6761,129.80
-104.65329,31.6861,128.73
-104.65329,31.6961,127.57
-104.65329,31.7061,126.32
-104.65329,31.7161,124.95
-104.65329,31.7261,123.47
-104.65329,31.7361,121.86
-104.65329,31.7461,120.11
-104.65329,31.7561,118.21
-104.65329,31.7661,116.15
-104.65329,31.7761,113.92
-104.65329,31.7861,111.50
-104.65329,31.7961,108.89
-104.65329,31.8061,106.09
-104.65329,31.8161,103.07
-104.65329,31.8261,99.86
-104.65329,31.8361,96.44
-104.65329,31.8461,92.84
-104.65329,31.8561,94.57
-104.65329,31.8661,98.65
-104.65329,31.8761,102.83
-104.65329,31.8861,107.08
-104.65329,31.8961,111.35
-104.65329,31.9061,115.59
-104.64329,31.3961,137.89
-104.64329,31.4061,137.93
-104.64329,31.4161,137.96
-104.64329,31.4261,137.96
-104.64329,31.4361,137.94
-104.64329,31.4461,137.90
-104.64329,31.4561,137.83
-104.64329,31.4661,137.74
-104.64329,31.4761,137.63
-104.64329,31.4861,137.49
-104.64329,31.4961,137.32
-104.64329,31.5061,137.12
-104.64329,31.5161,136.90
-104.64329,31.5261,136.64
-104.64329,31.5361,136.35
-104.64329,31.5461,136.03
-104.64329,31.5561,135.68
-104.64329,31.5661,135.28
-104.64329,31.5761,134.85
-104.64329,31.5861,134.38
-104.64329,31.5961,133.86
-104.64329,31.6061,133.29
-104.64329,31.6161,132.68
-104.64329,31.6261,132.01
-104.64329,31.6361,131.28
-104.64329,31.6461,130.49
-104.64329,31.6561,129.63
-104.64329,31.6661,128.70
-104.64329,31.6761,127.69
-104.64329,31.6861,126.60
-104.64329,31.6961,125.42
-104.64329,31.7061,124.14
-104.64329,31.7161,122.76
-104.64329,31.7261,121.26
-104.64329,31.7361,119.64
-104.64329,31.7461,117.89
-104.64329,31.7561,115.99
-104.64329,31.7661,113.95
-104.64329,31.7761,111.74
-104.64329,31.7861,109.37
-104.64329,31.7961,106.82
-104.64329,31.8061,104.09
-104.64329,31.8161,101.18
-104.64329,31.8261,98.09
-104.64329,31.8361,94.83
-104.64329,31.8461,91.53
-104.64329,31.8561,95.27
-104.64329,31.8661,99.14
-104.64329,31.8761,103.08
-104.64329,31.8861,107.08
-104.64329,31.8961,111.10
-104.64329,31.9061,115.09
-104.63329,31.3961,136.32
-104.63329,31.4061,136.36
-104.63329,31.4161,136.38
-104.63329,31.4261,136.37
-104.63329,31.4361,136.34
-104.63329,31.4461,136.29
-104.63329,31.4561,136.21
-104.63329,31.4661,136.11
-104.63329,31.4761,135.98
-104.63329,31.4861,135.82
-104.63329,31.4961,135.64
-104.63329,31.5061,135.43
-104.63329,31.5161,135.19
-104.63329,31.5261,134.91
-104.63329,31.5361,134.61
-104.63329,31.5461,134.27
-104.63329,31.5561,133.90
-104.63329,31.5661,133.48
-104.63329,31.5761,133.03
-104.63329,31.5861,132.53
-104.63329,31.5961,131.99
-104.63329,31.6061,131.41
-104.63329,31.6161,130.77
-104.63329,31.6261,130.08
-104.63329,31.6361,129.32
-104.63329,31.6461,128.51
-104.63329,31.6561,127.63
-104.63329,31.6661,126.68
-104.63329,31.6761,125.65
-104.63329,31.6861,124.54
-104.63329,31.6961,123.34
-104.63329,31.7061,122.05
-104.63329,31.7161,120.65
-104.63329,31.7261,119.14
-104.63329,31.7361,117.52
-104.63329,31.7461,115.77
-104.63329,31.7561,113.89
-104.63329,31.7661,111.87
-104.63329,31.7761,109.69
-104.63329,31.7861,107.37
-104.63329,31.7961,104.88
-104.63329,31.8061,102.24
-104.63329,31.8161,99.43
-104.63329,31.8261,96.46
-104.63329,31.8361,93.34
-104.63329,31.8461,92.33
-104.63329,31.8561,95.90
-104.63329,31.8661,99.56
-104.63329,31.8761,103.30
-104.63329,31.8861,107.08
-104.63329,31.8961,110.87
-104.63329,31.9061,114.64
-104.62329,31.3961,134.78
-104.62329,31.4061,134.81
-104.62329,31.4161,134.81
-104.62329,31.4261,134.80
-104.62329,31.4361,134.76
-104.62329,31.4461,134.69
-104.62329,31.4561,134.60
-104.62329,31.4661,134.49
-104.62329,31.4761,134.35
-104.62329,31.4861,134.18
-104.62329,31.4961,133.98
-104.62329,31.5061,133.76
-104.62329,31.5161,133.50
-104.62329,31.5261,133.21
-104.62329,31.5361,132.89
-104.62329,31.5461,132.53
-104.62329,31.5561,132.14
-104.62329,31.5661,131.71
-104.62329,31.5761,131.24
-104.62329,31.5861,130.73
-104.62329,31.5961,130.17
-104.62329,31.6061,129.56
-104.62329,31.6161,128.90
-104.62329,31.6261,128.19
-104.62329,31.6361,127.42
-104.62329,31.6461,126.58
-104.62329,31.6561,125.68
-104.62329,31.6661,124.71
-104.62329,31.6761,123.67
-104.62329,31.6861,122.54
-104.62329,31.6961,121.33
-104.62329,31.7061,120.03
-104.62329,31.7161,118.62
-104.62329,31.7261,117.11
-104.62329,31.7361,115.49
-104.62329,31.7461,113.75
-104.62329,31.7561,111.89
-104.62329,31.7661,109.89
-104.62329,31.7761,107.76
-104.62329,31.7861,105.48
-104.62329,31.7961,103.06
-104.62329,31.8061,100.50
-104.62329,31.8161,97.79
-104.62329,31.8261,94.93
-104.62329,31.8361,91.95
-104.62329,31.8461,93.05
-104.62329,31.8561,96.45
-104.62329,31.8661,99.93
-104.62329,31.8761,103.48
-104.62329,31.8861,107.06
-104.62329,31.8961,110.65
-104.62329,31.9061,114.23
-104.61329,31.3961,133.25
-104.61329,31.4061,133.27
-104.61329,31.4161,133.27
-104.61329,31.4261,133.24
-104.61329,31.4361,133.19
-104.61329,31.4461,133.11
-104.61329,31.4561,133.01
-104.61329,31.4661,132.89
-104.61329,31.4761,132.73
-104.61329,31.4861,132.55
-104.61329,31.4961,132.34
-104.61329,31.5061,132.11
-104.61329,31.5161,131.83
-104.61329,31.5261,131.53
-104.61329,31.5361,131.20
-104.61329,31.5461,130.83
-104.61329,31.5561,130.42
-104.61329,31.5661,129.97
-104.61329,31.5761,129.48
-104.61329,31.5861,128.95
-104.61329,31.5961,128.37
-104.61329,31.6061,127.75
-104.61329,31.6161,127.07
-104.61329,31.6261,126.34
-104.61329,31.6361,125.55
-104.61329,31.6461,124.70
-104.61329,31.6561,123.79
-104.61329,31.6661,122.80
-104.61329,31.6761,121.75
-104.61329,31.6861,120.61
-104.61329,31.6961,119.39
-104.61329,31.7061,118.08
-104.61329,31.7161,116.67
-104.61329,31.7261,115.16
-104.61329,31.7361,113.55
-104.61329,31.7461,111.83
-104.61329,31.7561,109.98
-104.61329,31.7661,108.02
-104.61329,31.7761,105.93
-104.61329,31.7861,103.70
-104.61329,31.7961,101.35
-104.61329,31.8061,98.86
-104.61329,31.8161,96.25
-104.61329,31.8261,93.51
-104.61329,31.8361,90.65
-104.61329,31.8461,93.69
-104.61329,31.8561,96.94
-104.61329,31.8661,100.26
-104.61329,31.8761,103.63
-104.61329,31.8861,107.03
-104.61329,31.8961,110.45
-104.61329,31.9061,113.85
-104.60329,31.3961,131.74
-104.60329,31.4061,131.75
-104.60329,31.4161,131.74
-104.60329,31.4261,131.70
-104.60329,31.4361,131.64
-104.60329,31.4461,131.56
-104.60329,31.4561,131.45
-104.60329,31.4661,131.31
-104.60329,31.4761,131.14
-104.60329,31.4861,130.95
-104.60329,31.4961,130.73
-104.60329,31.5061,130.48
-104.60329,31.5161,130.19
-104.60329,31.5261,129.88
-104.60329,31.5361,129.53
-104.60329,31.5461,129.14
-104.60329,31.5561,128.72
-104.60329,31.5661,128.26
-104.60329,31.5761,127.75
-104.60329,31.5861,127.21
-104.60329,31.5961,126.62
-104.60329,31.6061,125.98
-104.60329,31.6161,125.28
-104.60329,31.6261,124.54
-104.60329,31.6361,123.74
-104.60329,31.6461,122.87
-104.60329,31.6561,121.94
-104.60329,31.6661,120.95
-104.60329,31.6761,119.88
-104.60329,31.6861,118.74
-104.60329,31.6961,117.51
-104.60329,31.7061,116.20
-104.60329,31.7161,114.79
-104.60329,31.7261,113.29
-104.60329,31.7361,111.69
-104.60329,31.7461,109.98
-104.60329,31.7561,108.17
-104.60329,31.7661,106.24
-104.60329,31.7761,104.19
-104.60329,31.7861,102.02
-104.60329,31.7961,99.73
-104.60329,31.8061,97.32
-104.60329,31.8161,94.80
-104.60329,31.8261,92.16
-104.60329,31.8361,91.24
-104.60329,31.8461,94.27
-104.60329,31.8561,97.37
-104.60329,31.8661,100.54
-104.60329,31.8761,103.76
-104.60329,31.8861,107.00
-104.60329,31.8961,110.26
-104.60329,31.9061,113.50
-104.59329,31.3961,130.24
-104.59329,31.4061,130.24
-104.59329,31.4161,130.22
-104.59329,31.4261,130.18
-104.59329,31.4361,130.11
-104.59329,31.4461,130.02
-104.59329,31.4561,129.90
-104.59329,31.4661,129.75
-104.59329,31.4761,129.57
-104.59329,31.4861,129.37
-104.59329,31.4961,129.14
-104.59329,31.5061,128.87
-104.59329,31.5161,128.58
-104.59329,31.5261,128.25
-104.59329,31.5361,127.89
-104.59329,31.5461,127.49
-104.59329,31.5561,127.05
-104.59329,31.5661,126.58
-104.59329,31.5761,126.06
-104.59329,31.5861,125.50
-104.59329,31.5961,124.89
-104.59329,31.6061,124.24
-104.59329,31.6161,123.54
-104.59329,31.6261,122.78
-104.59329,31.6361,121.96
-104.59329,31.6461,121.09
-104.59329,31.6561,120.15
-104.59329,31.6661,119.15
-104.59329,31.6761,118.07
-104.59329,31.6861,116.92
-104.59329,31.6961,115.69
-104.59329,31.7061,114.38
-104.59329,31.7161,112.98
-104.59329,31.7261,111.49
-104.59329,31.7361,109.91
-104.59329,31.7461,108.22
-104.59329,31.7561,106.43
-104.59329,31.7661,104.54
-104.59329,31.7761,102.54
-104.59329,31.7861,100.42
-104.59329,31.7961,98.20
-104.59329,31.8061,95.87
-104.59329,31.8161,93.43
-104.59329,31.8261,90.90
-104.59329,31.8361,91.87
-104.59329,31.8461,94.78
-104.59329,31.8561,97.76
-104.59329,31.8661,100.79
-104.59329,31.8761,103.87
-104.59329,31.8861,106.97
-104.59329,31.8961,110.07
-104.59329,31.9061,113.17
-104.58329,31.3961,128.76
-104.58329,31.4061,128.76
-104.58329,31.4161,128.73
-104.58329,31.4261,128.68
-104.58329,31.4361,128.60
-104.58329,31.4461,128.50
-104.58329,31.4561,128.37
-104.58329,31.4661,128.21
-104.58329,31.4761,128.02
-104.58329,31.4861,127.81
-104.58329,31.4961,127.57
-104.58329,31.5061,127.29
-104.58329,31.5161,126.99
-104.58329,31.5261,126.65
-104.58329,31.5361,126.27
-104.58329,31.5461,125.86
-104.58329,31.5561,125.41
-104.58329,31.5661,124.92
-104.58329,31.5761,124.40
-104.58329,31.5861,123.82
-104.58329,31.5961,123.21
-104.58329,31.6061,122.54
-104.58329,31.6161,121.83
-104.58329,31.6261,121.06
-104.58329,31.6361,120.23
-104.58329,31.6461,119.35
-104.58329,31.6561,118.40
-104.58329,31.6661,117.39
-104.58329,31.6761,116.32
-104.58329,31.6861,115.17
-104.58329,31.6961,113.94
-104.58329,31.7061,112.63
-104.58329,31.7161,111.24
-104.58329,31.7261,109.77
-104.58329,31.7361,108.20
-104.58329,31.7461,106.54
-104.58329,31.7561,104.78
-104.58329,31.7661,102.92
-104.58329,31.7761,100.97
-104.58329,31.7861,98.91
-104.58329,31.7961,96.75
-104.58329,31.8061,94.49
-104.58329,31.8161,92.14
-104.58329,31.8261,89.73
-104.58329,31.8361,92.45
-104.58329,31.8461,95.25
-104.58329,31.8561,98.11
-104.58329,31.8661,101.01
-104.58329,31.8761,103.96
-104.58329,31.8861,106.92
-104.58329,31.8961,109.90
-104.58329,31.9061,112.86
-104.57329,31.3961,127.30
-104.57329,31.4061,127.29
-104.57329,31.4161,127.25
-104.57329,31.4261,127.19
-104.57329,31.4361,127.11
-104.57329,31.4461,127.00
-104.57329,31.4561,126.86
-104.57329,31.4661,126.69
-104.57329,31.4761,126.50
-104.57329,31.4861,126.27
-104.57329,31.4961,126.02
-104.57329,31.5061,125.73
-104.57329,31.5161,125.42
-104.57329,31.5261,125.07
-104.57329,31.5361,124.68
-104.57329,31.5461,124.26
-104.57329,31.5561,123.80
-104.57329,31.5661,123.30
-104.57329,31.5761,122.76
-104.57329,31.5861,122.18
-104.57329,31.5961,121.55
-104.57329,31.6061,120.88
-104.57329,31.6161,120.15
-104.57329,31.6261,119.38
-104.57329,31.6361,118.55
-104.57329,31.6461,117.66
-104.57329,31.6561,116.71
-104.57329,31.6661,115.69
-104.57329,31.6761,114.61
-104.57329,31.6861,113.46
-104.57329,31.6961,112.24
-104.57329,31.7061,110.94
-104.57329,31.7161,109.56
-104.57329,31.7261,108.10
-104.57329,31.7361,106.56
-104.57329,31.7461,104.92
-104.57329,31.7561,103.20
-104.57329,31.7661,101.38
-104.57329,31.7761,99.47
-104.57329,31.7861,97.46
-104.57329,31.7961,95.37
-104.57329,31.8061,93.19
-104.57329,31.8161,90.91
-104.57329,31.8261,90.34
-104.57329,31.8361,92.97
-104.57329,31.8461,95.67
-104.57329,31.8561,98.42
-104.57329,31.8661,101.21
-104.57329,31.8761,104.03
-104.57329,31.8861,106.88
-104.57329,31.8961,109.73
-104.57329,31.9061,112.57
-104.56329,31.3961,125.86
-104.56329,31.4061,125.84
-104.56329,31.4161,125.80
-104.56329,31.4261,125.73
-104.56329,31.4361,125.63
-104.56329,31.4461,125.51
-104.56329,31.4561,125.37
-104.56329,31.4661,125.19
-104.56329,31.4761,124.99
-104.56329,31.4861,124.76
-104.56329,31.4961,124.49
-104.56329,31.5061,124.20
-104.56329,31.5161,123.87
-104.56329,31.5261,123.51
-104.56329,31.5361,123.12
-104.56329,31.5461,122.69
-104.56329,31.5561,122.22
-104.56329,31.5661,121.71
-104.56329,31.5761,121.16
-104.56329,31.5861,120.57
-104.56329,31.5961,119.94
-104.56329,31.6061,119.25
-104.56329,31.6161,118.52
-104.56329,31.6261,117.74
-104.56329,31.6361,116.90
-104.56329,31.6461,116.01
-104.56329,31.6561,115.06
-104.56329,31.6661,114.04
-104.56329,31.6761,112.96
-104.56329,31.6861,111.82
-104.56329,31.6961,110.60
-104.56329,31.7061,109.31
-104.56329,31.7161,107.95
-104.56329,31.7261,106.50
-104.56329,31.7361,104.98
-104.56329,31.7461,103.37
-104.56329,31.7561,101.68
-104.56329,31.7661,99.90
-104.56329,31.7761,98.04
-104.56329,31.7861,96.09
-104.56329,31.7961,94.06
-104.56329,31.8061,91.94
-104.56329,31.8161,89.75
-104.56329,31.8261,90.91
-104.56329,31.8361,93.45
-104.56329,31.8461,96.05
-104.56329,31.8561,98.70
-104.56329,31.8661,101.38
-104.56329,31.8761,104.10
-104.56329,31.8861,106.83
-104.56329,31.8961,109.56
-104.56329,31.9061,112.29
-104.55329,31.3961,124.43
-104.55329,31.4061,124.41
-104.55329,31.4161,124.36
-104.55329,31.4261,124.28
-104.55329,31.4361,124.18
-104.55329,31.4461,124.05
-104.55329,31.4561,123.90
-104.55329,31.4661,123.71
-104.55329,31.4761,123.50
-104.55329,31.4861,123.26
-104.55329,31.4961,122.99
-104.55329,31.5061,122.69
-104.55329,31.5161,122.35
-104.55329,31.5261,121.99
-104.55329,31.5361,121.58
-104.55329,31.5461,121.14
-104.55329,31.5561,120.67
-104.55329,31.5661,120.15
-104.55329,31.5761,119.59
-104.55329,31.5861,119.00
-104.55329,31.5961,118.35
-104.55329,31.6061,117.66
-104.55329,31.6161,116.93
-104.55329,31.6261,116.14
-104.55329,31.6361,115.30
-104.55329,31.6461,114.40
-104.55329,31.6561,113.45
-104.55329,31.6661,112.44
-104.55329,31.6761,111.36
-104.55329,31.6861,110.22
-104.55329,31.6961,109.01
-104.55329,31.7061,107.74
-104.55329,31.7161,106.39
-104.55329,31.7261,104.96
-104.55329,31.7361,103.46
-104.55329,31.7461,101.88
-104.55329,31.7561,100.22
-104.55329,31.7661,98.49
-104.55329,31.7761,96.67
-104.55329,31.7861,94.77
-104.55329,31.7961,92.80
-104.55329,31.8061,90.75
-104.55329,31.8161,89.03
-104.55329,31.8261,91.43
-104.55329,31.8361,93.89
-104.55329,31.8461,96.40
-104.55329,31.8561,98.95
-104.55329,31.8661,101.53
-104.55329,31.8761,104.15
-104.55329,31.8861,106.77
-104.55329,31.8961,109.41
-104.55329,31.9061,112.03
-104.54329,31.3961,123.02
-104.54329,31.4061,122.99
-104.54329,31.4161,122.94
-104.54329,31.4261,122.85
-104.54329,31.4361,122.75
-104.54329,31.4461,122.61
-104.54329,31.4561,122.45
-104.54329,31.4661,122.26
-104.54329,31.4761,122.04
-104.54329,31.4861,121.79
-104.54329,31.4961,121.51
-104.54329,31.5061,121.20
-104.54329,31.5161,120.86
-104.54329,31.5261,120.48
-104.54329,31.5361,120.07
-104.54329,31.5461,119.63
-104.54329,31.5561,119.14
-104.54329,31.5661,118.62
-104.54329,31.5761,118.06
-104.54329,31.5861,117.45
-104.54329,31.5961,116.80
-104.54329,31.6061,116.11
-104.54329,31.6161,115.37
-104.54329,31.6261,114.58
-104.54329,31.6361,113.73
-104.54329,31.6461,112.84
-104.54329,31.6561,111.89
-104.54329,31.6661,110.88
-104.54329,31.6761,109.81
-104.54329,31.6861,108.67
-104.54329,31.6961,107.48
-104.54329,31.7061,106.21
-104.54329,31.7161,104.88
-104.54329,31.7261,103.48
-104.54329,31.7361,102.00
-104.54329,31.7461,100.45
-104.54329,31.7561,98.83
-104.54329,31.7661,97.13
-104.54329,31.7761,95.36
-104.54329,31.7861,93.52
-104.54329,31.7961,91.60
-104.54329,31.8061,89.62
-104.54329,31.8161,89.58
-104.54329,31.8261,91.91
-104.54329,31.8361,94.29
-104.54329,31.8461,96.71
-104.54329,31.8561,99.17
-104.54329,31.8661,101.67
-104.54329,31.8761,104.19
-104.54329,31.8861,106.72
-104.54329,31.8961,109.25
-104.54329,31.9061,111.78
-104.53329,31.3961,121.64
-104.53329,31.4061,121.60
-104.53329,31.4161,121.53
-104.53329,31.4261,121.45
-104.53329,31.4361,121.33
-104.53329,31.4461,121.19
-104.53329,31.4561,121.02
-104.53329,31.4661,120.82
-104.53329,31.4761,120.60
-104.53329,31.4861,120.34
-104.53329,31.4961,120.06
-104.53329,31.5061,119.74
-104.53329,31.5161,119.39
-104.53329,31.5261,119.01
-104.53329,31.5361,118.59
-104.53329,31.5461,118.14
-104.53329,31.5561,117.65
-104.53329,31.5661,117.12
-104.53329,31.5761,116.55
-104.53329,31.5861,115.94
-104.53329,31.5961,115.29
-104.53329,31.6061,114.59
-104.53329,31.6161,113.84
-104.53329,31.6261,113.05
-104.53329,31.6361,112.21
-104.53329,31.6461,111.31
-104.53329,31.6561,110.37
-104.53329,31.6661,109.36
-104.53329,31.6761,108.30
-104.53329,31.6861,107.17
-104.53329,31.6961,105.99
-104.53329,31.7061,104.74
-104.53329,31.7161,103.42
-104.53329,31.7261,102.04
-104.53329,31.7361,100.59
-104.53329,31.7461,99.08
-104.53329,31.7561,97.49
-104.53329,31.7661,95.83
-104.53329,31.7761,94.10
-104.53329,31.7861,92.31
-104.53329,31.7961,90.45
-104.53329,31.8061,88.53
-104.53329,31.8161,90.09
-104.53329,31.8261,92.35
-104.53329,31.8361,94.65
-104.53329,31.8461,97.00
-104.53329,31.8561,99.38
-104.53329,31.8661,101.79
-104.53329,31.8761,104.22
-104.53329,31.8861,106.66
-104.53329,31.8961,109.10
-104.53329,31.9061,111.54
-104.52329,31.3961,120.26
-104.52329,31.4061,120.22
-104.52329,31.4161,120.15
-104.52329,31.4261,120.06
-104.52329,31.4361,119.94
-104.52329,31.4461,119.79
-104.52329,31.4561,119.61
-104.52329,31.4661,119.41
-104.52329,31.4761,119.18
-104.52329,31.4861,118.91
-104.52329,31.4961,118.62
-104.52329,31.5061,118.30
-104.52329,31.5161,117.94
-104.52329,31.5261,117.55
-104.52329,31.5361,117.13
-104.52329,31.5461,116.67
-104.52329,31.5561,116.18
-104.52329,31.5661,115.64
-104.52329,31.5761,115.07
-104.52329,31.5861,114.46
-104.52329,31.5961,113.80
-104.52329,31.6061,113.10
-104.52329,31.6161,112.36
-104.52329,31.6261,111.56
-104.52329,31.6361,110.72
-104.52329,31.6461,109.83
-104.52329,31.6561,108.89
-104.52329,31.6661,107.89
-104.52329,31.6761,106.83
-104.52329,31.6861,105.72
-104.52329,31.6961,104.55
-104.52329,31.7061,103.31
-104.52329,31.7161,95.17
-104.52329,31.7261,93.81
-104.52329,31.7361,99.24
-104.52329,31.7461,97.75
-104.52329,31.7561,96.20
-104.52329,31.7661,94.58
-104.52329,31.7761,92.90
-104.52329,31.7861,91.15
-104.52329,31.7961,89.35
-104.52329,31.8061,88.42
-104.52329,31.8161,90.56
-104.52329,31.8261,92.75
-104.52329,31.8361,94.99
-104.52329,31.8461,97.26
-104.52329,31.8561,99.56
-104.52329,31.8661,101.89
-104.52329,31.8761,104.24
-104.52329,31.8861,106.59
-104.52329,31.8961,108.96
-104.52329,31.9061,111.31
-104.51329,31.3961,118.91
-104.51329,31.4061,118.86
-104.51329,31.4161,118.79
-104.51329,31.4261,118.69
-104.51329,31.4361,118.56
-104.51329,31.4461,118.41
-104.51329,31.4561,118.22
-104.51329,31.4661,118.02
-104.51329,31.4761,117.78
-104.51329,31.4861,117.51
-104.51329,31.4961,117.21
-104.51329,31.5061,116.88
-104.51329,31.5161,116.52
-104.51329,31.5261,116.13
-104.51329,31.5361,115.70
-104.51329,31.5461,115.24
-104.51329,31.5561,114.74
-104.51329,31.5661,114.20
-104.51329,31.5761,113.62
-104.51329,31.5861,113.01
-104.51329,31.5961,112.35
-104.51329,31.6061,111.65
-104.51329,31.6161,110.90
-104.51329,31.6261,110.11
-104.51329,31.6361,109.27
-104.51329,31.6461,108.39
-104.51329,31.6561,107.45
-104.51329,31.6661,106.45
-104.51329,31.6761,105.41
-104.51329,31.6861,104.31
-104.51329,31.6961,103.15
-104.51329,31.7061,101.93
-104.51329,31.7161,76.70
-104.51329,31.7261,63.33
-104.51329,31.7361,84.92
-104.51329,31.7461,94.42
-104.51329,31.7561,94.95
-104.51329,31.7661,93.37
-104.51329,31.7761,91.74
-104.51329,31.7861,90.04
-104.51329,31.7961,88.29
-104.51329,31.8061,88.91
-104.51329,31.8161,91.00
-104.51329,31.8261,93.12
-104.51329,31.8361,95.29
-104.51329,31.8461,97.49
-104.51329,31.8561,99.73
-104.51329,31.8661,101.98
-104.51329,31.8761,104.25
-104.51329,31.8861,106.53
-104.51329,31.8961,108.81
-104.51329,31.9061,111.09
-104.50329,31.3961,117.58
-104.50329,31.4061,117.52
-104.50329,31.4161,117.44
-104.50329,31.4261,117.34
-104.50329,31.4361,117.20
-104.50329,31.4461,117.05
-104.50329,31.4561,116.86
-104.50329,31.4661,116.64
-104.50329,31.4761,116.40
-104.50329,31.4861,116.13
-104.50329,31.4961,115.82
-104.50329,31.5061,115.49
-104.50329,31.5161,115.13
-104.50329,31.5261,114.73
-104.50329,31.5361,114.29
-104.50329,31.5461,113.83
-104.50329,31.5561,113.32
-104.50329,31.5661,112.78
-104.50329,31.5761,112.21
-104.50329,31.5861,111.59
-104.50329,31.5961,110.93
-104.50329,31.6061,110.23
-104.50329,31.6161,109.49
-104.50329,31.6261,108.70
-104.50329,31.6361,107.86
-104.50329,31.6461,106.98
-104.50329,31.6561,106.04
-104.50329,31.6661,105.06
-104.50329,31.6761,104.03
-104.50329,31.6861,102.94
-104.50329,31.6961,101.80
-104.50329,31.7061,95.58
-104.50329,31.7161,72.17
-104.50329,31.7261,51.49
-104.50329,31.7361,69.73
-104.50329,31.7461,80.84
-104.50329,31.7561,79.93
-104.50329,31.7661,81.72
-104.50329,31.7761,90.62
-104.50329,31.7861,88.97
-104.50329,31.7961,87.39
-104.50329,31.8061,89.37
-104.50329,31.8161,91.40
-104.50329,31.8261,93.47
-104.50329,31.8361,95.57
-104.50329,31.8461,97.71
-104.50329,31.8561,99.87
-104.50329,31.8661,102.06
-104.50329,31.8761,104.26
-104.50329,31.8861,106.46
-104.50329,31.8961,108.67
-104.50329,31.9061,110.88
-104.49329,31.3961,116.26
-104.49329,31.4061,116.20
-104.49329,31.4161,116.12
-104.49329,31.4261,116.01
-104.49329,31.4361,115.87
-104.49329,31.4461,115.70
-104.49329,31.4561,115.51
-104.49329,31.4661,115.29
-104.49329,31.4761,115.04
-104.49329,31.4861,114.77
-104.49329,31.4961,114.46
-104.49329,31.5061,114.12
-104.49329,31.5161,113.75
-104.49329,31.5261,113.35
-104.49329,31.5361,112.91
-104.49329,31.5461,112.44
-104.49329,31.5561,111.94
-104.49329,31.5661,111.40
-104.49329,31.5761,110.82
-104.49329,31.5861,110.20
-104.49329,31.5961,109.54
-104.49329,31.6061,108.84
-104.49329,31.6161,108.10
-104.49329,31.6261,107.31
-104.49329,31.6361,106.48
-104.49329,31.6461,105.61
-104.49329,31.6561,104.68
-104.49329,31.6661,85.86
-104.49329,31.6761,87.62
-104.49329,31.6861,101.61
-104.49329,31.6961,100.48
-104.49329,31.7061,87.58
-104.49329,31.7161,69.94
-104.49329,31.7261,51.40
-104.49329,31.7361,63.72
-104.49329,31.7461,78.86
-104.49329,31.7561,80.57
-104.49329,31.7661,82.32
-104.49329,31.7761,84.12
-104.49329,31.7861,85.97
-104.49329,31.7961,87.86
